"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Change of Direction Count P60BIP"
"Abdullahi Shuaibu";"A. Shuaibu";"976662";"2002-01-22";"Keshla FK";"593";"AZE - Premyer Liqa";"592";"2025/2026";"129";"Center Forward";"67,63";"33,84";"12,02";"21,82";"5";"0";"7602,8";"112,42";"1001,4";"528,4";"56,6";"215,8";"14,2";"744,2";"70,8";"29,6";"29,6";"83,4";"9,4";"63,4";"20,8";"7,6";"0,67";"0,72";"3,0";"1,3";"null";"32,8";"2,04";"2,79";"10117,58";"112,42";"1332,63";"703,18";"75,32";"287,18";"18,9";"990,36";"94,22";"110,99";"12,51";"84,37";"27,68";"10,11";"3,99";"43,65";"8972,17";"149,54";"1573,25";"849,92";"90,77";"349,61";"21,98";"1199,53";"112,75";"100,34";"10,99";"69,14";"21,98";"1863,4";"155,02";"353,6";"223,2";"22,4";"95,4";"6,0";"318,6";"28,4";"23,4";"2,4";"13,0";"3,4";"2,0";"1,2";"10,6";"3197,4";"146,51";"533,8";"256,2";"28,8";"101,8";"6,4";"358,0";"35,2";"33,2";"3,8";"26,0";"9,0";"3,0";"0,4";"19,6";"4650,75";"155,02";"882,53";"557,07";"55,91";"238,1";"14,98";"795,17";"70,88";"58,4";"5,99";"32,45";"8,49";"4,99";"3,0";"26,46";"4395,39";"146,51";"733,8";"352,19";"39,59";"139,94";"8,8";"492,13";"48,39";"45,64";"5,22";"35,74";"12,37";"4,12";"0,55";"26,94";"2,84";"8,86";"53,54"
"Eshqin Ahmadov";"E. Ahmadov";"976664";"2005-11-06";"FK Gabala";"602";"AZE - Premyer Liqa";"592";"2025/2026";"129";"Full Back";"95,63";"44,88";"25,31";"19,57";"4";"0";"10958,75";"114,6";"1695,0";"720,0";"66,5";"243,75";"15,75";"963,75";"82,25";"29,0";"29,0";"126,25";"8,75";"106,0";"17,5";"6,75";"0,7";"0,7";"3,0";"1,36";"null";"46,5";"2,26";"2,77";"10313,67";"114,6";"1595,22";"677,62";"62,59";"229,4";"14,82";"907,02";"77,41";"118,82";"8,23";"99,76";"16,47";"6,35";"2,82";"43,76";"9463,62";"157,73";"1982,51";"876,43";"77,55";"296,16";"17,72";"1172,59";"95,26";"117,66";"8,02";"83,57";"13,04";"3847,75";"152,03";"800,5";"260,25";"24,5";"86,75";"5,5";"347,0";"30,0";"44,75";"3,0";"33,25";"4,0";"1,5";"0,75";"15,0";"3230,25";"165,09";"682,25";"395,25";"33,5";"134,75";"7,75";"530,0";"41,25";"43,25";"3,0";"29,25";"5,75";"2,25";"1,0";"27,5";"4561,05";"152,03";"948,9";"308,5";"29,04";"102,83";"6,52";"411,33";"35,56";"53,05";"3,56";"39,41";"4,74";"1,78";"0,89";"17,78";"4952,68";"165,09";"1046,04";"606,01";"51,36";"206,6";"11,88";"812,61";"63,25";"66,31";"4,6";"44,85";"8,82";"3,45";"1,53";"42,16";"2,34";"5,01";"56,82"
"Georg Stojanovski";"G. Stojanovski";"976806";"2004-01-12";"FK Spartak 1918 Varna";"3730";"BGR - First League";"332";"2025/2026";"129";"Center Forward";"95,51";"50,49";"20,96";"29,53";"16";"2";"10370,12";"108,57";"1312,88";"558,44";"53,94";"168,44";"10,25";"726,88";"64,19";"28,52";"29,78";"98,12";"6,75";"78,31";"17,38";"4,0";"0,74";"0,78";"1,0";"1,47";"2,27";"40,44";"1,98";"2,61";"9771,72";"108,57";"1237,12";"526,21";"50,83";"158,72";"9,66";"684,93";"60,48";"92,46";"6,36";"73,79";"16,37";"3,77";"0,94";"38,1";"8377,42";"139,62";"1405,64";"615,52";"56,96";"182,4";"9,58";"797,92";"66,54";"84,37";"5,05";"62,83";"12,25";"2986,44";"142,49";"542,25";"244,25";"21,81";"76,5";"3,81";"320,75";"25,62";"33,88";"2,25";"22,0";"4,0";"0,94";"0,25";"18,75";"4063,69";"137,59";"640,69";"273,75";"26,12";"77,0";"4,25";"350,75";"30,38";"37,12";"2,0";"30,88";"6,31";"1,0";"0,19";"18,75";"4274,61";"142,49";"776,14";"349,6";"31,22";"109,5";"5,46";"459,1";"36,68";"48,49";"3,22";"31,49";"5,73";"1,34";"0,36";"26,84";"4127,75";"137,59";"650,79";"278,07";"26,54";"78,21";"4,32";"356,28";"30,85";"37,71";"2,03";"31,36";"6,41";"1,02";"0,19";"19,05";"0,52";"2,3";"44,56"
"Georg Stojanovski";"G. Stojanovski";"976806";"2004-01-12";"FK Spartak 1918 Varna";"3730";"BGR - First League";"332";"2025/2026";"129";"Midfield";"88,37";"49,93";"17,99";"31,93";"3";"0";"9744,33";"110,27";"1157,0";"437,0";"40,67";"95,33";"4,67";"532,33";"45,33";"27,27";"27,27";"83,33";"2,33";"74,0";"12,67";"1,67";"0,84";"null";"0,33";"null";"null";"31,33";"2,47";"null";"9924,44";"110,27";"1178,39";"445,08";"41,42";"97,1";"4,75";"542,17";"46,17";"84,87";"2,38";"75,37";"12,9";"1,7";"0,34";"31,91";"8381,31";"139,69";"1264,63";"495,52";"45,27";"108,56";"4,01";"604,07";"49,27";"78,51";"2,0";"62,49";"8,01";"2587,67";"143,8";"424,0";"203,0";"16,33";"42,0";"2,33";"245,0";"18,67";"22,33";"0,67";"15,0";"2,33";"0,33";"0,0";"11,33";"4386,67";"137,37";"628,33";"209,33";"21,33";"48,33";"1,0";"257,67";"22,33";"43,0";"1,0";"37,0";"4,33";"0,67";"0,0";"17,67";"4314,11";"143,8";"706,88";"338,44";"27,23";"70,02";"3,89";"408,46";"31,12";"37,23";"1,11";"25,01";"3,89";"0,56";"0,0";"18,89";"4121,09";"137,37";"590,29";"196,66";"20,04";"45,41";"0,94";"242,07";"20,98";"40,4";"0,94";"34,76";"4,07";"0,63";"0,0";"16,6";"0,0";"1,2";"34,85"
"Martin Ndzie";"M. Ndzie";"976975";"2003-01-16";"Rapid Vienne";"423";"AUT - Bundesliga";"88";"2025/2026";"129";"Midfield";"54,81";"32,24";"19,29";"12,95";"3";"0";"6035,67";"110,13";"839,0";"224,67";"19,0";"46,67";"2,0";"271,33";"21,0";"29,03";"29,03";"64,33";"3,67";"59,0";"5,67";"2,67";"0,69";"0,78";"0,67";"null";"null";"16,0";"null";"null";"9911,59";"110,13";"1377,78";"368,94";"31,2";"76,63";"3,28";"445,58";"34,49";"105,65";"6,02";"96,89";"9,31";"4,38";"1,09";"26,27";"8196,93";"136,62";"1399,55";"394,55";"32,26";"80,03";"1,86";"474,58";"34,12";"92,43";"3,72";"71,96";"7,44";"2570,0";"133,24";"412,33";"65,33";"6,0";"10,67";"0,33";"76,0";"6,33";"26,33";"1,0";"21,0";"1,33";"0,67";"0,0";"7,33";"1834,33";"141,65";"339,67";"146,67";"11,33";"32,33";"0,67";"179,0";"12,0";"23,33";"1,0";"17,67";"2,67";"1,0";"0,0";"8,0";"3997,12";"133,24";"641,3";"101,61";"9,33";"16,59";"0,52";"118,2";"9,85";"40,96";"1,56";"32,66";"2,07";"1,04";"0,0";"11,41";"4249,42";"141,65";"786,87";"339,77";"26,25";"74,9";"1,54";"414,67";"27,8";"54,05";"2,32";"40,93";"6,18";"2,32";"0,0";"18,53";"0,0";"3,1";"28,54"
"Veysal Mehman Rzayev";"V. Rzayev";"978317";"2002-10-24";"Turan-T IK";"5449";"AZE - Premyer Liqa";"592";"2025/2026";"129";"Full Back";"52,59";"22,86";"9,78";"13,08";"3";"0";"5631,0";"107,06";"777,67";"418,67";"36,67";"160,67";"7,0";"579,33";"43,67";"29,5";"29,5";"60,67";"4,33";"48,67";"10,33";"3,33";"null";"null";"0,67";"null";"null";"17,67";"null";"null";"9635,81";"107,06";"1330,75";"716,43";"62,74";"274,93";"11,98";"991,36";"74,72";"103,81";"7,42";"83,28";"17,68";"5,7";"1,14";"30,23";"9199,9";"153,33";"1717,33";"957,08";"81,36";"391,06";"16,62";"1348,14";"97,98";"105,86";"7,0";"71,74";"15,75";"1461,67";"149,4";"272,33";"126,0";"12,33";"85,0";"2,67";"211,0";"15,0";"16,67";"1,33";"10,67";"2,0";"0,67";"0,33";"5,0";"2043,67";"156,27";"382,0";"238,67";"18,67";"64,0";"3,67";"302,67";"22,33";"23,67";"1,33";"16,67";"4,0";"1,0";"0,0";"10,67";"4482,11";"149,4";"835,09";"386,37";"37,82";"260,65";"8,18";"647,02";"46,0";"51,11";"4,09";"32,71";"6,13";"2,04";"1,02";"15,33";"4688,11";"156,27";"876,3";"547,49";"42,82";"146,81";"8,41";"694,31";"51,23";"54,29";"3,06";"38,23";"9,18";"2,29";"0,0";"24,47";"0,87";"4,37";"41,12"
"Eshgin Əhmədov";"E. Əhmədov";"978340";"2005-11-06";"FK Gabala";"602";"AZE - Premyer Liqa";"592";"2025/2026";"129";"Full Back";"79,03";"42,02";"18,23";"23,78";"21";"0";"9257,33";"117,14";"1457,14";"587,05";"53,29";"165,71";"9,76";"752,76";"63,05";"28,54";"30,12";"106,43";"6,81";"94,9";"15,48";"4,9";"0,67";"0,67";"1,29";"1,18";"1,22";"41,57";"2,03";"2,57";"10542,3";"117,14";"1659,4";"668,53";"60,68";"188,72";"11,12";"857,25";"71,8";"121,2";"7,75";"108,08";"17,62";"5,59";"1,46";"47,34";"9158,88";"152,65";"1816,29";"773,37";"67,46";"211,96";"11,56";"985,32";"79,02";"109,07";"7,0";"84,8";"14,21";"2786,76";"152,83";"570,24";"226,29";"19,9";"72,95";"3,71";"299,24";"23,62";"31,9";"1,86";"24,52";"4,0";"1,24";"0,29";"12,9";"3627,0";"152,51";"701,67";"315,29";"27,33";"75,48";"4,38";"390,76";"31,71";"44,48";"3,05";"34,86";"5,95";"2,29";"0,62";"24,57";"4584,77";"152,83";"938,15";"372,28";"32,75";"120,02";"6,11";"492,31";"38,86";"52,49";"3,06";"40,35";"6,58";"2,04";"0,47";"21,23";"4575,36";"152,51";"885,13";"397,72";"34,48";"95,21";"5,53";"492,94";"40,01";"56,11";"3,84";"43,97";"7,51";"2,88";"0,78";"31,0";"1,29";"5,03";"53,52"
"Demetre  Gvasalia";"D. Gvasalia";"978353";"2002-02-28";"FK Rudar Prijedor";"5063";"BIH - Premier League";"408";"2025/2026";"129";"Center Forward";"70,37";"39,73";"21,05";"18,68";"7";"1";"8059,0";"114,53";"1082,86";"411,86";"40,86";"137,43";"7,71";"549,29";"48,57";"28,21";"28,72";"76,0";"4,86";"56,86";"13,71";"3,0";"0,74";"0,91";"0,71";"1,45";"null";"33,0";"1,98";"2,97";"10307,58";"114,53";"1384,99";"526,77";"52,26";"175,77";"9,87";"702,54";"62,12";"97,21";"6,21";"72,72";"17,54";"3,84";"0,91";"42,21";"8720,05";"145,33";"1480,13";"581,7";"55,45";"196,13";"8,85";"777,82";"64,3";"82,64";"4,32";"56,53";"12,08";"2858,0";"135,79";"441,71";"166,0";"15,14";"51,0";"2,14";"217,0";"17,29";"30,43";"1,71";"19,29";"3,71";"1,0";"0,29";"12,29";"2915,57";"156,09";"538,29";"219,14";"21,57";"78,86";"3,71";"298,0";"25,29";"24,29";"1,14";"18,14";"4,29";"0,86";"0,29";"17,71";"4073,62";"135,79";"629,59";"236,61";"21,58";"72,69";"3,05";"309,3";"24,64";"43,37";"2,44";"27,49";"5,29";"1,43";"0,41";"17,51";"4682,75";"156,09";"864,55";"351,97";"34,65";"126,65";"5,97";"478,62";"40,61";"39,01";"1,84";"29,14";"6,88";"1,38";"0,46";"28,45";"0,86";"2,8";"45,31"
"Demetre  Gvasalia";"D. Gvasalia";"978353";"2002-02-28";"FK Rudar Prijedor";"5063";"BIH - Premier League";"408";"2025/2026";"129";"Wide Attacker";"76,1";"37,77";"19,87";"17,91";"5";"0";"7903,2";"103,85";"939,0";"372,6";"37,6";"122,2";"7,6";"494,8";"45,2";"28,76";"28,76";"83,0";"5,6";"62,2";"16,0";"2,6";"0,85";"0,85";"0,8";"null";"null";"28,4";"2,02";"3,0";"9346,75";"103,85";"1110,51";"440,66";"44,47";"144,52";"8,99";"585,18";"53,46";"98,16";"6,62";"73,56";"18,92";"3,07";"0,95";"33,59";"8108,26";"135,14";"1297,74";"548,01";"53,37";"174,41";"10,48";"722,41";"63,85";"89,59";"5,4";"58,14";"13,66";"2656,8";"133,73";"409,2";"205,0";"19,2";"65,0";"3,8";"270,0";"23,0";"32,8";"2,0";"19,8";"4,2";"1,0";"0,6";"14,2";"2447,8";"136,7";"407,8";"140,0";"14,4";"44,8";"2,8";"184,8";"17,2";"23,6";"1,4";"16,8";"4,4";"0,2";"0,0";"11,6";"4011,95";"133,73";"617,92";"309,56";"28,99";"98,15";"5,74";"407,72";"34,73";"49,53";"3,02";"29,9";"6,34";"1,51";"0,91";"21,44";"4100,93";"136,7";"683,21";"234,55";"24,13";"75,06";"4,69";"309,61";"28,82";"39,54";"2,35";"28,15";"7,37";"0,34";"0,0";"19,43";"0,95";"1,91";"40,98"
"Jakob Zangerl";"J. Zangerl";"978433";"2007-04-26";"FC Liefering";"1595";"AUT - 2. Liga";"103";"2025/2026";"129";"Full Back";"94,23";"46,77";"26,03";"20,74";"8";"0";"10812,62";"114,75";"1649,75";"722,25";"66,38";"217,75";"11,88";"940,0";"78,25";"28,79";"29,14";"108,88";"6,25";"90,62";"16,25";"3,25";"0,64";"null";"1,62";"1,33";"null";"35,25";"2,02";"2,86";"10327,34";"114,75";"1575,71";"689,83";"63,4";"207,98";"11,34";"897,81";"74,74";"103,99";"5,97";"86,56";"15,52";"3,1";"1,55";"33,67";"9297,39";"154,96";"1859,09";"866,44";"76,97";"261,23";"13,31";"1127,68";"90,28";"99,43";"5,61";"68,48";"12,83";"3862,38";"148,4";"702,12";"282,12";"26,88";"104,38";"5,38";"386,5";"32,25";"38,75";"1,88";"27,12";"4,62";"0,75";"0,38";"13,62";"3384,75";"163,19";"747,0";"393,25";"33,12";"99,25";"5,0";"492,5";"38,12";"38,75";"2,5";"26,25";"5,38";"1,38";"0,62";"18,88";"4451,95";"148,4";"809,3";"325,19";"30,98";"120,31";"6,2";"445,5";"37,17";"44,67";"2,16";"31,27";"5,33";"0,86";"0,43";"15,7";"4895,58";"163,19";"1080,43";"568,78";"47,91";"143,55";"7,23";"712,33";"55,14";"56,05";"3,62";"37,97";"7,77";"1,99";"0,9";"27,3";"1,28";"2,73";"41,69"
"Tobias Rohrmoser";"T. Rohrmoser";"978436";"2007-02-04";"FC Liefering";"1595";"AUT - 2. Liga";"103";"2025/2026";"129";"Full Back";"78,97";"38,92";"22,42";"16,5";"4";"0";"8417,75";"106,59";"1044,0";"407,25";"43,0";"135,75";"8,25";"543,0";"51,25";"29,9";"29,9";"94,75";"5,75";"72,25";"21,0";"5,25";"0,74";"null";"0,75";"null";"null";"26,0";"2,24";"3,04";"9593,38";"106,59";"1189,81";"464,13";"49,01";"154,71";"9,4";"618,84";"58,41";"107,98";"6,55";"82,34";"23,93";"5,98";"0,85";"29,63";"8402,57";"140,04";"1364,84";"575,85";"59,36";"196,96";"10,02";"772,81";"69,38";"107,15";"6,17";"69,76";"16,57";"2918,25";"130,18";"356,0";"121,5";"14,0";"44,75";"2,5";"166,25";"16,5";"34,5";"1,75";"24,0";"5,25";"1,5";"0,0";"7,5";"2531,75";"153,44";"529,25";"252,0";"24,5";"83,0";"4,0";"335,0";"28,5";"35,0";"2,25";"21,25";"5,5";"1,75";"0,25";"16,5";"3905,46";"130,18";"476,43";"162,6";"18,74";"59,89";"3,35";"222,49";"22,08";"46,17";"2,34";"32,12";"7,03";"2,01";"0,0";"10,04";"4603,18";"153,44";"962,27";"458,18";"44,55";"150,91";"7,27";"609,09";"51,82";"63,64";"4,09";"38,64";"10,0";"3,18";"0,45";"30,0";"0,39";"5,01";"37,0"
"Tobias Rohrmoser";"T. Rohrmoser";"978436";"2007-02-04";"SV Austria Salzburg";"5065";"AUT - 2. Liga";"103";"2025/2026";"129";"Full Back";"87,45";"47,75";"21,8";"25,95";"9";"1";"9751,56";"111,51";"1256,0";"543,78";"50,78";"188,56";"11,0";"732,33";"61,78";"30,18";"30,78";"104,89";"8,89";"86,89";"18,78";"6,56";"0,63";"0,66";"3,22";"1,14";"1,18";"37,33";"2,0";"2,71";"10036,12";"111,51";"1292,65";"559,65";"52,26";"194,06";"11,32";"753,7";"63,58";"107,95";"9,15";"89,42";"19,33";"6,75";"3,32";"38,42";"8467,48";"141,12";"1361,31";"617,41";"55,43";"223,25";"11,59";"840,66";"67,02";"94,24";"7,12";"69,39";"14,24";"3084,44";"141,49";"485,67";"223,0";"21,33";"98,67";"5,22";"321,67";"26,56";"32,33";"3,0";"22,67";"4,56";"2,0";"1,11";"11,44";"3654,0";"140,82";"597,67";"268,33";"22,78";"79,0";"4,0";"347,33";"26,78";"42,67";"2,67";"32,56";"6,78";"2,0";"1,11";"23,0";"4244,65";"141,49";"668,35";"306,88";"29,36";"135,78";"7,19";"442,66";"36,54";"44,5";"4,13";"31,19";"6,27";"2,75";"1,53";"15,75";"4224,58";"140,82";"690,99";"310,23";"26,33";"91,34";"4,62";"401,57";"30,96";"49,33";"3,08";"37,64";"7,84";"2,31";"1,28";"26,59";"2,79";"5,03";"43,28"
"Lazar Vuković";"L. Vuković";"979080";"1998-04-11";"FK Radnik Bijeljina";"3822";"BIH - Premier League";"408";"2025/2026";"129";"Full Back";"75,69";"34,52";"14,19";"20,33";"7";"2";"8178,71";"108,05";"1130,29";"450,14";"40,86";"128,57";"7,57";"578,71";"48,43";"27,23";"27,96";"82,57";"5,71";"67,43";"13,14";"3,86";"0,68";"0,78";"1,0";"null";"null";"24,86";"2,14";"2,86";"9724,93";"108,05";"1343,97";"535,24";"48,58";"152,88";"9,0";"688,12";"57,58";"98,18";"6,79";"80,18";"15,63";"4,59";"1,19";"29,56";"8899,93";"148,33";"1650,77";"705,95";"60,59";"198,15";"10,18";"904,1";"70,77";"98,08";"6,7";"67,54";"11,67";"2079,0";"146,53";"390,71";"173,0";"13,57";"54,14";"2,43";"227,14";"16,0";"21,0";"1,86";"13,57";"3,0";"1,29";"0,43";"6,86";"3041,29";"149,59";"559,0";"233,14";"21,29";"59,86";"3,43";"293,0";"24,71";"35,43";"2,0";"25,29";"3,71";"1,0";"0,0";"15,71";"4395,94";"146,53";"826,15";"365,8";"28,7";"114,48";"5,14";"480,28";"33,83";"44,4";"3,93";"28,7";"6,34";"2,72";"0,91";"14,5";"4487,67";"149,59";"824,85";"344,02";"31,41";"88,32";"5,06";"432,35";"36,47";"52,28";"2,95";"37,31";"5,48";"1,48";"0,0";"23,19";"0,74";"3,97";"39,23"
"Dacosta Antwi";"D. Antwi";"979425";"2007-03-06";"RSC Anderlecht II";"2916";"BEL - 1B Pro League";"119";"2025/2026";"129";"Central Defender";"85,23";"49,46";"25,7";"23,76";"14";"0";"9392,71";"110,21";"1359,0";"409,64";"38,5";"102,79";"7,43";"512,43";"45,93";"28,73";"30,2";"107,71";"4,79";"83,29";"12,21";"2,71";"0,7";"0,71";"0,36";"1,21";"null";"24,43";"1,92";"2,78";"9918,69";"110,21";"1435,1";"432,58";"40,66";"108,54";"7,84";"541,12";"48,5";"113,75";"5,05";"87,95";"12,9";"2,87";"0,38";"25,8";"8518,02";"141,97";"1491,66";"462,88";"41,85";"115,59";"7,45";"578,47";"49,3";"95,49";"3,64";"67,85";"8,06";"3532,07";"137,44";"577,86";"130,29";"11,5";"24,14";"1,79";"154,43";"13,29";"35,36";"1,29";"25,43";"3,21";"0,71";"0,0";"7,93";"3489,71";"146,86";"651,79";"251,29";"23,0";"71,14";"4,36";"322,43";"27,36";"43,36";"1,71";"30,5";"3,43";"0,86";"0,21";"14,21";"4123,23";"137,44";"674,57";"152,09";"13,42";"28,18";"2,08";"180,28";"15,51";"41,27";"1,5";"29,68";"3,75";"0,83";"0,0";"9,26";"4405,85";"146,86";"822,9";"317,25";"29,04";"89,82";"5,5";"407,07";"34,54";"54,74";"2,16";"38,51";"4,33";"1,08";"0,27";"17,95";"0,26";"1,91";"26,86"
"Alexandre Llovet";"A. Llovet";"979773";"1997-11-26";"Banants Yerevan FC";"575";"ARM - IDBank Premier League";"532";"2025/2026";"129";"Center Forward";"55,6";"31,33";"16,32";"15,01";"3";"0";"6989,33";"125,71";"1124,67";"615,33";"51,0";"130,33";"10,33";"745,67";"61,33";"26,97";"26,97";"70,67";"6,0";"59,67";"13,67";"4,67";"0,82";"0,88";"0,33";"null";"null";"32,67";"2,06";"3,0";"11313,67";"125,71";"1820,5";"996,04";"82,55";"210,97";"16,73";"1207,01";"99,28";"114,39";"9,71";"96,58";"22,12";"7,55";"0,54";"52,88";"9584,04";"159,73";"1985,11";"1087,02";"88,09";"237,45";"16,6";"1324,47";"104,68";"95,74";"7,02";"77,87";"17,23";"2423,33";"148,47";"463,67";"267,67";"20,0";"32,67";"3,67";"300,33";"23,67";"24,67";"2,0";"18,0";"2,67";"1,33";"0,0";"13,0";"2581,67";"171,98";"573,0";"300,0";"26,0";"91,33";"5,0";"391,33";"31,0";"25,33";"1,67";"22,67";"6,33";"1,33";"0,33";"18,33";"4454,05";"148,47";"852,21";"491,97";"36,76";"60,04";"6,74";"552,01";"43,5";"45,34";"3,68";"33,08";"4,9";"2,45";"0,0";"23,89";"5159,51";"171,98";"1145,15";"599,56";"51,96";"182,53";"9,99";"782,09";"61,95";"50,63";"3,33";"45,3";"12,66";"2,66";"0,67";"36,64";"0,64";"5,11";"60,0"
"Alexandre Llovet";"A. Llovet";"979773";"1997-11-26";"Banants Yerevan FC";"575";"ARM - IDBank Premier League";"532";"2025/2026";"129";"Midfield";"50,44";"26,53";"12,32";"14,21";"3";"0";"6048,33";"119,9";"963,67";"517,67";"48,67";"194,67";"11,67";"712,33";"60,33";"29,4";"29,4";"69,33";"6,0";"54,33";"15,67";"3,67";"0,7";"0,87";"1,33";"null";"null";"31,33";"2,18";"2,86";"10791,08";"119,9";"1719,32";"923,59";"86,83";"347,31";"20,81";"1270,9";"107,64";"123,7";"10,7";"96,94";"27,95";"6,54";"2,38";"55,9";"9691,96";"161,53";"1975,63";"1090,7";"102,51";"391,96";"21,11";"1482,66";"123,62";"114,57";"9,05";"78,39";"21,86";"1900,67";"154,25";"374,67";"221,67";"21,67";"103,67";"5,67";"325,33";"27,33";"22,0";"1,67";"14,0";"3,33";"1,0";"1,0";"11,67";"2385,33";"167,85";"499,0";"260,67";"23,67";"69,67";"3,67";"330,33";"27,33";"28,67";"2,33";"20,67";"6,33";"1,33";"0,0";"17,67";"4627,41";"154,25";"912,17";"539,68";"52,75";"252,39";"13,8";"792,06";"66,55";"53,56";"4,06";"34,08";"8,12";"2,43";"2,43";"28,4";"5035,5";"167,85";"1053,4";"550,27";"49,96";"147,07";"7,74";"697,34";"57,7";"60,52";"4,93";"43,63";"13,37";"2,81";"0,0";"37,29";"2,26";"5,28";"66,33"
"Filip Perovic";"F. Perovic";"979802";"2006-07-18";"SKN Sankt Pölten";"1411";"AUT - 2. Liga";"103";"2025/2026";"129";"Center Forward";"75,19";"42,35";"26,34";"16,01";"5";"1";"8811,4";"117,19";"1260,8";"596,6";"58,4";"209,8";"13,4";"806,4";"71,8";"28,66";"28,66";"96,8";"7,6";"77,8";"18,0";"4,2";"0,74";"0,82";"1,6";"1,49";"null";"41,0";"2,19";"2,77";"10546,96";"117,19";"1509,14";"714,11";"69,9";"251,12";"16,04";"965,23";"85,94";"115,87";"9,1";"93,12";"21,55";"5,03";"1,92";"49,08";"8919,1";"148,65";"1620,5";"771,85";"73,67";"281,09";"16,43";"1052,94";"90,11";"93,22";"6,8";"67,15";"13,6";"3819,6";"144,99";"674,4";"326,0";"28,0";"98,6";"5,2";"424,6";"33,2";"42,2";"3,0";"28,4";"5,8";"2,0";"0,2";"21,2";"2475,8";"154,67";"469,4";"218,8";"24,0";"99,8";"6,4";"318,6";"30,4";"23,6";"1,8";"19,0";"3,8";"1,2";"0,6";"16,2";"4349,79";"144,99";"768,01";"371,25";"31,89";"112,29";"5,92";"483,54";"37,81";"48,06";"3,42";"32,34";"6,61";"2,28";"0,23";"24,14";"4640,19";"154,67";"879,76";"410,08";"44,98";"187,05";"12,0";"597,13";"56,98";"44,23";"3,37";"35,61";"7,12";"2,25";"1,12";"30,36";"1,13";"4,53";"52,99"
