"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Peak Velocity";"TOP 3 Peak Velocity";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP";"Change of Direction Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP"
"Martin Černek";"M. Černek";"777016";"1994-12-30";"MFK Skalica";"3343";"SVK - Niké Liga";"241";"2025/2026";"129";"Full Back";"72.92";"37.58";"14.77";"22.8";"5";"0";"8440.8";"115.75";"1244.8";"475.8";"41.4";"125.4";"8.0";"601.2";"49.4";"27.64";"27.64";"29.68";"30.53";"86.4";"4.4";"73.4";"13.8";"2.0";"null";"null";"0.6";"null";"null";"37.4";"2.1";"2.82";"10417.88";"115.75";"1536.37";"587.25";"51.1";"154.77";"9.87";"742.02";"60.97";"106.64";"5.43";"90.59";"17.03";"2.47";"0.74";"46.16";"9001.76";"150.03";"1710.1";"679.89";"57.8";"174.36";"9.9";"854.25";"67.7";"99.64";"4.47";"74.73";"12.14";"1.6";"0.96";"56.52";"2231.2";"151.03";"387.6";"134.0";"10.4";"26.6";"1.6";"160.6";"12.0";"19.6";"1.0";"14.6";"1.8";"0.4";"0.4";"10.6";"3406.4";"149.38";"683.4";"291.8";"25.8";"82.6";"4.6";"374.4";"30.4";"42.8";"1.8";"32.2";"5.8";"0.6";"0.2";"24.8";"4530.87";"151.03";"787.09";"272.11";"21.12";"54.02";"3.25";"326.13";"24.37";"39.8";"2.03";"29.65";"3.66";"0.81";"0.81";"21.53";"4481.45";"149.38";"899.08";"383.89";"33.94";"108.67";"6.05";"492.56";"39.99";"56.31";"2.37";"42.36";"7.63";"0.79";"0.26";"32.63"
"Ondřej Rudzan";"O. Rudzan";"777019";"1998-08-25";"KFC Komárno";"3715";"SVK - Niké Liga";"241";"2025/2026";"129";"Central Defender";"98.61";"52.38";"21.12";"31.26";"4";"0";"10685.0";"108.35";"1358.75";"479.0";"42.0";"117.25";"6.75";"596.25";"48.75";"27.85";"27.85";"29.9";"30.17";"122.5";"7.5";"95.75";"16.75";"4.75";"0.92";"null";"0.5";"null";"null";"43.75";"2.35";"null";"9751.81";"108.35";"1240.08";"437.17";"38.33";"107.01";"6.16";"544.18";"44.49";"111.8";"6.84";"87.39";"15.29";"4.34";"0.46";"39.93";"8237.24";"137.29";"1248.87";"458.48";"40.38";"115.41";"5.73";"573.89";"46.11";"94.22";"5.44";"69.3";"9.16";"2.29";"0.29";"44.39";"2933.0";"138.87";"483.0";"104.0";"9.25";"28.75";"1.0";"132.75";"10.25";"28.0";"1.75";"19.25";"3.0";"0.25";"0.0";"7.75";"4258.0";"136.22";"607.25";"296.25";"26.0";"72.0";"4.0";"368.25";"30.0";"54.25";"3.0";"41.25";"5.0";"1.75";"0.25";"31.0";"4166.03";"138.87";"686.05";"147.72";"13.14";"40.84";"1.42";"188.56";"14.56";"39.77";"2.49";"27.34";"4.26";"0.36";"0.0";"11.01";"4086.59";"136.22";"582.8";"284.32";"24.95";"69.1";"3.84";"353.43";"28.79";"52.07";"2.88";"39.59";"4.8";"1.68";"0.24";"29.75"
"Ondřej Rudzan";"O. Rudzan";"777019";"1998-08-25";"KFC Komárno";"3715";"SVK - Niké Liga";"241";"2025/2026";"129";"Full Back";"90.65";"45.86";"20.1";"25.76";"23";"0";"10505.26";"115.89";"1620.83";"621.65";"52.57";"144.7";"8.3";"766.35";"60.87";"27.5";"28.58";"29.62";"31.53";"113.52";"6.91";"93.0";"17.26";"5.0";"0.63";"0.65";"0.74";"1.34";"1.38";"40.65";"2.08";"2.72";"10430.1";"115.89";"1609.23";"617.2";"52.19";"143.66";"8.24";"760.86";"60.43";"112.71";"6.86";"92.33";"17.14";"4.96";"0.73";"40.36";"9064.25";"151.07";"1786.94";"728.13";"60.01";"175.49";"9.27";"903.63";"69.29";"103.59";"5.97";"72.81";"12.4";"3.47";"0.68";"48.58";"3125.96";"155.5";"632.7";"233.52";"18.17";"59.57";"3.17";"293.09";"21.35";"31.48";"1.78";"22.09";"3.48";"0.87";"0.22";"10.83";"3801.96";"147.62";"733.09";"323.0";"27.7";"74.57";"3.91";"397.57";"31.61";"47.7";"2.78";"33.57";"6.0";"1.78";"0.3";"26.3";"4664.93";"155.5";"944.19";"348.49";"27.12";"88.89";"4.74";"437.38";"31.86";"46.98";"2.66";"32.96";"5.19";"1.3";"0.32";"16.16";"4428.47";"147.62";"853.89";"376.23";"32.26";"86.85";"4.56";"463.08";"36.82";"55.56";"3.24";"39.1";"6.99";"2.08";"0.35";"30.64"
"Daniel Magda";"D. Magda";"777031";"1997-11-25";"FC Košice";"3346";"SVK - Niké Liga";"241";"2025/2026";"129";"Central Defender";"87.73";"46.67";"21.56";"25.12";"8";"0";"9565.25";"109.03";"1206.12";"378.12";"37.5";"130.38";"7.62";"508.5";"45.12";"29.21";"30.24";"30.75";"32.43";"100.5";"4.25";"80.62";"13.38";"2.38";"0.71";"null";"0.5";"null";"null";"20.0";"2.16";"3.15";"9812.38";"109.03";"1237.29";"387.89";"38.47";"133.74";"7.82";"521.64";"46.29";"103.1";"4.36";"82.71";"13.72";"2.44";"0.51";"20.52";"8419.34";"140.32";"1318.16";"420.85";"39.85";"152.5";"7.55";"573.35";"47.4";"89.35";"3.86";"64.28";"9.48";"1.93";"0.48";"22.66";"2821.62";"130.9";"372.0";"69.62";"6.5";"15.62";"0.88";"85.25";"7.38";"25.62";"1.12";"20.38";"2.38";"0.5";"0.0";"4.25";"3727.62";"148.41";"653.38";"257.75";"24.5";"103.0";"5.0";"360.75";"29.5";"43.88";"1.88";"29.62";"5.0";"1.0";"0.38";"13.38";"3926.88";"130.9";"517.72";"96.9";"9.05";"21.75";"1.22";"118.64";"10.26";"35.66";"1.57";"28.36";"3.31";"0.7";"0.0";"5.91";"4452.37";"148.41";"780.41";"307.86";"29.26";"123.03";"5.97";"430.89";"35.24";"52.41";"2.24";"35.38";"5.97";"1.19";"0.45";"15.98"
"Daniel Magda";"D. Magda";"777031";"1997-11-25";"FC Košice";"3346";"SVK - Niké Liga";"241";"2025/2026";"129";"Full Back";"77.65";"42.71";"20.31";"22.4";"10";"0";"8863.7";"114.15";"1339.3";"546.5";"53.8";"182.0";"10.1";"728.5";"63.9";"28.95";"30.1";"30.91";"33.2";"105.0";"6.7";"85.1";"21.2";"4.8";"0.73";"0.74";"1.3";"1.41";"null";"27.9";"1.72";"2.67";"10273.89";"114.15";"1552.38";"633.45";"62.36";"210.96";"11.71";"844.4";"74.07";"121.71";"7.77";"98.64";"24.57";"5.56";"1.51";"32.34";"8583.5";"143.06";"1628.91";"702.08";"67.71";"229.53";"11.8";"931.61";"79.51";"110.41";"6.46";"76.98";"18.82";"4.35";"1.26";"34.7";"2881.2";"141.84";"540.9";"221.3";"21.0";"82.4";"4.1";"303.7";"25.1";"34.5";"2.4";"24.6";"5.4";"1.5";"0.5";"8.1";"3229.3";"144.17";"618.7";"278.5";"27.2";"81.0";"4.3";"359.5";"31.5";"44.1";"2.2";"30.2";"8.0";"1.6";"0.4";"16.6";"4255.14";"141.84";"798.83";"326.83";"31.01";"121.69";"6.06";"448.52";"37.07";"50.95";"3.54";"36.33";"7.98";"2.22";"0.74";"11.96";"4324.96";"144.17";"828.62";"372.99";"36.43";"108.48";"5.76";"481.47";"42.19";"59.06";"2.95";"40.45";"10.71";"2.14";"0.54";"22.23"
"Polydefkis Volanakis";"P. Volanakis";"777033";"2003-04-25";"MFK Zemplín Michalovce";"3345";"SVK - Niké Liga";"241";"2025/2026";"129";"Central Defender";"95.71";"48.61";"24.23";"24.38";"9";"0";"10170.56";"106.26";"1347.56";"507.67";"43.67";"137.89";"7.22";"645.56";"50.89";"28.84";"29.54";"30.77";"31.87";"110.0";"5.56";"86.56";"15.0";"4.0";"0.76";"0.8";"0.89";"1.5";"2.02";"25.11";"2.07";"3.09";"9563.49";"106.26";"1267.12";"477.36";"41.06";"129.66";"6.79";"607.02";"47.85";"103.43";"5.22";"81.39";"14.1";"3.76";"0.84";"23.61";"8370.74";"139.51";"1372.36";"537.09";"46.49";"154.3";"7.41";"691.39";"53.9";"92.3";"4.8";"65.15";"9.33";"2.61";"0.55";"26.33";"3151.78";"130.08";"441.44";"104.11";"9.67";"20.78";"1.0";"124.89";"10.67";"28.33";"1.56";"22.22";"2.56";"0.11";"0.0";"4.78";"3629.56";"148.89";"670.33";"331.0";"28.0";"104.22";"5.0";"435.22";"33.0";"46.44";"2.33";"30.56";"5.0";"2.0";"0.44";"16.56";"3902.38";"130.08";"546.58";"128.91";"11.97";"25.73";"1.24";"154.63";"13.21";"35.08";"1.93";"27.51";"3.16";"0.14";"0.0";"5.92";"4466.64";"148.89";"824.93";"407.34";"34.46";"128.26";"6.15";"535.6";"40.61";"57.16";"2.87";"37.6";"6.15";"2.46";"0.55";"20.37"
"Yushi Shimamura";"Y. Shimamura";"777034";"1999-12-20";"MFK Zemplín Michalovce";"3345";"SVK - Niké Liga";"241";"2025/2026";"129";"Midfield";"82.08";"46.22";"15.91";"30.31";"3";"0";"9882.67";"120.41";"1608.67";"520.67";"41.33";"89.67";"5.67";"610.33";"47.0";"27.03";"27.03";"28.87";"28.87";"90.33";"3.0";"79.0";"7.67";"2.0";"null";"null";"0.33";"null";"null";"37.0";"2.09";"null";"10836.55";"120.41";"1763.94";"570.92";"45.32";"98.32";"6.21";"669.24";"51.54";"99.05";"3.29";"86.63";"8.41";"2.19";"0.37";"40.57";"9358.96";"155.98";"1873.78";"646.95";"51.06";"112.95";"6.49";"759.9";"57.55";"93.47";"2.16";"70.1";"6.92";"1.3";"0.43";"45.01";"2469.0";"155.23";"489.33";"201.0";"14.67";"43.33";"2.67";"244.33";"17.33";"23.67";"1.0";"14.33";"1.33";"0.67";"0.33";"9.33";"4740.0";"156.38";"954.0";"297.33";"24.67";"43.67";"2.33";"341.0";"27.0";"48.33";"0.67";"39.67";"4.0";"0.33";"0.0";"25.33";"4656.86";"155.23";"922.95";"379.11";"27.66";"81.73";"5.03";"460.85";"32.69";"44.64";"1.89";"27.03";"2.51";"1.26";"0.63";"17.6";"4691.35";"156.38";"944.21";"294.28";"24.41";"43.22";"2.31";"337.5";"26.72";"47.84";"0.66";"39.26";"3.96";"0.33";"0.0";"25.07"
"Artúr Musák";"A. Musák";"777039";"2005-10-17";"MFK Zemplín Michalovce";"3345";"SVK - Niké Liga";"241";"2025/2026";"129";"Midfield";"87.07";"46.2";"23.0";"23.2";"5";"0";"10667.8";"122.52";"1851.4";"608.8";"50.0";"136.6";"7.8";"745.4";"57.8";"27.04";"27.04";"29.26";"29.83";"91.4";"4.0";"80.2";"11.6";"2.6";"0.73";"0.8";"0.6";"1.73";"null";"35.2";"2.15";"2.81";"11027.21";"122.52";"1913.77";"629.31";"51.68";"141.2";"8.06";"770.51";"59.75";"94.48";"4.13";"82.9";"11.99";"2.69";"0.62";"36.39";"9830.98";"163.85";"2161.4";"731.9";"60.0";"163.62";"9.09";"895.52";"69.09";"84.15";"3.12";"65.71";"7.53";"1.56";"0.26";"42.59";"3848.0";"167.28";"843.4";"341.4";"27.6";"86.0";"4.8";"427.4";"32.4";"31.2";"1.4";"22.8";"2.8";"1.0";"0.0";"18.4";"3722.4";"160.45";"821.0";"222.2";"18.6";"40.0";"2.2";"262.2";"20.8";"33.6";"1.0";"27.8";"3.0";"0.2";"0.2";"14.4";"5018.4";"167.28";"1099.93";"445.24";"35.99";"112.16";"6.26";"557.4";"42.25";"40.69";"1.83";"29.73";"3.65";"1.3";"0.0";"24.0";"4813.45";"160.45";"1061.64";"287.33";"24.05";"51.72";"2.84";"339.05";"26.9";"43.45";"1.29";"35.95";"3.88";"0.26";"0.26";"18.62"
"Dávid Gallovič";"D. Gallovič";"777049";"1996-04-23";"FC Košice";"3346";"SVK - Niké Liga";"241";"2025/2026";"129";"Center Forward";"81.15";"48.22";"19.73";"28.49";"3";"0";"10109.33";"124.58";"1635.33";"550.0";"51.33";"176.0";"11.0";"726.0";"62.33";"28.17";"28.17";"30.0";"30.0";"109.67";"5.0";"88.33";"13.67";"4.33";"0.7";"0.74";"1.67";"null";"null";"28.0";"2.55";"null";"11211.83";"124.58";"1813.68";"609.98";"56.93";"195.19";"12.2";"805.18";"69.13";"121.63";"5.55";"97.97";"15.16";"4.81";"1.85";"31.05";"9367.88";"156.13";"1844.79";"634.15";"58.48";"209.03";"11.2";"843.18";"69.68";"105.35";"4.15";"77.97";"11.2";"4.15";"2.07";"33.59";"3015.0";"152.79";"493.33";"265.0";"24.67";"132.0";"6.33";"397.0";"31.0";"36.0";"1.67";"23.33";"3.67";"1.67";"1.33";"10.0";"4514.0";"158.45";"989.33";"244.67";"22.33";"36.0";"2.67";"280.67";"25.0";"48.67";"1.67";"39.33";"5.33";"1.67";"0.33";"17.0";"4583.61";"152.79";"750.0";"402.87";"37.5";"200.68";"9.63";"603.55";"47.13";"54.73";"2.53";"35.47";"5.57";"2.53";"2.03";"15.2";"4753.43";"158.45";"1041.81";"257.64";"23.52";"37.91";"2.81";"295.55";"26.33";"51.25";"1.76";"41.42";"5.62";"1.76";"0.35";"17.9"
"Dávid Gallovič";"D. Gallovič";"777049";"1996-04-23";"FC Košice";"3346";"SVK - Niké Liga";"241";"2025/2026";"129";"Midfield";"89.66";"48.19";"23.3";"24.89";"20";"0";"10360.75";"115.56";"1639.15";"517.8";"44.35";"106.6";"6.0";"624.4";"50.35";"27.42";"29.62";"29.34";"31.63";"106.8";"4.0";"90.9";"13.1";"2.75";"0.65";"0.71";"1.0";"1.23";"1.51";"26.95";"1.8";"2.9";"10400.04";"115.56";"1645.37";"519.76";"44.52";"107.0";"6.02";"626.77";"50.54";"107.2";"4.02";"91.24";"13.15";"2.76";"1.0";"27.05";"9206.31";"153.44";"1840.15";"598.32";"50.24";"122.39";"6.35";"720.71";"56.59";"100.98";"3.24";"75.02";"10.33";"1.99";"0.56";"30.94";"3505.35";"150.45";"651.8";"230.1";"19.6";"59.65";"2.9";"289.75";"22.5";"36.4";"1.4";"26.85";"3.55";"1.0";"0.35";"9.55";"3888.85";"156.24";"826.15";"250.45";"20.75";"38.65";"2.2";"289.1";"22.95";"44.7";"1.2";"33.4";"4.75";"0.6";"0.1";"15.3";"4513.49";"150.45";"839.26";"296.28";"25.24";"76.81";"3.73";"373.08";"28.97";"46.87";"1.8";"34.57";"4.57";"1.29";"0.45";"12.3";"4687.09";"156.24";"995.73";"301.86";"25.01";"46.58";"2.65";"348.44";"27.66";"53.88";"1.45";"40.26";"5.72";"0.72";"0.12";"18.44"
"Landing Sagna";"L. Sagna";"777050";"1999-12-22";"1. FC Tatran Prešov";"5059";"SVK - Niké Liga";"241";"2025/2026";"129";"Center Forward";"55.74";"27.3";"12.66";"14.64";"14";"0";"6099.93";"109.43";"855.43";"316.79";"30.5";"86.21";"5.5";"403.0";"36.0";"27.96";"29.32";"29.27";"30.93";"64.79";"4.36";"54.5";"9.07";"2.36";"0.68";"0.85";"0.86";"1.22";"null";"22.79";"2.21";"2.91";"9849.1";"109.43";"1381.2";"511.49";"49.25";"139.2";"8.88";"650.69";"58.13";"104.6";"7.04";"88.0";"14.65";"3.81";"1.38";"36.79";"8795.94";"146.6";"1646.32";"627.73";"58.08";"171.73";"9.58";"799.46";"67.66";"93.56";"5.81";"71.27";"11.46";"2.67";"0.94";"45.21";"1893.43";"149.58";"349.29";"161.43";"15.07";"54.0";"2.79";"215.43";"17.86";"22.36";"1.36";"15.29";"2.64";"0.57";"0.29";"9.5";"2109.07";"144.02";"399.86";"124.21";"11.36";"24.14";"1.57";"148.36";"12.93";"20.21";"1.29";"17.14";"2.57";"0.64";"0.14";"11.07";"4487.39";"149.58";"827.8";"382.58";"35.72";"127.98";"6.6";"510.56";"42.32";"52.99";"3.22";"36.23";"6.26";"1.35";"0.68";"22.51";"4320.67";"144.02";"819.15";"254.47";"23.27";"49.46";"3.22";"303.93";"26.49";"41.41";"2.63";"35.12";"5.27";"1.32";"0.29";"22.68"
"Miroslav Sovič";"M. Sovič";"777051";"2004-05-12";"FC Košice";"3346";"SVK - Niké Liga";"241";"2025/2026";"129";"Midfield";"70.13";"37.81";"17.42";"20.39";"11";"0";"8959.0";"127.75";"1568.36";"545.82";"46.36";"128.64";"7.73";"674.45";"54.09";"27.98";"29.16";"30.01";"31.33";"88.45";"3.0";"75.27";"11.64";"2.27";"0.61";"0.66";"0.55";"1.55";"null";"36.64";"1.85";"2.87";"11497.31";"127.75";"2012.72";"700.46";"59.5";"165.08";"9.92";"865.54";"69.42";"113.52";"3.85";"96.6";"14.93";"2.92";"0.7";"47.02";"10013.27";"166.89";"2224.59";"806.35";"66.93";"189.97";"9.66";"996.32";"76.6";"102.99";"3.03";"77.17";"10.96";"2.02";"0.14";"53.37";"2783.0";"159.73";"593.64";"266.09";"20.82";"58.09";"3.09";"324.18";"23.91";"30.73";"1.09";"22.0";"2.91";"0.82";"0.0";"13.18";"3527.64";"173.0";"808.36";"242.09";"21.36";"61.64";"3.0";"303.73";"24.36";"34.18";"0.82";"26.64";"4.0";"0.45";"0.09";"20.45";"4792.02";"159.73";"1022.18";"458.18";"35.85";"100.03";"5.32";"558.21";"41.17";"52.91";"1.88";"37.88";"5.01";"1.41";"0.0";"22.7";"5190.01";"173.0";"1189.3";"356.17";"31.43";"90.68";"4.41";"446.86";"35.84";"50.29";"1.2";"39.19";"5.88";"0.67";"0.13";"30.09"
"Marián Chobot";"M. Chobot";"777053";"1999-08-31";"MFK Ruzomberok";"1764";"SVK - Niké Liga";"241";"2025/2026";"129";"Wide Attacker";"59.41";"30.59";"14.23";"16.36";"6";"0";"7399.5";"124.54";"1266.83";"477.33";"40.67";"125.5";"8.0";"602.83";"48.67";"28.92";"29.44";"31.0";"31.87";"76.33";"4.0";"62.0";"10.5";"1.67";"0.75";"0.79";"0.67";"1.55";"1.55";"33.83";"2.12";"2.53";"11208.74";"124.54";"1919.0";"723.06";"61.6";"190.11";"12.12";"913.17";"73.72";"115.63";"6.06";"93.92";"15.91";"2.52";"1.01";"51.25";"9645.44";"160.76";"2130.32";"838.46";"69.95";"224.57";"13.08";"1063.03";"83.03";"100.68";"5.23";"68.32";"13.73";"1.96";"0.65";"63.42";"2236.33";"157.12";"449.17";"213.5";"16.33";"69.33";"3.83";"282.83";"20.17";"24.83";"1.33";"14.83";"2.83";"0.33";"0.17";"12.5";"2681.5";"163.92";"637.0";"214.0";"19.33";"45.17";"2.83";"259.17";"22.17";"26.5";"1.33";"20.0";"4.17";"0.67";"0.17";"19.83";"4713.58";"157.12";"946.72";"450.0";"34.43";"146.14";"8.08";"596.14";"42.51";"52.34";"2.81";"31.26";"5.97";"0.7";"0.35";"26.35";"4917.68";"163.92";"1168.21";"392.46";"35.46";"82.83";"5.2";"475.29";"40.65";"48.6";"2.45";"36.68";"7.64";"1.22";"0.31";"36.37"
"David Jackuliak";"D. Jackuliak";"777055";"2003-08-02";"MFK Ruzomberok";"1764";"SVK - Niké Liga";"241";"2025/2026";"129";"Center Forward";"47.47";"22.81";"10.89";"11.93";"6";"0";"5607.67";"118.13";"840.5";"425.5";"43.5";"165.33";"10.33";"590.83";"53.83";"30.02";"30.4";"31.45";"32.87";"61.83";"4.5";"50.0";"12.0";"2.17";"0.8";"0.81";"1.33";"null";"null";"26.0";"2.15";"2.96";"10631.27";"118.13";"1593.46";"806.68";"82.47";"313.45";"19.59";"1120.13";"102.06";"117.23";"8.53";"94.79";"22.75";"4.11";"2.53";"49.29";"9641.5";"160.69";"1947.94";"1015.61";"102.13";"403.7";"24.11";"1419.31";"126.24";"106.95";"7.01";"78.02";"16.22";"3.51";"1.75";"60.93";"1691.17";"155.31";"330.83";"160.0";"15.67";"59.0";"3.67";"219.0";"19.33";"18.83";"1.5";"13.17";"2.33";"0.67";"0.33";"10.5";"1974.83";"165.6";"409.83";"226.17";"23.17";"94.5";"5.5";"320.67";"28.67";"21.83";"1.17";"16.5";"3.83";"0.67";"0.33";"12.67";"4659.34";"155.31";"911.48";"440.82";"43.16";"162.55";"10.1";"603.37";"53.27";"51.89";"4.13";"36.28";"6.43";"1.84";"0.92";"28.93";"4968.13";"165.6";"1031.03";"568.97";"58.28";"237.74";"13.84";"806.71";"72.12";"54.93";"2.94";"41.51";"9.64";"1.68";"0.84";"31.87"
"Rahim  Ibrahim";"R. Ibrahim";"777057";"2001-06-10";"SK Slovan Bratislava";"541";"SVK - Niké Liga";"241";"2025/2026";"129";"Midfield";"74.8";"40.59";"23.04";"17.55";"18";"0";"8383.72";"112.08";"1150.89";"380.17";"41.94";"99.78";"6.39";"479.94";"48.33";"27.91";"29.58";"29.69";"32.27";"84.39";"5.33";"73.44";"12.78";"3.78";"0.58";"0.65";"1.22";"1.2";"1.39";"31.44";"1.92";"2.79";"10086.99";"112.08";"1384.71";"457.4";"50.47";"120.05";"7.69";"577.45";"58.15";"101.53";"6.42";"88.37";"15.37";"4.55";"1.47";"37.83";"8738.73";"145.65";"1526.41";"517.12";"55.51";"134.19";"7.39";"651.31";"62.91";"88.94";"5.34";"68.41";"11.25";"3.61";"0.99";"42.13";"3178.78";"137.94";"511.67";"158.06";"16.28";"41.06";"2.11";"199.11";"18.39";"29.22";"1.56";"24.44";"3.22";"0.83";"0.17";"13.11";"2732.94";"155.76";"520.94";"191.78";"21.28";"49.72";"2.89";"241.5";"24.17";"30.94";"2.06";"21.83";"4.39";"1.61";"0.5";"15.39";"4138.24";"137.94";"666.1";"205.76";"21.19";"53.45";"2.75";"259.21";"23.94";"38.04";"2.03";"31.82";"4.19";"1.08";"0.22";"17.07";"4672.93";"155.76";"890.74";"327.91";"36.38";"85.02";"4.94";"412.93";"41.32";"52.91";"3.51";"37.33";"7.5";"2.75";"0.85";"26.31"
"Eynel Domingos Lima Soares";"Eynel Soares";"777058";"1998-10-25";"AS Trencin";"540";"SVK - Niké Liga";"241";"2025/2026";"129";"Wide Attacker";"94.52";"49.19";"25.72";"23.47";"14";"0";"10198.07";"107.89";"1549.36";"775.71";"77.29";"368.0";"18.14";"1143.71";"95.43";"29.86";"30.78";"31.65";"32.67";"111.36";"12.43";"88.21";"27.43";"10.14";"0.59";"0.68";"4.29";"1.11";"1.45";"47.14";"1.86";"2.91";"9710.12";"107.89";"1475.23";"738.6";"73.59";"350.39";"17.27";"1088.99";"90.86";"106.03";"11.83";"83.99";"26.12";"9.66";"4.08";"44.89";"8414.72";"140.25";"1645.13";"861.34";"82.94";"410.19";"19.43";"1271.53";"102.37";"96.54";"10.11";"63.34";"18.82";"8.28";"3.66";"52.19";"3573.71";"138.96";"673.36";"421.36";"40.14";"244.14";"11.36";"665.5";"51.5";"42.57";"5.21";"26.0";"6.43";"4.57";"2.0";"23.36";"3324.86";"141.66";"675.36";"284.79";"27.86";"92.14";"4.57";"376.93";"32.43";"36.57";"3.07";"25.93";"9.0";"2.21";"1.0";"19.43";"4168.75";"138.96";"785.47";"491.52";"46.83";"284.79";"13.25";"776.31";"60.07";"49.66";"6.08";"30.33";"7.5";"5.33";"2.33";"27.25";"4249.67";"141.66";"863.21";"364.0";"35.61";"117.77";"5.84";"481.77";"41.45";"46.74";"3.93";"33.14";"11.5";"2.83";"1.28";"24.83"
