"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Peak Velocity";"TOP 3 Peak Velocity";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP";"Change of Direction Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP"
"Idrissa Gueye";"I. Gueye";"799322";"2006-09-16";"Udinese";"148";"ITA - Serie A";"5";"2025/2026";"129";"Center Forward";"46.7";"24.0";"11.97";"12.03";"4";"0";"5376.75";"115.13";"838.5";"316.75";"32.75";"149.0";"7.25";"465.75";"40.0";"29.55";"29.55";"30.73";"31.07";"62.0";"4.5";"49.5";"10.5";"3.0";"0.74";"null";"1.25";"1.43";"null";"30.25";"2.53";"3.13";"10362.04";"115.13";"1615.95";"610.44";"63.12";"287.15";"13.97";"897.59";"77.09";"119.49";"8.67";"95.4";"20.24";"5.78";"2.41";"58.3";"9161.88";"152.7";"1842.5";"727.5";"70.62";"351.25";"15.62";"1078.75";"86.25";"105.0";"6.88";"71.25";"12.5";"3.75";"2.5";"66.25";"1738.5";"145.28";"340.5";"177.0";"16.5";"93.75";"4.0";"270.75";"20.5";"20.25";"1.75";"12.5";"2.75";"1.25";"1.0";"11.5";"1926.25";"160.08";"396.5";"114.0";"11.75";"46.75";"2.25";"160.75";"14.0";"21.75";"1.0";"16.0";"2.25";"0.25";"0.0";"15.0";"4358.36";"145.28";"853.62";"443.73";"41.36";"235.03";"10.03";"678.76";"51.39";"50.77";"4.39";"31.34";"6.89";"3.13";"2.51";"28.83";"4802.29";"160.08";"988.5";"284.21";"29.29";"116.55";"5.61";"400.76";"34.9";"54.22";"2.49";"39.89";"5.61";"0.62";"0.0";"37.4"
"NoahKai Dominic Banks";"N. Banks";"799433";"2006-12-01";"FC Augsburg";"123";"GER - Bundesliga";"6";"2025/2026";"129";"Central Defender";"86.19";"48.21";"22.41";"25.81";"22";"0";"9486.55";"110.06";"1253.77";"395.05";"35.86";"106.14";"6.05";"501.18";"41.91";"28.77";"31.12";"30.56";"33.03";"98.55";"3.5";"77.82";"10.36";"2.41";"0.74";"0.81";"0.5";"1.58";"null";"27.18";"1.91";"2.87";"9905.7";"110.06";"1309.17";"412.5";"37.45";"110.83";"6.31";"523.33";"43.76";"102.9";"3.65";"81.26";"10.82";"2.52";"0.52";"28.38";"8303.55";"138.39";"1320.71";"438.28";"37.67";"121.62";"5.66";"559.89";"43.33";"90.45";"2.6";"65.9";"7.13";"1.47";"0.4";"29.47";"3064.55";"136.76";"468.86";"101.23";"8.32";"18.73";"1.05";"119.95";"9.36";"29.55";"0.64";"22.5";"2.05";"0.36";"0.05";"7.0";"3607.86";"139.81";"592.41";"250.95";"21.95";"79.0";"3.5";"329.95";"25.45";"43.14";"1.45";"30.45";"3.68";"0.82";"0.27";"16.68";"4102.91";"136.76";"627.73";"135.53";"11.14";"25.07";"1.4";"160.6";"12.54";"39.56";"0.85";"30.12";"2.74";"0.49";"0.06";"9.37";"4194.21";"139.81";"688.69";"291.74";"25.52";"91.84";"4.07";"383.58";"29.59";"50.15";"1.69";"35.4";"4.28";"0.95";"0.32";"19.39"
"Luck Zogbé";"L. Zogbé";"801098";"2005-03-24";"Stade Brestois 29";"89";"FRA - Ligue 1";"3";"2025/2026";"129";"Full Back";"98.81";"52.79";"27.34";"25.45";"3";"0";"10331.0";"104.56";"1054.0";"504.0";"57.33";"280.33";"14.0";"784.33";"71.33";"31.1";"31.1";"32.23";"32.23";"102.33";"9.33";"89.0";"20.0";"7.33";"0.7";"0.71";"4.0";"1.32";"1.58";"41.67";"2.3";"2.82";"9410.3";"104.56";"960.07";"459.08";"52.22";"255.35";"12.75";"714.43";"64.98";"93.21";"8.5";"81.07";"18.22";"6.68";"3.64";"37.95";"7962.96";"132.72";"1067.54";"519.75";"57.2";"278.44";"13.26";"798.19";"70.46";"84.86";"6.06";"60.23";"12.5";"5.3";"2.27";"41.67";"3459.33";"126.51";"393.33";"175.0";"21.33";"95.0";"4.67";"270.0";"26.0";"31.67";"2.33";"23.33";"4.33";"2.0";"1.0";"11.33";"3547.33";"139.38";"546.0";"282.33";"29.0";"150.0";"7.0";"432.33";"36.0";"43.0";"3.0";"29.67";"6.67";"2.67";"1.0";"25.33";"3795.29";"126.51";"431.53";"192.0";"23.41";"104.23";"5.12";"296.22";"28.52";"34.74";"2.56";"25.6";"4.75";"2.19";"1.1";"12.43";"4181.53";"139.38";"643.61";"332.81";"34.18";"176.82";"8.25";"509.63";"42.44";"50.69";"3.54";"34.97";"7.86";"3.14";"1.18";"29.86"
"Ali Yousef Ibrahim Al Musrati";"Ali Youssef Musrati";"801107";"2001-07-09";"FC Nantes";"66";"FRA - Ligue 1";"3";"2025/2026";"129";"Central Defender";"98.05";"50.25";"20.54";"29.71";"10";"0";"10510.1";"107.19";"1324.6";"491.1";"47.2";"163.6";"9.8";"654.7";"57.0";"28.85";"30.24";"30.64";"32.33";"110.6";"4.9";"85.2";"14.8";"4.3";"0.61";"0.65";"1.1";"1.46";"1.64";"31.1";"1.93";"2.94";"9647.05";"107.19";"1215.83";"450.77";"43.32";"150.17";"9.0";"600.94";"52.32";"101.52";"4.5";"78.2";"13.58";"3.95";"1.01";"28.55";"8483.07";"141.38";"1328.92";"510.72";"48.24";"172.55";"9.91";"683.27";"58.15";"90.87";"3.58";"64.36";"8.24";"2.63";"0.48";"33.2";"2708.8";"131.89";"381.0";"89.5";"8.2";"13.8";"1.4";"103.3";"9.6";"23.8";"0.7";"17.9";"2.0";"0.2";"0.0";"4.7";"4395.3";"147.95";"731.9";"338.2";"32.2";"130.7";"6.9";"468.9";"39.1";"52.3";"2.3";"36.0";"4.9";"2.0";"0.4";"23.1";"3956.7";"131.89";"556.52";"130.73";"11.98";"20.16";"2.04";"150.89";"14.02";"34.76";"1.02";"26.15";"2.92";"0.29";"0.0";"6.87";"4438.45";"147.95";"739.09";"341.52";"32.52";"131.98";"6.97";"473.5";"39.48";"52.81";"2.32";"36.35";"4.95";"2.02";"0.4";"23.33"
"Mahmoud  Marei";"M. Marei";"801167";"1998-04-24";"Pyramids Al Ahram FC";"2842";"EGY - Premier League";"207";"2025/2026";"129";"Central Defender";"79.34";"37.07";"22.11";"14.97";"3";"0";"8099.0";"102.07";"1050.0";"441.67";"44.67";"174.33";"9.33";"616.0";"54.0";"28.7";"28.7";"30.3";"30.3";"86.0";"5.67";"64.0";"13.0";"4.33";"0.9";"null";"0.67";"null";"null";"32.33";"2.14";"null";"9186.65";"102.07";"1191.01";"500.98";"50.67";"197.75";"10.59";"698.73";"61.25";"97.55";"6.43";"72.59";"14.75";"4.92";"0.76";"36.68";"8433.27";"140.55";"1405.36";"618.25";"64.74";"257.88";"13.49";"876.13";"78.23";"89.55";"5.93";"60.42";"10.25";"2.7";"1.08";"43.7";"2911.33";"131.7";"416.33";"153.33";"15.0";"48.67";"2.67";"202.0";"17.67";"25.0";"1.67";"20.0";"2.33";"0.33";"0.0";"9.0";"2299.33";"153.63";"452.0";"228.67";"25.0";"110.67";"5.67";"339.33";"30.67";"30.33";"2.0";"17.33";"4.0";"1.33";"0.67";"18.0";"3951.04";"131.7";"565.02";"208.09";"20.36";"66.05";"3.62";"274.14";"23.98";"33.93";"2.26";"27.14";"3.17";"0.45";"0.0";"12.21";"4608.91";"153.63";"906.01";"458.35";"50.11";"221.83";"11.36";"680.18";"61.47";"60.8";"4.01";"34.74";"8.02";"2.67";"1.34";"36.08"
"Mikel Jauregizar Alboniga";"Mikel Jauregizar";"801428";"2003-11-13";"Athletic Club de Bilbao";"273";"ESP - LaLiga";"4";"2025/2026";"129";"Midfield";"86.78";"46.49";"22.95";"23.55";"35";"0";"10460.77";"120.54";"1698.77";"453.71";"38.86";"82.63";"4.91";"536.34";"43.77";"26.82";"29.26";"29.0";"31.83";"95.74";"2.91";"79.86";"9.4";"2.03";"0.63";"0.66";"0.51";"1.21";"1.41";"39.2";"1.92";"2.62";"10848.45";"120.54";"1761.73";"470.53";"40.3";"85.69";"5.1";"556.22";"45.39";"99.29";"3.02";"82.82";"9.75";"2.1";"0.53";"40.65";"9538.92";"158.98";"1982.79";"538.01";"45.83";"98.11";"4.87";"636.13";"50.7";"91.7";"2.03";"66.55";"7.37";"1.25";"0.07";"46.49";"3399.17";"148.12";"558.06";"105.63";"9.83";"15.89";"0.94";"121.51";"10.77";"28.8";"0.66";"22.03";"2.14";"0.31";"0.03";"9.94";"3992.66";"169.57";"978.43";"311.29";"25.69";"60.14";"2.83";"371.43";"28.51";"42.26";"0.91";"29.54";"3.57";"0.66";"0.03";"26.09";"4443.64";"148.12";"729.53";"138.09";"12.85";"20.77";"1.23";"158.85";"14.08";"37.65";"0.86";"28.8";"2.8";"0.41";"0.04";"13.0";"5087.01";"169.57";"1246.61";"396.61";"32.73";"76.63";"3.6";"473.23";"36.33";"53.84";"1.16";"37.64";"4.55";"0.84";"0.04";"33.24"
"Samir El Mourabet";"S. El Mourabet";"801930";"2005-10-06";"RC Strasbourg Alsace";"311";"FRA - Ligue 1";"3";"2025/2026";"129";"Midfield";"75.9";"44.57";"23.72";"20.85";"29";"0";"9536.28";"125.64";"1643.59";"568.59";"48.69";"137.45";"7.86";"706.03";"56.55";"27.99";"30.04";"30.28";"32.23";"98.62";"3.72";"80.72";"11.66";"2.28";"0.58";"0.63";"0.83";"1.23";"1.41";"44.31";"1.92";"2.55";"11307.58";"125.64";"1948.87";"674.2";"57.73";"162.98";"9.32";"837.18";"67.06";"116.94";"4.42";"95.72";"13.82";"2.7";"0.98";"52.54";"9756.66";"162.61";"2039.52";"724.56";"60.4";"171.9";"8.82";"896.46";"69.22";"101.9";"3.02";"73.25";"10.17";"1.76";"0.32";"55.01";"3648.83";"153.85";"682.76";"173.86";"15.45";"39.0";"2.0";"212.86";"17.45";"34.28";"1.1";"25.66";"2.76";"0.48";"0.1";"14.97";"3598.48";"172.58";"832.21";"364.34";"29.41";"88.69";"4.55";"453.03";"33.97";"41.41";"1.14";"28.76";"4.79";"0.83";"0.14";"25.9";"4615.41";"153.85";"863.62";"219.92";"19.54";"49.33";"2.53";"269.25";"22.07";"43.36";"1.4";"32.45";"3.49";"0.61";"0.13";"18.93";"5177.39";"172.58";"1197.35";"524.21";"42.32";"127.6";"6.55";"651.81";"48.87";"59.58";"1.64";"41.38";"6.9";"1.19";"0.2";"37.26"
"Mamadou Coulibaly";"M. Coulibaly";"801931";"2004-04-21";"AS Monaco";"75";"FRA - Ligue 1";"3";"2025/2026";"129";"Midfield";"72.75";"39.3";"19.42";"19.88";"17";"0";"8717.82";"119.84";"1399.53";"604.94";"56.35";"201.88";"11.71";"806.82";"68.06";"29.45";"30.8";"31.16";"33.2";"93.76";"4.76";"74.76";"15.88";"3.0";"0.63";"0.69";"1.12";"1.2";"1.59";"40.76";"1.8";"2.68";"10785.37";"119.84";"1731.45";"748.41";"69.72";"249.76";"14.48";"998.17";"84.2";"116.0";"5.89";"92.5";"19.65";"3.71";"1.38";"50.43";"9568.18";"159.47";"1929.28";"862.98";"76.88";"287.93";"15.36";"1150.9";"92.23";"106.24";"4.85";"76.07";"13.65";"2.78";"0.81";"55.77";"2987.59";"153.84";"532.29";"238.94";"23.0";"115.76";"5.59";"354.71";"28.59";"31.0";"1.29";"22.12";"3.0";"0.71";"0.24";"15.53";"3279.41";"164.97";"731.35";"326.29";"27.35";"72.82";"4.47";"399.12";"31.82";"38.59";"1.88";"27.71";"5.94";"1.12";"0.29";"21.0";"4615.08";"153.84";"822.26";"369.1";"35.53";"178.83";"8.63";"547.93";"44.16";"47.89";"2.0";"34.17";"4.63";"1.09";"0.36";"23.99";"4949.2";"164.97";"1103.74";"492.43";"41.28";"109.9";"6.75";"602.34";"48.03";"58.24";"2.84";"41.81";"8.97";"1.69";"0.44";"31.69"
"Mamadou Coulibaly";"M. Coulibaly";"801931";"2004-04-21";"AS Monaco";"75";"FRA - Ligue 1";"3";"2025/2026";"129";"Wide Attacker";"54.51";"30.44";"16.13";"14.32";"3";"0";"6633.33";"121.7";"989.33";"454.67";"45.67";"147.33";"10.0";"602.0";"55.67";"28.4";"28.4";"30.07";"30.07";"75.33";"4.67";"57.67";"14.0";"2.33";"0.86";"0.94";"0.67";"null";"null";"33.67";"2.31";"null";"10953.01";"121.7";"1633.59";"750.75";"75.41";"243.28";"16.51";"994.03";"91.92";"124.39";"7.71";"95.22";"23.12";"3.85";"1.1";"55.59";"9007.88";"150.13";"1679.78";"779.12";"77.52";"271.31";"17.08";"1050.44";"94.6";"108.39";"5.26";"73.58";"17.74";"2.63";"1.31";"52.55";"2382.67";"147.74";"401.67";"227.0";"23.33";"97.67";"6.33";"324.67";"29.67";"30.0";"1.67";"22.0";"4.67";"1.0";"0.67";"13.33";"2188.0";"152.83";"450.67";"168.33";"16.0";"40.0";"2.33";"208.33";"18.33";"25.0";"1.0";"15.33";"4.33";"0.33";"0.0";"13.33";"4432.1";"147.74";"747.16";"422.25";"43.4";"181.67";"11.78";"603.93";"55.18";"55.8";"3.1";"40.92";"8.68";"1.86";"1.24";"24.8";"4584.87";"152.83";"944.35";"352.74";"33.53";"83.82";"4.89";"436.55";"38.42";"52.39";"2.1";"32.13";"9.08";"0.7";"0.0";"27.94"
"Gessime Yassine";"G. Yassine";"808648";"2005-11-22";"RC Strasbourg Alsace";"311";"FRA - Ligue 1";"3";"2025/2026";"129";"Wide Attacker";"70.39";"40.34";"23.59";"16.75";"7";"0";"8371.43";"118.93";"1426.71";"462.86";"39.71";"74.57";"4.86";"537.43";"44.57";"26.57";"26.98";"28.63";"29.83";"84.0";"3.71";"65.43";"14.0";"2.43";"0.81";"1.02";"0.43";"null";"null";"46.43";"2.04";"2.63";"10703.56";"118.93";"1824.17";"591.8";"50.78";"95.35";"6.21";"687.15";"56.99";"107.4";"4.75";"83.66";"17.9";"3.11";"0.55";"59.36";"8756.18";"145.94";"1864.91";"643.81";"52.69";"107.94";"5.31";"751.74";"58.01";"90.94";"3.82";"60.77";"12.32";"1.7";"0.0";"61.83";"3153.71";"133.7";"579.86";"205.57";"17.71";"46.0";"2.14";"251.57";"19.86";"33.71";"1.43";"21.43";"3.86";"0.43";"0.0";"20.0";"2733.43";"163.17";"674.0";"227.29";"17.71";"26.57";"1.43";"253.86";"19.14";"27.43";"1.14";"19.43";"4.43";"0.71";"0.0";"21.57";"4010.98";"133.7";"737.48";"261.45";"22.53";"58.5";"2.73";"319.96";"25.25";"42.88";"1.82";"27.25";"4.91";"0.55";"0.0";"25.44";"4895.0";"163.17";"1206.99";"407.02";"31.72";"47.58";"2.56";"454.6";"34.28";"49.12";"2.05";"34.79";"7.93";"1.28";"0.0";"38.63"
"Arthur Ebong Avom";"A. Avom";"808713";"2004-12-15";"FC Lorient";"72";"FRA - Ligue 1";"3";"2025/2026";"129";"Midfield";"88.64";"50.35";"24.07";"26.28";"24";"0";"10905.21";"123.02";"1783.0";"565.42";"52.96";"146.58";"8.29";"712.0";"61.25";"28.23";"30.42";"30.7";"32.77";"116.75";"5.5";"96.42";"16.62";"3.83";"0.62";"0.67";"1.21";"1.08";"1.29";"46.0";"1.89";"2.65";"11072.23";"123.02";"1810.31";"574.08";"53.77";"148.83";"8.42";"722.9";"62.19";"118.54";"5.58";"97.89";"16.88";"3.89";"1.23";"46.7";"9658.5";"160.97";"1949.17";"634.71";"57.95";"162.82";"8.39";"797.53";"66.34";"108.65";"4.32";"79.6";"12.31";"3.08";"0.74";"50.6";"3795.62";"157.7";"763.12";"246.88";"21.5";"63.08";"2.83";"309.96";"24.33";"42.92";"1.83";"31.33";"4.42";"1.29";"0.17";"16.62";"4308.79";"163.98";"872.42";"285.71";"27.12";"73.54";"4.21";"359.25";"31.33";"48.25";"1.79";"35.46";"5.92";"1.29";"0.46";"25.83";"4730.98";"157.7";"951.18";"307.71";"26.8";"78.63";"3.53";"386.34";"30.33";"53.49";"2.29";"39.05";"5.51";"1.61";"0.21";"20.72";"4919.26";"163.98";"996.02";"326.19";"30.97";"83.96";"4.8";"410.15";"35.77";"55.09";"2.05";"40.48";"6.75";"1.47";"0.52";"29.49"
"Arthur Ebong Avom";"A. Avom";"808713";"2004-12-15";"FC Lorient";"72";"FRA - Ligue 1";"3";"2025/2026";"129";"Wide Attacker";"44.92";"25.44";"7.83";"17.62";"3";"0";"5754.67";"128.12";"899.67";"343.0";"34.67";"120.67";"5.67";"463.67";"40.33";"31.03";"31.03";"31.97";"31.97";"64.0";"5.0";"52.33";"10.67";"3.0";"0.75";"null";"0.67";"null";"null";"29.33";"2.2";"null";"11530.69";"128.12";"1802.67";"687.27";"69.46";"241.78";"11.35";"929.05";"80.82";"128.24";"10.02";"104.86";"21.37";"6.01";"1.34";"58.78";"9720.79";"162.01";"1953.28";"752.23";"75.46";"257.82";"11.0";"1010.04";"86.46";"122.62";"8.65";"88.03";"18.08";"5.5";"0.79";"64.45";"1354.67";"173.06";"298.33";"146.67";"14.33";"61.33";"2.67";"208.0";"17.0";"16.0";"0.67";"8.67";"1.67";"0.67";"0.0";"8.0";"2767.67";"157.11";"530.0";"172.33";"17.67";"48.0";"2.0";"220.33";"19.67";"36.0";"3.0";"28.67";"6.0";"1.67";"0.33";"19.33";"5191.77";"173.06";"1143.36";"562.1";"54.93";"235.06";"10.22";"797.16";"65.15";"61.32";"2.56";"33.22";"6.39";"2.56";"0.0";"30.66";"4713.15";"157.11";"902.55";"293.47";"30.09";"81.74";"3.41";"375.21";"33.49";"61.31";"5.11";"48.82";"10.22";"2.84";"0.57";"32.92"
"Senny Mayulu";"S. Mayulu";"808721";"2006-05-17";"Paris Saint-Germain";"76";"FRA - Ligue 1";"3";"2025/2026";"129";"Center Forward";"71.35";"44.32";"30.54";"13.78";"5";"0";"9004.6";"126.21";"1386.8";"641.2";"57.4";"164.0";"10.6";"805.2";"68.0";"28.68";"28.68";"31.06";"31.8";"87.2";"7.6";"70.4";"15.8";"5.4";"0.7";"0.77";"1.8";"1.37";"null";"51.2";"1.97";"2.75";"11358.82";"126.21";"1749.37";"808.84";"72.41";"206.88";"13.37";"1015.72";"85.78";"110.0";"9.59";"88.81";"19.93";"6.81";"2.27";"64.59";"9283.87";"154.73";"1717.83";"806.8";"70.39";"199.8";"11.1";"1006.6";"81.49";"89.61";"8.66";"69.04";"12.45";"6.23";"1.9";"64.44";"4245.4";"139.0";"608.4";"267.0";"26.2";"60.8";"3.8";"327.8";"30.0";"40.4";"4.6";"32.4";"4.6";"3.4";"1.0";"24.6";"2612.8";"189.61";"660.6";"329.0";"25.8";"86.8";"4.4";"415.8";"30.2";"25.8";"1.8";"18.6";"4.6";"1.2";"0.4";"23.0";"4169.88";"139.0";"597.58";"262.25";"25.73";"59.72";"3.73";"321.97";"29.47";"39.68";"4.52";"31.82";"4.52";"3.34";"0.98";"24.16";"5688.24";"189.61";"1438.17";"716.26";"56.17";"188.97";"9.58";"905.22";"65.75";"56.17";"3.92";"40.49";"10.01";"2.61";"0.87";"50.07"
"Senny Mayulu";"S. Mayulu";"808721";"2006-05-17";"Paris Saint-Germain";"76";"FRA - Ligue 1";"3";"2025/2026";"129";"Full Back";"84.42";"51.14";"33.6";"17.55";"5";"0";"10310.2";"122.13";"1659.4";"625.0";"60.0";"190.6";"10.2";"815.6";"70.2";"28.92";"28.92";"30.88";"31.53";"99.0";"7.6";"81.8";"14.2";"5.0";"0.71";"0.72";"1.0";"1.49";"null";"48.6";"2.07";"2.94";"10991.68";"122.13";"1769.08";"666.31";"63.97";"203.2";"10.87";"869.51";"74.84";"105.54";"8.1";"87.21";"15.14";"5.33";"1.07";"51.81";"9076.14";"151.27";"1759.53";"687.48";"65.23";"204.13";"9.85";"891.61";"75.08";"89.63";"7.27";"67.81";"11.03";"4.46";"0.7";"51.85";"4775.2";"142.13";"812.0";"305.4";"30.0";"67.6";"3.8";"373.0";"33.8";"40.4";"4.0";"34.4";"4.8";"2.0";"0.2";"23.2";"2961.2";"168.76";"687.8";"280.6";"25.6";"106.4";"4.6";"387.0";"30.2";"36.0";"2.2";"23.4";"4.6";"1.8";"0.4";"21.0";"4263.99";"142.13";"725.07";"272.71";"26.79";"60.36";"3.39";"333.07";"30.18";"36.08";"3.57";"30.72";"4.29";"1.79";"0.18";"20.72";"5062.84";"168.76";"1175.95";"479.75";"43.77";"181.91";"7.86";"661.66";"51.63";"61.55";"3.76";"40.01";"7.86";"3.08";"0.68";"35.9"
"Senny Mayulu";"S. Mayulu";"808721";"2006-05-17";"Paris Saint-Germain";"76";"FRA - Ligue 1";"3";"2025/2026";"129";"Midfield";"69.2";"42.65";"28.91";"13.74";"12";"0";"8862.08";"128.07";"1442.58";"601.83";"56.33";"196.33";"9.83";"798.17";"66.17";"29.56";"30.52";"31.46";"32.67";"90.83";"5.0";"73.5";"14.67";"3.58";"0.63";"0.68";"1.25";"1.11";"1.55";"41.17";"1.94";"2.62";"11526.52";"128.07";"1876.31";"782.78";"73.27";"255.36";"12.79";"1038.14";"86.06";"118.14";"6.5";"95.6";"19.08";"4.66";"1.63";"53.54";"9519.65";"158.66";"1853.87";"785.25";"71.98";"251.24";"11.61";"1036.49";"83.59";"97.42";"5.39";"70.23";"10.9";"4.22";"1.17";"54.16";"4256.75";"147.23";"690.67";"293.33";"28.08";"98.0";"5.0";"391.33";"33.08";"42.42";"2.33";"31.92";"4.42";"2.0";"0.67";"19.33";"2509.92";"182.72";"627.08";"264.83";"23.08";"80.58";"3.25";"345.42";"26.33";"26.83";"1.5";"18.0";"3.33";"1.0";"0.17";"19.17";"4416.86";"147.23";"716.65";"304.37";"29.14";"101.69";"5.19";"406.05";"34.33";"44.01";"2.42";"33.12";"4.58";"2.08";"0.69";"20.06";"5481.72";"182.72";"1369.57";"578.4";"50.41";"176.0";"7.1";"754.4";"57.51";"58.6";"3.28";"39.31";"7.28";"2.18";"0.36";"41.86"
"Senny Mayulu";"S. Mayulu";"808721";"2006-05-17";"Paris Saint-Germain";"76";"FRA - Ligue 1";"3";"2025/2026";"129";"Wide Attacker";"54.26";"33.73";"23.38";"10.36";"3";"0";"6915.67";"127.46";"1178.67";"551.0";"46.0";"150.67";"9.33";"701.67";"55.33";"29.73";"29.73";"30.87";"30.87";"70.67";"3.0";"58.33";"11.33";"2.0";"null";"null";"1.0";"null";"null";"34.33";"2.33";"null";"11471.82";"127.46";"1955.19";"914.01";"76.31";"249.93";"15.48";"1163.94";"91.79";"117.22";"4.98";"96.76";"18.8";"3.32";"1.66";"56.95";"9340.91";"155.68";"1892.49";"903.56";"74.11";"248.42";"15.42";"1151.98";"89.53";"96.05";"4.15";"69.37";"13.64";"2.37";"1.19";"53.36";"3386.33";"144.85";"610.67";"278.33";"24.33";"68.33";"5.67";"346.67";"30.0";"36.0";"1.67";"26.0";"4.67";"1.0";"0.67";"17.0";"1865.33";"180.13";"453.33";"229.67";"17.33";"71.33";"3.0";"301.0";"20.33";"18.0";"0.67";"13.0";"3.0";"0.33";"0.0";"13.0";"4345.58";"144.85";"783.65";"357.18";"31.23";"87.69";"7.27";"444.87";"38.5";"46.2";"2.14";"33.37";"5.99";"1.28";"0.86";"21.82";"5403.86";"180.13";"1313.3";"665.34";"50.21";"206.65";"8.69";"872.0";"58.91";"52.15";"1.93";"37.66";"8.69";"0.97";"0.0";"37.66"
