"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Change of Direction Count P60BIP"
"José Pedro Formoso Neto";"José Neto";"810741";"2008-04-19";"Benfica II";"1589";"POR - Segunda Liga";"102";"2025/2026";"129";"Full Back";"81,3";"38,23";"20,15";"18,07";"12";"1";"8979,17";"110,44";"1407,58";"662,58";"61,33";"245,92";"13,92";"908,5";"75,25";"29,7";"30,46";"104,58";"8,58";"82,92";"21,0";"6,08";"0,67";"0,68";"2,0";"1,33";"1,36";"37,67";"2,03";"2,52";"9939,7";"110,44";"1558,16";"733,46";"67,89";"272,22";"15,41";"1005,69";"83,3";"115,77";"9,5";"91,79";"23,25";"6,73";"2,21";"41,7";"9128,64";"152,14";"1877,63";"942,28";"85,41";"351,72";"19,49";"1294,0";"104,9";"116,15";"9,03";"77,96";"18,18";"2916,25";"144,7";"566,17";"265,58";"26,25";"107,08";"6,17";"372,67";"32,42";"35,67";"3,17";"25,42";"5,0";"2,25";"0,67";"13,0";"2899,67";"160,45";"630,08";"334,75";"28,17";"117,0";"6,25";"451,75";"34,42";"38,33";"2,58";"24,25";"6,58";"1,75";"0,75";"20,42";"4340,91";"144,7";"842,75";"395,33";"39,07";"159,4";"9,18";"554,72";"48,25";"53,09";"4,71";"37,83";"7,44";"3,35";"0,99";"19,35";"4813,46";"160,45";"1045,94";"555,69";"46,76";"194,22";"10,38";"749,91";"57,13";"63,63";"4,29";"40,26";"10,93";"2,91";"1,25";"33,89";"2,22";"6,28";"52,45"
"Anísio Cláudio Fernandes Reis Cabral";"Anísio Cabral";"810747";"2008-02-15";"Benfica II";"1589";"POR - Segunda Liga";"102";"2025/2026";"129";"Center Forward";"71,36";"34,27";"20,07";"14,2";"5";"1";"6920,6";"96,99";"806,8";"367,8";"40,2";"164,8";"9,6";"532,6";"49,8";"29,66";"29,66";"75,2";"7,6";"59,2";"16,8";"5,2";"0,63";"0,71";"2,4";"1,29";"null";"27,6";"2,35";"3,02";"8728,74";"96,99";"1017,59";"463,89";"50,7";"207,86";"12,11";"671,75";"62,81";"94,85";"9,59";"74,67";"21,19";"6,56";"3,03";"34,81";"7869,16";"131,15";"1208,75";"571,81";"59,18";"265,77";"12,61";"837,58";"71,78";"86,84";"7,35";"61,63";"16,11";"2679,6";"133,51";"436,6";"207,0";"20,6";"101,4";"4,4";"308,4";"25,0";"33,0";"2,4";"20,6";"5,4";"1,6";"0,8";"16,8";"1815,0";"127,82";"253,8";"119,6";"13,2";"50,4";"2,8";"170,0";"16,0";"16,6";"1,8";"14,6";"3,8";"1,0";"0,2";"7,6";"4005,38";"133,51";"652,62";"309,42";"30,79";"151,57";"6,58";"460,99";"37,37";"49,33";"3,59";"30,79";"8,07";"2,39";"1,2";"25,11";"3834,51";"127,82";"536,2";"252,68";"27,89";"106,48";"5,92";"359,15";"33,8";"35,07";"3,8";"30,85";"8,03";"2,11";"0,42";"16,06";"1,75";"4,55";"42,72"
"Rafael  Ribeiro Mota";"Rafael Mota";"810930";"2007-02-07";"Sporting CP II";"2444";"POR - Segunda Liga";"102";"2025/2026";"129";"Central Defender";"71,69";"40,47";"21,32";"19,15";"3";"0";"8015,33";"111,8";"1161,0";"385,33";"28,67";"83,0";"5,33";"468,33";"34,0";"28,07";"28,07";"83,0";"3,67";"68,0";"8,67";"2,0";"null";"null";"0,0";"null";"null";"16,33";"null";"null";"10061,87";"111,8";"1457,44";"483,72";"35,99";"104,19";"6,7";"587,91";"42,68";"104,19";"4,6";"85,36";"10,88";"2,51";"0,0";"20,5";"8357,0";"139,28";"1473,81";"535,26";"38,55";"102,8";"4,94";"638,06";"43,49";"87,97";"2,97";"64,25";"5,93";"2749,33";"128,98";"394,0";"101,67";"7,67";"26,33";"0,33";"128,0";"8,0";"24,67";"1,0";"21,33";"2,0";"0,33";"0,0";"3,33";"2887,0";"150,76";"600,0";"259,33";"18,33";"43,0";"3,0";"302,33";"21,33";"34,67";"1,0";"22,0";"2,0";"0,67";"0,0";"10,67";"3869,27";"128,98";"554,5";"143,08";"10,79";"37,06";"0,47";"180,14";"11,26";"34,71";"1,41";"30,02";"2,81";"0,47";"0,0";"4,69";"4522,72";"150,76";"939,95";"406,27";"28,72";"67,36";"4,7";"473,63";"33,42";"54,31";"1,57";"34,46";"3,13";"1,04";"0,0";"16,71";"0,0";"1,48";"20,76"
"Martim Araújo Cunha";"Martim Cunha";"810931";"2007-02-28";"FC Porto II";"2397";"POR - Segunda Liga";"102";"2025/2026";"129";"Full Back";"88,98";"39,28";"21,1";"18,18";"3";"0";"9430,0";"105,97";"1362,33";"674,67";"62,67";"257,67";"14,67";"932,33";"77,33";"29,77";"29,77";"100,0";"9,0";"83,0";"18,67";"6,67";"0,82";"null";"1,0";"1,6";"null";"39,0";"2,2";"2,87";"9537,74";"105,97";"1377,9";"682,37";"63,38";"260,61";"14,83";"942,99";"78,22";"101,14";"9,1";"83,95";"18,88";"6,74";"1,01";"39,45";"8679,21";"144,65";"1599,38";"878,87";"80,45";"340,14";"21,39";"1219,01";"101,84";"104,89";"7,64";"69,76";"17,82";"2936,0";"139,15";"515,67";"231,33";"22,67";"100,33";"5,33";"331,67";"28,0";"27,33";"3,0";"19,33";"5,33";"2,33";"0,0";"12,67";"2745,67";"151,05";"531,33";"344,0";"30,0";"122,33";"8,67";"466,33";"38,67";"41,33";"2,0";"26,33";"6,33";"1,67";"0,33";"18,67";"4174,41";"139,15";"733,18";"328,91";"32,23";"142,65";"7,58";"471,56";"39,81";"38,86";"4,27";"27,49";"7,58";"3,32";"0,0";"18,01";"4531,36";"151,05";"876,89";"567,73";"49,51";"201,89";"14,3";"769,62";"63,81";"68,22";"3,3";"43,46";"10,45";"2,75";"0,55";"30,81";"0,51";"6,11";"47,86"
"Eduardo Manuel de Freitas Felicissimo";"Eduardo Felicissimo";"810933";"2007-01-08";"Sporting CP II";"2444";"POR - Segunda Liga";"102";"2025/2026";"129";"Midfield";"68,31";"34,6";"18,26";"16,34";"16";"0";"7925,38";"116,01";"1335,06";"340,56";"28,25";"64,81";"3,06";"405,38";"31,31";"26,59";"28,88";"73,38";"2,0";"60,62";"5,44";"1,38";"0,61";"0,74";"0,12";"null";"null";"25,12";"2,02";"2,81";"10441,32";"116,01";"1758,88";"448,68";"37,22";"85,39";"4,03";"534,06";"41,25";"96,67";"2,63";"79,87";"7,16";"1,81";"0,16";"33,1";"9482,38";"158,04";"2067,47";"541,12";"44,65";"103,39";"3,58";"644,51";"48,23";"92,66";"1,73";"67,63";"5,74";"2803,44";"153,52";"581,5";"104,75";"8,56";"15,19";"0,56";"119,94";"9,12";"27,5";"0,62";"19,88";"1,31";"0,31";"0,0";"9,12";"2665,06";"163,09";"610,81";"207,31";"17,19";"44,44";"1,5";"251,75";"18,69";"25,94";"0,38";"19,12";"2,0";"0,25";"0,0";"14,06";"4605,5";"153,52";"955,29";"172,08";"14,07";"24,95";"0,92";"197,03";"14,99";"45,18";"1,03";"32,65";"2,16";"0,51";"0,0";"14,99";"4892,83";"163,09";"1121,4";"380,61";"31,55";"81,58";"2,75";"462,19";"34,31";"47,62";"0,69";"35,11";"3,67";"0,46";"0,0";"25,82";"0,0";"0,98";"40,21"
"Gabriel  Serôdio Silva";"Gabriel Silva";"810941";"2007-04-09";"Sporting CP II";"2444";"POR - Segunda Liga";"102";"2025/2026";"129";"Center Forward";"67,06";"33,59";"17,72";"15,87";"5";"0";"7651,2";"114,09";"1224,6";"584,8";"50,4";"123,2";"9,0";"708,0";"59,4";"27,82";"27,82";"79,6";"5,4";"64,6";"12,0";"3,2";"0,75";"null";"0,4";"null";"null";"41,4";"2,0";"2,87";"10268,54";"114,09";"1643,51";"784,85";"67,64";"165,34";"12,08";"950,19";"79,72";"106,83";"7,25";"86,7";"16,1";"4,29";"0,54";"55,56";"9437,09";"157,28";"1914,5";"956,0";"78,95";"211,49";"13,58";"1167,49";"92,53";"98,96";"6,43";"71,81";"12,15";"2626,4";"148,22";"518,2";"229,0";"19,8";"52,8";"3,8";"281,8";"23,6";"28,6";"2,0";"19,6";"3,4";"1,0";"0,2";"15,6";"2656,8";"167,41";"553,6";"306,2";"24,4";"65,6";"3,8";"371,8";"28,2";"26,8";"1,6";"20,6";"3,4";"1,0";"0,0";"21,8";"4446,5";"148,22";"877,31";"387,7";"33,52";"89,39";"6,43";"477,09";"39,95";"48,42";"3,39";"33,18";"5,76";"1,69";"0,34";"26,41";"5022,31";"167,41";"1046,5";"578,83";"46,12";"124,01";"7,18";"702,84";"53,31";"50,66";"3,02";"38,94";"6,43";"1,89";"0,0";"41,21";"0,36";"3,57";"66,81"
"Idjessi Metsoko";"I. Metsoko";"811990";"2002-03-14";"FC Spartak Trnava";"430";"SVK - Niké Liga";"241";"2025/2026";"129";"Center Forward";"73,44";"37,76";"20,57";"17,2";"10";"0";"8989,7";"122,41";"1550,1";"648,5";"59,4";"236,5";"13,5";"885,0";"72,9";"29,49";"30,74";"98,6";"7,2";"79,9";"17,5";"5,4";"0,65";"0,71";"1,8";"1,31";"1,34";"46,8";"1,78";"2,75";"11017,04";"122,41";"1899,68";"794,75";"72,8";"289,84";"16,54";"1084,58";"89,34";"120,84";"8,82";"97,92";"21,45";"6,62";"2,21";"57,35";"9870,76";"164,51";"2179,61";"928,44";"84,53";"340,04";"18,59";"1268,49";"103,12";"109,48";"6,36";"75,79";"15,73";"3324,0";"161,63";"658,5";"353,4";"33,2";"169,1";"8,9";"522,5";"42,1";"40,2";"2,5";"26,3";"5,9";"2,0";"0,9";"25,7";"2888,0";"167,96";"713,2";"230,9";"20,0";"44,9";"2,8";"275,8";"22,8";"28,7";"1,5";"21,4";"4,0";"0,8";"0,2";"16,8";"4849,02";"161,63";"960,61";"515,54";"48,43";"246,68";"12,98";"762,22";"61,42";"58,64";"3,65";"38,37";"8,61";"2,92";"1,31";"37,49";"5038,67";"167,96";"1244,32";"402,85";"34,89";"78,34";"4,89";"481,19";"39,78";"50,07";"2,62";"37,34";"6,98";"1,4";"0,35";"29,31";"1,75";"4,45";"67,53"
"Idjessi Metsoko";"I. Metsoko";"811990";"2002-03-14";"FC Spartak Trnava";"430";"SVK - Niké Liga";"241";"2025/2026";"129";"Midfield";"46,76";"22,36";"10,68";"11,68";"3";"0";"5758,33";"123,16";"1044,0";"398,33";"33,33";"117,0";"6,0";"515,33";"39,33";"28,6";"28,6";"63,0";"4,33";"53,33";"9,0";"3,0";"0,73";"null";"1,0";"null";"null";"28,67";"2,37";"null";"11084,24";"123,16";"2009,6";"766,75";"64,16";"225,21";"11,55";"991,97";"75,71";"121,27";"8,34";"102,66";"17,32";"5,77";"1,92";"55,18";"10385,79";"173,1";"2454,87";"976,94";"79,62";"303,28";"14,31";"1280,22";"93,94";"106,46";"8,95";"81,41";"13,42";"1789,33";"167,58";"379,67";"188,0";"17,0";"80,33";"4,0";"268,33";"21,0";"20,33";"1,67";"13,67";"2,67";"1,33";"0,0";"13,0";"2080,33";"178,14";"535,0";"176,0";"12,67";"32,67";"1,33";"208,67";"14,0";"19,33";"1,67";"16,67";"2,33";"1,0";"0,33";"14,0";"5027,26";"167,58";"1066,7";"528,2";"47,76";"225,7";"11,24";"753,9";"59,0";"57,13";"4,68";"38,4";"7,49";"3,75";"0,0";"36,52";"5344,34";"178,14";"1374,41";"452,14";"32,54";"83,92";"3,43";"536,06";"35,97";"49,67";"4,28";"42,82";"5,99";"2,57";"0,86";"35,97";"0,89";"6,26";"72,47"
"Lukas Fila";"L. Fila";"811991";"2004-01-07";"MFK Ruzomberok";"1764";"SVK - Niké Liga";"241";"2025/2026";"129";"Full Back";"85,24";"45,41";"19,25";"26,16";"9";"0";"10463,33";"122,75";"1771,0";"775,44";"58,33";"221,11";"11,22";"996,56";"69,56";"28,14";"28,92";"108,11";"5,78";"97,11";"16,44";"4,0";"0,7";"0,73";"1,78";"1,37";"1,45";"39,11";"2,08";"2,78";"11047,29";"122,75";"1869,84";"818,72";"61,59";"233,45";"11,85";"1052,17";"73,44";"114,14";"6,1";"102,53";"17,36";"4,22";"1,88";"41,29";"9494,26";"158,24";"2030,03";"939,63";"68,55";"265,26";"13,21";"1204,89";"81,76";"97,77";"4,99";"76,92";"11,89";"3020,89";"156,91";"657,33";"295,78";"23,33";"79,89";"4,44";"375,67";"27,78";"29,22";"1,33";"22,44";"3,44";"0,89";"0,44";"11,78";"4165,44";"159,21";"879,22";"415,44";"28,56";"120,89";"5,56";"536,33";"34,11";"44,78";"2,44";"35,78";"5,56";"1,67";"0,67";"24,0";"4707,43";"156,91";"1024,32";"460,91";"36,36";"124,49";"6,93";"585,4";"43,29";"45,54";"2,08";"34,97";"5,37";"1,39";"0,69";"18,35";"4776,34";"159,21";"1008,17";"476,37";"32,74";"138,62";"6,37";"614,99";"39,11";"51,34";"2,8";"41,02";"6,37";"1,91";"0,76";"27,52";"1,47";"3,38";"47,27"
"Lukas Fila";"L. Fila";"811991";"2004-01-07";"MFK Ruzomberok";"1764";"SVK - Niké Liga";"241";"2025/2026";"129";"Wide Attacker";"72,75";"38,87";"17,45";"21,42";"6";"0";"8962,33";"123,2";"1370,83";"569,17";"52,5";"159,33";"9,0";"728,5";"61,5";"27,5";"27,76";"95,5";"5,5";"81,83";"12,17";"3,83";"0,62";"0,72";"0,17";"null";"null";"36,67";"2,12";"2,86";"11087,85";"123,2";"1695,94";"704,15";"64,95";"197,12";"11,13";"901,27";"76,09";"118,15";"6,8";"101,24";"15,05";"4,74";"0,21";"45,36";"9320,43";"155,34";"1837,69";"777,73";"72,29";"222,28";"11,06";"1000,01";"83,36";"100,85";"4,89";"76,41";"11,06";"2654,17";"152,08";"501,67";"215,17";"20,17";"73,67";"3,33";"288,83";"23,5";"30,83";"1,67";"19,83";"3,17";"1,0";"0,0";"15,5";"3383,83";"158,0";"688,83";"288,67";"26,67";"70,33";"3,83";"359,0";"30,5";"34,5";"1,5";"29,67";"4,0";"0,67";"0,17";"17,83";"4562,31";"152,08";"862,33";"369,86";"34,66";"126,63";"5,73";"496,48";"40,39";"53,0";"2,86";"34,09";"5,44";"1,72";"0,0";"26,64";"4740,0";"158,0";"964,9";"404,36";"37,35";"98,52";"5,37";"502,88";"42,72";"48,33";"2,1";"41,56";"5,6";"0,93";"0,23";"24,98";"0,26";"2,57";"51,45"
"Tamble Ulisses Folgado Monteiro";"Tamble Monteiro";"812123";"2000-11-15";"Portimonense";"229";"POR - Segunda Liga";"102";"2025/2026";"129";"Center Forward";"89,19";"38,49";"20,6";"17,9";"14";"2";"9075,5";"101,75";"1221,86";"536,07";"58,21";"225,43";"14,14";"761,5";"72,36";"30,0";"31,78";"100,0";"11,0";"82,21";"15,86";"7,71";"0,6";"0,62";"2,71";"1,14";"1,28";"48,86";"1,86";"2,85";"9157,87";"101,75";"1232,95";"540,94";"58,74";"227,47";"14,27";"768,41";"73,01";"100,91";"11,1";"82,96";"16,0";"7,78";"2,74";"49,3";"8551,13";"142,52";"1578,82";"724,61";"78,72";"327,23";"18,93";"1051,84";"97,65";"98,87";"8,13";"71,59";"14,03";"2868,5";"139,27";"515,43";"259,93";"28,79";"118,43";"6,86";"378,36";"35,64";"36,5";"2,71";"25,43";"4,21";"2,14";"0,93";"21,57";"2617,29";"146,26";"497,43";"204,93";"21,71";"91,5";"5,29";"296,43";"27,0";"26,93";"2,5";"20,5";"4,79";"1,71";"0,5";"19,71";"4178,15";"139,27";"750,75";"378,6";"41,93";"172,5";"9,99";"551,1";"51,92";"53,16";"3,95";"37,04";"6,14";"3,12";"1,35";"31,42";"4387,68";"146,26";"833,9";"343,55";"36,4";"153,39";"8,86";"496,94";"45,26";"45,14";"4,19";"34,37";"8,02";"2,87";"0,84";"33,05";"2,23";"6,01";"64,36"
"Marek Švec";"M. Švec";"812866";"2003-12-31";"MFK Skalica";"3343";"SVK - Niké Liga";"241";"2025/2026";"129";"Center Forward";"65,64";"34,65";"15,73";"18,91";"9";"0";"7513,78";"114,48";"1051,44";"504,22";"46,78";"141,56";"8,44";"645,78";"55,22";"27,92";"28,4";"82,78";"5,22";"66,67";"14,33";"2,67";"0,78";"0,86";"0,44";"null";"null";"27,56";"2,09";"3,01";"10303,01";"114,48";"1441,76";"691,4";"64,14";"194,1";"11,58";"885,5";"75,72";"113,51";"7,16";"91,41";"19,65";"3,66";"0,61";"37,78";"8875,22";"147,92";"1603,83";"786,04";"71,0";"226,09";"12,12";"1012,13";"83,13";"98,71";"6,54";"69,27";"15,39";"2343,67";"148,98";"448,56";"237,89";"21,22";"78,33";"4,11";"316,22";"25,33";"29,22";"2,22";"17,33";"3,78";"1,11";"0,44";"11,33";"2781,22";"147,04";"477,56";"216,0";"19,78";"52,22";"2,89";"268,22";"22,67";"27,78";"1,56";"22,67";"5,11";"0,44";"0,0";"14,0";"4469,38";"148,98";"855,4";"453,66";"40,47";"149,38";"7,84";"603,04";"48,31";"55,73";"4,24";"33,05";"7,2";"2,12";"0,85";"21,61";"4411,18";"147,04";"757,43";"342,59";"31,37";"82,83";"4,58";"425,42";"35,95";"44,06";"2,47";"35,95";"8,11";"0,7";"0,0";"22,2";"0,77";"2,69";"43,87"
"Alasana Yirajang";"A. Yirajang";"812951";"2004-11-12";"SK Slovan Bratislava";"541";"SVK - Niké Liga";"241";"2025/2026";"129";"Full Back";"76,21";"41,81";"27,26";"14,55";"4";"0";"8667,25";"113,72";"1125,0";"541,75";"60,75";"310,0";"17,75";"851,75";"78,5";"30,9";"30,9";"97,25";"8,75";"85,5";"18,0";"7,0";"0,68";"0,68";"4,0";"1,19";"1,42";"32,25";"2,59";"null";"10235,23";"113,72";"1328,52";"639,76";"71,74";"366,08";"20,96";"1005,84";"92,7";"114,84";"10,33";"100,97";"21,26";"8,27";"4,72";"38,08";"8570,04";"142,83";"1399,46";"703,86";"76,77";"416,5";"22,24";"1120,36";"99,01";"101,17";"10,04";"71,03";"15,43";"3707,25";"135,98";"531,5";"273,5";"33,0";"188,25";"9,75";"461,75";"42,75";"41,25";"4,75";"30,75";"5,5";"4,0";"2,0";"17,25";"2265,0";"155,67";"443,75";"217,0";"20,5";"102,0";"5,75";"319,0";"26,25";"29,25";"2,25";"18,75";"5,25";"1,5";"1,0";"11,0";"4079,5";"135,98";"584,87";"300,96";"36,31";"207,15";"10,73";"508,12";"47,04";"45,39";"5,23";"33,84";"6,05";"4,4";"2,2";"18,98";"4670,1";"155,67";"914,95";"447,42";"42,27";"210,31";"11,86";"657,73";"54,12";"60,31";"4,64";"38,66";"10,82";"3,09";"2,06";"22,68";"4,3";"7,89";"40,54"
"Alasana Yirajang";"A. Yirajang";"812951";"2004-11-12";"SK Slovan Bratislava";"541";"SVK - Niké Liga";"241";"2025/2026";"129";"Wide Attacker";"64,76";"36,41";"25,23";"11,18";"3";"0";"7283,33";"112,47";"934,0";"399,67";"46,67";"186,0";"10,67";"585,67";"57,33";"30,57";"30,57";"80,67";"7,0";"67,0";"14,0";"6,33";"0,71";"null";"2,33";"1,22";"null";"30,0";"2,8";"null";"10122,68";"112,47";"1298,11";"555,47";"64,86";"258,51";"14,82";"813,98";"79,68";"112,11";"9,73";"93,12";"19,46";"8,8";"3,24";"41,7";"8507,84";"141,8";"1379,8";"595,97";"69,76";"299,36";"15,38";"895,33";"85,14";"99,42";"8,24";"71,41";"12,63";"3479,67";"137,93";"518,67";"231,0";"29,0";"138,0";"6,33";"369,0";"35,33";"46,0";"3,33";"34,0";"5,33";"3,33";"1,33";"21,33";"1683,33";"150,52";"318,67";"130,67";"13,33";"43,67";"3,0";"174,33";"16,33";"14,33";"1,67";"9,33";"2,33";"1,33";"0,67";"5,67";"4137,9";"137,93";"616,78";"274,7";"34,49";"164,1";"7,53";"438,8";"42,02";"54,7";"3,96";"40,43";"6,34";"3,96";"1,59";"25,37";"4515,65";"150,52";"854,84";"350,52";"35,77";"117,14";"8,05";"467,66";"43,82";"38,45";"4,47";"25,04";"6,26";"3,58";"1,79";"15,2";"3,3";"7,69";"44,49"
"Luka Lemishko";"L. Lemishko";"812958";"2006-08-20";"MFK Zemplín Michalovce";"3345";"SVK - Niké Liga";"241";"2025/2026";"129";"Full Back";"94,05";"46,84";"25,88";"20,96";"4";"0";"11117,75";"118,21";"1741,5";"840,25";"72,25";"285,25";"16,5";"1125,5";"88,75";"30,07";"30,07";"121,0";"9,0";"100,25";"17,25";"6,25";"0,7";"0,7";"2,5";"1,35";"1,35";"48,75";"2,07";"2,78";"10639,0";"118,21";"1666,51";"804,07";"69,14";"272,97";"15,79";"1077,03";"84,93";"115,79";"8,61";"95,93";"16,51";"5,98";"2,39";"46,65";"9362,37";"156,04";"1917,69";"985,43";"83,27";"322,18";"18,9";"1307,61";"102,16";"108,25";"7,37";"74,62";"12,17";"3878,75";"149,9";"788,5";"348,5";"30,25";"99,0";"5,75";"447,5";"36,0";"43,75";"2,5";"31,0";"5,0";"1,25";"0,75";"20,25";"3429,75";"163,61";"708,5";"420,75";"34,75";"152,5";"9,0";"573,25";"43,75";"40,75";"3,25";"27,25";"4,5";"2,5";"1,0";"23,75";"4497,1";"149,9";"914,2";"404,06";"35,07";"114,78";"6,67";"518,84";"41,74";"50,72";"2,9";"35,94";"5,8";"1,45";"0,87";"23,48";"4908,41";"163,61";"1013,95";"602,15";"49,73";"218,25";"12,88";"820,39";"62,61";"58,32";"4,65";"39,0";"6,44";"3,58";"1,43";"33,99";"2,24";"4,8";"56,37"
"Branislav Spáčil";"B. Spáčil";"813234";"2003-09-20";"Górnik Łęczna";"209";"POL - I liga";"407";"2025/2026";"129";"Center Forward";"73,65";"36,73";"17,5";"19,22";"5";"0";"7920,8";"107,55";"984,8";"508,8";"49,8";"215,2";"11,8";"724,0";"61,6";"31,48";"31,48";"75,0";"6,4";"63,2";"10,4";"5,4";"0,75";"0,93";"1,4";"1,87";"null";"31,8";"2,08";"null";"9679,62";"107,55";"1203,48";"621,78";"60,86";"262,99";"14,42";"884,77";"75,28";"91,65";"7,82";"77,23";"12,71";"6,6";"1,71";"38,86";"8620,98";"143,68";"1399,09";"761,95";"73,19";"345,04";"17,32";"1106,99";"90,51";"84,3";"6,86";"63,06";"9,15";"2434,0";"139,06";"384,6";"220,8";"23,0";"125,4";"5,6";"346,2";"28,6";"28,0";"2,6";"17,8";"2,8";"2,2";"0,6";"16,0";"2843,0";"147,89";"471,8";"245,6";"21,8";"85,8";"5,0";"331,4";"26,8";"23,6";"1,6";"20,8";"2,8";"1,2";"0,4";"13,6";"4171,78";"139,06";"659,19";"378,44";"39,42";"214,93";"9,6";"593,37";"49,02";"47,99";"4,46";"30,51";"4,8";"3,77";"1,03";"27,42";"4436,8";"147,89";"736,29";"383,28";"34,02";"133,9";"7,8";"517,18";"41,82";"36,83";"2,5";"32,46";"4,37";"1,87";"0,62";"21,22";"1,63";"5,55";"48,36"
"Branislav Spáčil";"B. Spáčil";"813234";"2003-09-20";"Górnik Łęczna";"209";"POL - I liga";"407";"2025/2026";"129";"Full Back";"76,24";"38,17";"18,98";"19,19";"5";"0";"8727,6";"114,47";"1270,8";"584,0";"49,0";"251,6";"11,6";"835,6";"60,6";"29,62";"29,62";"87,0";"5,6";"68,8";"11,4";"3,8";"0,7";"0,96";"1,4";"1,29";"null";"31,2";"2,15";"3,03";"10302,33";"114,47";"1500,09";"689,37";"57,84";"297,0";"13,69";"986,37";"71,53";"102,7";"6,61";"81,21";"13,46";"4,49";"1,65";"36,83";"9143,52";"152,39";"1707,73";"839,09";"70,42";"368,46";"16,03";"1207,55";"86,46";"94,0";"5,03";"61,93";"10,37";"2749,6";"144,89";"469,6";"244,0";"21,8";"114,6";"5,2";"358,6";"27,0";"26,0";"1,4";"15,8";"3,2";"1,0";"0,6";"12,0";"3067,2";"159,81";"616,8";"289,8";"23,0";"119,8";"5,0";"409,6";"28,0";"33,8";"1,8";"23,6";"3,4";"0,8";"0,2";"16,8";"4346,81";"144,89";"742,39";"385,74";"34,46";"181,17";"8,22";"566,91";"42,68";"41,1";"2,21";"24,98";"5,06";"1,58";"0,95";"18,97";"4794,16";"159,81";"964,08";"452,97";"35,95";"187,25";"7,82";"640,22";"43,77";"52,83";"2,81";"36,89";"5,31";"1,25";"0,31";"26,26";"1,26";"2,83";"45,27"
