"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Change of Direction Count P60BIP"
"Pedro Rodriguez Ablanedo";"P. Rodriguez";"1019547";"2002-09-01";"FC Stade Nyonnais";"3300";"SUI - Challenge League";"122";"2025/2026";"129";"Midfield";"51,43";"30,44";"13,49";"16,95";"12";"0";"6461,5";"125,63";"1210,67";"400,75";"34,5";"56,5";"4,25";"457,25";"38,75";"26,89";"28,08";"69,33";"3,0";"61,58";"9,17";"1,83";"0,65";"0,67";"0,25";"1,73";"null";"24,08";"2,08";"2,85";"11306,58";"125,63";"2118,47";"701,25";"60,37";"98,87";"7,44";"800,11";"67,81";"121,32";"5,25";"107,76";"16,04";"3,21";"0,44";"42,14";"9611,44";"160,19";"2225,86";"752,19";"63,39";"105,44";"6,57";"857,63";"69,96";"103,3";"4,11";"78,18";"10,84";"2091,58";"155,04";"455,0";"149,5";"11,92";"13,92";"0,92";"163,42";"12,83";"21,17";"0,83";"14,33";"2,08";"0,25";"0,0";"6,83";"2785,33";"164,29";"674,42";"232,17";"20,25";"39,58";"2,42";"271,75";"22,67";"31,25";"1,25";"25,33";"3,42";"0,75";"0,08";"15,75";"4651,31";"155,04";"1011,84";"332,46";"26,5";"30,95";"2,04";"363,41";"28,54";"47,07";"1,85";"31,87";"4,63";"0,56";"0,0";"15,2";"4928,58";"164,29";"1193,36";"410,81";"35,83";"70,04";"4,28";"480,86";"40,11";"55,3";"2,21";"44,83";"6,05";"1,33";"0,15";"27,87";"0,16";"1,97";"44,51"
"Pedro Rodriguez Ablanedo";"P. Rodriguez";"1019547";"2002-09-01";"FC Stade Nyonnais";"3300";"SUI - Challenge League";"122";"2025/2026";"129";"Wide Attacker";"53,29";"34,56";"17,18";"17,37";"3";"0";"6915,0";"129,76";"1172,0";"450,67";"40,67";"78,33";"4,67";"529,0";"45,33";"27,43";"27,43";"75,0";"4,33";"63,33";"11,33";"1,67";"null";"null";"0,33";"null";"null";"29,33";"2,21";"null";"11678,79";"129,76";"1979,4";"761,13";"68,68";"132,3";"7,88";"893,43";"76,56";"126,67";"7,32";"106,96";"19,14";"2,81";"0,56";"49,54";"9225,14";"153,75";"1869,45";"737,94";"65,98";"130,8";"6,95";"868,75";"72,93";"101,86";"5,21";"71,77";"11,58";"2450,0";"142,58";"417,0";"145,67";"15,0";"27,0";"1,33";"172,67";"16,33";"27,0";"0,67";"17,33";"2,67";"0,33";"0,0";"11,0";"2863,0";"164,8";"659,67";"279,33";"23,0";"48,33";"2,67";"327,67";"25,67";"31,67";"2,33";"24,0";"4,0";"0,67";"0,0";"17,33";"4277,4";"142,58";"728,03";"254,32";"26,19";"47,14";"2,33";"301,45";"28,52";"47,14";"1,16";"30,26";"4,66";"0,58";"0,0";"19,2";"4944,1";"164,8";"1139,17";"482,38";"39,72";"83,47";"4,61";"565,85";"44,32";"54,69";"4,03";"41,45";"6,91";"1,15";"0,0";"29,93";"0,0";"1,74";"49,2"
"Thomas Perchaud";"T. Perchaud";"1019548";"1998-01-05";"FC Stade Nyonnais";"3300";"SUI - Challenge League";"122";"2025/2026";"129";"Center Forward";"49,93";"30,35";"13,66";"16,7";"7";"0";"5564,29";"111,43";"744,71";"308,29";"35,43";"103,0";"7,29";"411,29";"42,71";"29,49";"30,46";"63,57";"5,86";"54,57";"12,0";"3,57";"0,7";"0,82";"0,43";"null";"null";"26,0";"2,12";"3,02";"10029,09";"111,43";"1342,28";"555,66";"63,86";"185,65";"13,13";"741,3";"76,99";"114,58";"10,56";"98,36";"21,63";"6,44";"0,77";"46,86";"8199,97";"136,67";"1307,22";"574,96";"66,36";"191,18";"11,58";"766,14";"77,94";"92,34";"5,37";"69,47";"14,4";"1883,43";"137,91";"307,29";"134,43";"15,0";"39,43";"2,14";"173,86";"17,14";"22,57";"1,43";"15,0";"2,0";"0,57";"0,0";"10,71";"2264,71";"135,65";"354,0";"156,43";"18,57";"57,29";"3,71";"213,71";"22,29";"24,14";"1,29";"20,14";"5,29";"0,86";"0,14";"12,14";"4137,24";"137,91";"675,0";"295,29";"32,95";"86,61";"4,71";"381,9";"37,66";"49,58";"3,14";"32,95";"4,39";"1,26";"0,0";"23,54";"4069,51";"135,65";"636,11";"281,09";"33,37";"102,94";"6,67";"384,03";"40,05";"43,38";"2,31";"36,2";"9,5";"1,54";"0,26";"21,82";"0,28";"2,82";"45,18"
"Kevin Thomas Soro Quintana";"K. Soro";"1019550";"2003-01-01";"FC Stade Nyonnais";"3300";"SUI - Challenge League";"122";"2025/2026";"129";"Central Defender";"92,08";"55,45";"25,73";"29,72";"23";"1";"9937,74";"107,93";"1201,0";"368,39";"35,65";"111,43";"5,87";"479,83";"41,52";"29,12";"31,38";"103,04";"5,17";"80,7";"9,48";"2,7";"0,7";"0,74";"0,83";"1,34";"1,44";"26,87";"1,93";"2,74";"9713,67";"107,93";"1173,92";"360,08";"34,85";"108,92";"5,74";"469,01";"40,59";"100,72";"5,06";"78,88";"9,26";"2,63";"0,81";"26,26";"7992,57";"133,21";"1153,42";"354,22";"34,39";"111,79";"5,08";"466,01";"39,47";"83,42";"3,53";"60,64";"5,32";"3417,0";"132,8";"460,57";"87,13";"7,39";"15,26";"0,61";"102,39";"8,0";"29,13";"1,22";"22,26";"1,83";"0,39";"0,09";"6,0";"3969,17";"133,56";"605,35";"240,22";"24,39";"88,04";"4,09";"328,26";"28,48";"47,96";"2,04";"33,78";"3,09";"1,22";"0,52";"18,3";"3984,0";"132,8";"536,99";"101,59";"8,62";"17,79";"0,71";"119,38";"9,33";"33,96";"1,42";"25,95";"2,13";"0,46";"0,1";"7,0";"4006,92";"133,56";"611,1";"242,5";"24,62";"88,88";"4,13";"331,38";"28,75";"48,41";"2,06";"34,1";"3,12";"1,23";"0,53";"18,48";"0,66";"1,74";"26,3"
"Joris Manquant";"J. Manquant";"1019551";"2005-10-20";"FC Stade Nyonnais";"3300";"SUI - Challenge League";"122";"2025/2026";"129";"Center Forward";"74,66";"44,79";"21,02";"23,76";"27";"1";"8558,96";"114,63";"1139,63";"544,15";"54,44";"211,15";"12,48";"755,3";"66,93";"30,27";"32,58";"88,15";"7,0";"71,0";"15,15";"4,59";"0,59";"0,61";"1,44";"1,22";"1,37";"38,0";"1,81";"2,55";"10317,12";"114,63";"1373,73";"655,93";"65,63";"254,52";"15,05";"910,45";"80,67";"106,26";"8,44";"85,58";"18,26";"5,54";"1,74";"45,81";"8543,39";"142,39";"1380,11";"680,45";"67,83";"265,3";"14,34";"945,76";"82,17";"88,22";"6,15";"62,17";"12,35";"3050,67";"145,12";"518,56";"280,81";"27,81";"131,37";"6,78";"412,19";"34,59";"36,3";"2,7";"22,04";"4,22";"1,74";"0,74";"17,33";"3326,56";"139,98";"511,63";"227,11";"22,81";"66,67";"3,93";"293,78";"26,74";"29,56";"1,89";"24,37";"5,0";"1,22";"0,26";"16,63";"4353,49";"145,12";"740,01";"400,74";"39,69";"187,47";"9,67";"588,21";"49,37";"51,8";"3,86";"31,45";"6,03";"2,48";"1,06";"24,74";"4199,35";"139,98";"645,87";"286,7";"28,8";"84,16";"4,96";"370,86";"33,76";"37,31";"2,38";"30,76";"6,31";"1,54";"0,33";"20,99";"1,34";"3,97";"45,5"
" Issa Oumar Sarr";"I. Sarr";"1019553";"2001-08-03";"FC Stade Nyonnais";"3300";"SUI - Challenge League";"122";"2025/2026";"129";"Central Defender";"79,41";"45,87";"22,56";"23,31";"4";"1";"8413,25";"105,94";"1012,25";"343,25";"41,0";"167,5";"8,0";"510,75";"49,0";"29,57";"29,57";"97,25";"6,0";"78,25";"13,75";"4,25";"0,71";"null";"1,5";"null";"null";"25,0";"2,61";"3,15";"9534,93";"105,94";"1147,21";"389,01";"46,47";"189,83";"9,07";"578,84";"55,53";"110,22";"6,8";"88,68";"15,58";"4,82";"1,7";"28,33";"8093,71";"134,9";"1178,85";"415,95";"47,42";"202,42";"8,18";"618,37";"55,59";"88,95";"4,91";"67,04";"7,19";"2919,25";"129,39";"380,25";"93,75";"9,25";"20,0";"1,0";"113,75";"10,25";"26,0";"1,25";"19,25";"2,5";"0,5";"0,5";"5,5";"3268,5";"140,23";"521,0";"224,25";"27,0";"134,75";"5,25";"359,0";"32,25";"42,0";"2,5";"32,0";"3,0";"1,75";"0,75";"17,25";"3881,55";"129,39";"505,6";"124,65";"12,3";"26,59";"1,33";"151,25";"13,63";"34,57";"1,66";"25,6";"3,32";"0,66";"0,66";"7,31";"4206,86";"140,23";"670,58";"288,63";"34,75";"173,44";"6,76";"462,07";"41,51";"54,06";"3,22";"41,19";"3,86";"2,25";"0,97";"22,2";"1,64";"2,94";"29,76"
" Issa Oumar Sarr";"I. Sarr";"1019553";"2001-08-03";"FC Stade Nyonnais";"3300";"SUI - Challenge League";"122";"2025/2026";"129";"Full Back";"74,97";"44,95";"19,8";"25,15";"5";"0";"8691,2";"115,93";"1201,2";"502,2";"43,6";"148,4";"9,2";"650,6";"52,8";"31,08";"31,08";"86,8";"7,4";"76,8";"14,4";"3,4";"0,77";"null";"1,2";"null";"null";"28,6";"2,27";"2,95";"10434,08";"115,93";"1442,08";"602,91";"52,34";"178,16";"11,04";"781,07";"63,39";"104,21";"8,88";"92,2";"17,29";"4,08";"1,44";"34,34";"8554,94";"142,58";"1451,59";"625,01";"52,06";"182,88";"9,61";"807,89";"61,67";"89,44";"6,94";"64,88";"9,88";"2682,6";"135,51";"361,2";"171,0";"14,0";"49,8";"2,4";"220,8";"16,4";"25,0";"1,8";"18,4";"2,0";"0,4";"0,0";"9,4";"3726,0";"148,15";"726,2";"297,2";"25,0";"87,2";"4,8";"384,4";"29,8";"42,0";"3,4";"30,2";"5,4";"1,4";"0,8";"18,0";"4065,23";"135,51";"547,36";"259,13";"21,22";"75,47";"3,64";"334,6";"24,85";"37,89";"2,73";"27,88";"3,03";"0,61";"0,0";"14,24";"4444,53";"148,15";"866,24";"354,51";"29,82";"104,02";"5,73";"458,53";"35,55";"50,1";"4,06";"36,02";"6,44";"1,67";"0,95";"21,47";"1,07";"2,4";"36,58"
"Noah  Grognuz";"N. Grognuz";"1019554";"2005-10-27";"FC Stade Nyonnais";"3300";"SUI - Challenge League";"122";"2025/2026";"129";"Central Defender";"72,79";"42,67";"21,27";"21,4";"7";"0";"7456,0";"102,44";"794,43";"276,57";"25,71";"79,14";"4,14";"355,71";"29,86";"28,19";"28,64";"76,43";"4,57";"58,43";"8,71";"3,0";"0,67";"0,74";"0,86";"1,38";"1,53";"24,14";"2,31";"2,99";"9219,39";"102,44";"982,32";"341,98";"31,8";"97,86";"5,12";"439,84";"36,92";"94,5";"5,65";"72,25";"10,78";"3,71";"1,06";"29,85";"7620,27";"127,0";"1002,86";"354,58";"31,94";"97,23";"4,22";"451,81";"36,16";"78,95";"3,62";"57,46";"6,63";"2514,29";"118,2";"262,43";"58,57";"5,14";"10,0";"0,43";"68,57";"5,57";"19,86";"0,86";"15,0";"1,71";"0,29";"0,0";"5,71";"2904,57";"135,76";"450,71";"193,57";"17,57";"59,14";"2,57";"252,71";"20,14";"36,29";"1,71";"25,86";"3,0";"1,14";"0,57";"14,57";"3546,0";"118,2";"370,11";"82,61";"7,25";"14,1";"0,6";"96,71";"7,86";"28,01";"1,21";"21,16";"2,42";"0,4";"0,0";"8,06";"4072,74";"135,76";"631,98";"271,42";"24,64";"82,93";"3,61";"354,35";"28,24";"50,88";"2,4";"36,26";"4,21";"1,6";"0,8";"20,43";"0,8";"2,01";"28,53"
"Loris Giandomenico";"L. Giandomenico";"1019647";"2005-09-28";"FC Rapperswil-Jona";"5026";"SUI - Challenge League";"122";"2025/2026";"129";"Full Back";"79,09";"44,41";"19,53";"24,88";"4";"0";"9108,25";"115,17";"1170,5";"517,25";"55,25";"289,5";"16,0";"806,75";"71,25";"29,4";"29,4";"97,75";"7,5";"82,25";"19,0";"4,75";"0,73";"0,79";"1,5";"null";"null";"34,5";"2,5";"2,84";"10365,01";"115,17";"1332,01";"588,62";"62,87";"329,45";"18,21";"918,07";"81,08";"111,24";"8,53";"93,6";"21,62";"5,41";"1,71";"39,26";"8672,56";"144,54";"1416,83";"650,83";"66,87";"363,07";"18,24";"1013,9";"85,11";"101,32";"6,75";"69,91";"15,2";"2930,75";"150,04";"513,25";"258,0";"27,5";"189,5";"9,0";"447,5";"36,5";"32,25";"2,75";"22,0";"5,25";"1,75";"1,0";"11,0";"3488,75";"140,23";"535,5";"223,75";"22,0";"79,25";"4,5";"303,0";"26,5";"42,75";"2,25";"29,75";"6,0";"1,25";"0,25";"20,5";"4501,15";"150,04";"788,27";"396,25";"42,24";"291,04";"13,82";"687,29";"56,06";"49,53";"4,22";"33,79";"8,06";"2,69";"1,54";"16,89";"4206,83";"140,23";"645,72";"269,8";"26,53";"95,56";"5,43";"365,37";"31,95";"51,55";"2,71";"35,87";"7,23";"1,51";"0,3";"24,72";"1,69";"4,05";"42,56"
"Lion de Oliveira";"L. de Oliveira";"1019659";"2003-02-06";"FC Stade Lausanne-Ouchy";"2977";"SUI - Challenge League";"122";"2025/2026";"129";"Central Defender";"72,31";"38,89";"22,46";"16,43";"6";"0";"7679,33";"106,19";"1017,0";"355,17";"36,0";"127,83";"7,0";"483,0";"43,0";"29,23";"29,84";"86,83";"6,0";"68,5";"8,0";"4,0";"0,72";"0,75";"0,83";"1,57";"null";"21,5";"2,05";"2,87";"9557,5";"106,19";"1265,73";"442,03";"44,8";"159,1";"8,71";"601,13";"53,52";"108,07";"7,47";"85,25";"9,96";"4,98";"1,04";"26,76";"8371,88";"139,53";"1368,87";"506,35";"49,12";"166,38";"9,0";"672,73";"58,12";"90,52";"5,14";"66,09";"6,43";"2940,67";"130,92";"413,33";"94,0";"10,0";"29,33";"1,33";"123,33";"11,33";"28,0";"1,5";"23,17";"1,5";"0,83";"0,0";"6,0";"2485,17";"151,3";"473,83";"234,17";"21,83";"78,5";"4,5";"312,67";"26,33";"30,67";"1,83";"19,67";"2,67";"1,67";"0,5";"13,17";"3927,68";"130,92";"552,07";"125,55";"13,36";"39,18";"1,78";"164,73";"15,14";"37,4";"2,0";"30,94";"2,0";"1,11";"0,0";"8,01";"4539,12";"151,3";"865,45";"427,7";"39,88";"143,38";"8,22";"571,08";"48,1";"56,01";"3,35";"35,92";"4,87";"3,04";"0,91";"24,05";"0,77";"3,86";"29,57"
"Rijad Saliji";"R. Saliji";"1020030";"1999-04-05";"FC Rapperswil-Jona";"5026";"SUI - Challenge League";"122";"2025/2026";"129";"Midfield";"74,42";"46,63";"21,59";"25,04";"20";"2";"9008,75";"121,05";"1342,7";"492,6";"44,7";"121,7";"7,1";"614,3";"51,8";"28,32";"30,84";"87,4";"3,8";"77,05";"9,55";"2,4";"0,66";"0,68";"0,3";"1,45";"1,46";"32,0";"1,95";"2,65";"10894,63";"121,05";"1623,78";"595,72";"54,06";"147,18";"8,59";"742,9";"62,64";"105,7";"4,6";"93,18";"11,55";"2,9";"0,36";"38,7";"8943,26";"149,05";"1594,91";"606,39";"54,55";"143,07";"7,59";"749,46";"62,14";"88,84";"3,15";"68,06";"8,04";"3220,65";"149,17";"585,25";"258,5";"23,35";"73,4";"3,9";"331,9";"27,25";"32,0";"1,2";"22,65";"3,05";"0,55";"0,1";"12,6";"3730,25";"148,96";"654,35";"212,8";"19,05";"37,8";"2,0";"250,6";"21,05";"37,05";"1,25";"30,25";"3,2";"0,8";"0,05";"17,3";"4475,02";"149,17";"813,19";"359,18";"32,44";"101,99";"5,42";"461,17";"37,86";"44,46";"1,67";"31,47";"4,24";"0,76";"0,14";"17,51";"4468,7";"148,96";"783,89";"254,93";"22,82";"45,28";"2,4";"300,21";"25,22";"44,38";"1,5";"36,24";"3,83";"0,96";"0,06";"20,72";"0,19";"1,74";"38,47"
"Dimitri Volkart";"D. Volkart";"1020031";"1999-09-21";"FC Rapperswil-Jona";"5026";"SUI - Challenge League";"122";"2025/2026";"129";"Center Forward";"76,6";"49,39";"23,27";"26,13";"3";"0";"9614,67";"125,52";"1554,0";"741,67";"65,33";"183,0";"10,67";"924,67";"76,0";"27,87";"27,87";"99,0";"9,67";"78,0";"17,67";"5,67";"0,68";"null";"0,67";"null";"null";"54,0";"2,25";"2,94";"11296,61";"125,52";"1825,85";"871,41";"76,76";"215,01";"12,53";"1086,42";"89,3";"116,32";"11,36";"91,64";"20,76";"6,66";"0,78";"63,45";"9170,26";"152,84";"1753,64";"829,65";"72,07";"202,86";"10,93";"1032,5";"83,01";"95,56";"6,88";"66,0";"13,36";"3517,33";"151,17";"637,33";"314,33";"26,33";"86,33";"4,0";"400,67";"30,33";"37,67";"3,0";"23,0";"5,0";"1,67";"0,33";"20,0";"4032,0";"154,32";"806,33";"368,67";"33,0";"80,67";"5,0";"449,33";"38,0";"41,0";"2,67";"31,33";"6,0";"1,33";"0,0";"31,0";"4535,24";"151,17";"821,78";"405,3";"33,95";"111,32";"5,16";"516,62";"39,11";"48,57";"3,87";"29,66";"6,45";"2,15";"0,43";"25,79";"4629,56";"154,32";"925,83";"423,3";"37,89";"92,62";"5,74";"515,93";"43,63";"47,08";"3,06";"35,98";"6,89";"1,53";"0,0";"35,59";"0,4";"3,64";"61,95"
"Ruben Pousa Fernandez";"Ruben Pousa";"1020032";"2001-12-04";"FC Rapperswil-Jona";"5026";"SUI - Challenge League";"122";"2025/2026";"129";"Full Back";"81,43";"50,44";"22,21";"28,23";"8";"0";"8982,5";"110,31";"1188,12";"535,12";"45,25";"163,75";"8,5";"698,88";"53,75";"28,85";"29,76";"95,0";"5,5";"79,12";"15,12";"3,88";"0,7";"0,75";"1,25";"1,55";"1,81";"24,12";"2,09";"2,81";"9927,95";"110,31";"1313,18";"591,45";"50,01";"180,99";"9,39";"772,44";"59,41";"105,0";"6,08";"87,45";"16,72";"4,28";"1,38";"26,66";"7934,31";"132,24";"1254,33";"577,72";"48,03";"174,88";"8,03";"752,6";"56,06";"85,51";"4,61";"59,93";"9,37";"2931,0";"131,97";"459,25";"226,38";"18,62";"94,62";"3,88";"321,0";"22,5";"29,5";"1,88";"19,75";"2,88";"1,25";"0,25";"7,5";"3738,5";"132,45";"595,12";"259,25";"21,75";"52,38";"2,88";"311,62";"24,62";"42,38";"2,0";"30,62";"5,0";"1,5";"0,62";"14,5";"3958,95";"131,97";"620,32";"305,77";"25,16";"127,81";"5,23";"433,58";"30,39";"39,85";"2,53";"26,68";"3,88";"1,69";"0,34";"10,13";"3973,6";"132,45";"632,55";"275,55";"23,12";"55,67";"3,06";"331,22";"26,17";"45,04";"2,13";"32,55";"5,31";"1,59";"0,66";"15,41";"1,04";"3,27";"26,17"
"Alexis Charveys";"A. Charveys";"1020033";"1999-07-10";"FC Rapperswil-Jona";"5026";"SUI - Challenge League";"122";"2025/2026";"129";"Midfield";"87,91";"54,85";"25,58";"29,27";"31";"2";"10856,23";"123,5";"1766,1";"453,13";"37,68";"53,81";"3,58";"506,94";"41,26";"26,06";"27,88";"104,55";"3,29";"92,32";"10,97";"1,81";"0,71";"0,74";"0,0";"null";"null";"33,26";"1,95";"2,7";"11114,57";"123,5";"1808,12";"463,91";"38,57";"55,09";"3,67";"519,0";"42,24";"107,04";"3,37";"94,52";"11,23";"1,85";"0,0";"34,05";"9287,83";"154,8";"1810,76";"472,8";"38,22";"53,85";"2,58";"526,65";"40,79";"90,44";"2,26";"70,33";"8,05";"3910,06";"152,83";"712,42";"132,97";"11,19";"11,19";"0,55";"144,16";"11,74";"36,0";"0,84";"27,65";"2,19";"0,39";"0,0";"10,1";"4580,65";"156,51";"942,94";"299,26";"23,74";"38,03";"1,81";"337,29";"25,55";"46,68";"1,23";"36,65";"5,16";"0,68";"0,0";"21,13";"4585,0";"152,83";"835,39";"155,92";"13,13";"13,13";"0,64";"169,05";"13,77";"42,21";"0,98";"32,42";"2,57";"0,45";"0,0";"11,84";"4695,42";"156,51";"966,56";"306,76";"24,34";"38,99";"1,85";"345,74";"26,19";"47,85";"1,26";"37,56";"5,29";"0,69";"0,0";"21,66";"0,0";"1,16";"34,16"
"Joseph Junior Ambassa";"J. Ambassa";"1020034";"2002-02-18";"FC Rapperswil-Jona";"5026";"SUI - Challenge League";"122";"2025/2026";"129";"Central Defender";"95,17";"59,32";"27,53";"31,79";"7";"1";"9677,86";"101,69";"1084,86";"419,14";"45,0";"149,43";"9,86";"568,57";"54,86";"29,89";"30,64";"118,14";"7,0";"89,29";"13,43";"4,14";"0,62";"0,8";"1,0";"1,28";"null";"27,29";"1,92";"2,7";"9152,21";"101,69";"1025,93";"396,38";"42,56";"141,31";"9,32";"537,69";"51,88";"111,73";"6,62";"84,44";"12,7";"3,92";"0,95";"25,8";"7421,36";"123,69";"970,11";"381,6";"40,17";"136,26";"8,38";"517,86";"48,55";"92,91";"5,06";"63,87";"6,79";"3389,43";"123,11";"403,0";"111,0";"11,43";"36,0";"2,14";"147,0";"13,57";"36,43";"2,0";"25,71";"2,43";"0,86";"0,29";"6,57";"3948,0";"124,19";"556,14";"266,29";"28,29";"98,71";"6,14";"365,0";"34,43";"55,43";"3,0";"37,43";"4,29";"2,0";"0,71";"18,71";"3693,4";"123,11";"439,14";"120,95";"12,45";"39,23";"2,34";"160,18";"14,79";"39,7";"2,18";"28,02";"2,65";"0,93";"0,31";"7,16";"3725,64";"124,19";"524,82";"251,29";"26,69";"93,15";"5,8";"344,44";"32,49";"52,31";"2,83";"35,32";"4,04";"1,89";"0,67";"17,66";"1,01";"2,89";"25,57"
"Joseph Junior Ambassa";"J. Ambassa";"1020034";"2002-02-18";"FC Rapperswil-Jona";"5026";"SUI - Challenge League";"122";"2025/2026";"129";"Full Back";"91,85";"57,39";"28,75";"28,65";"11";"1";"9838,55";"107,12";"1244,73";"645,64";"69,36";"315,64";"17,18";"961,27";"86,55";"30,47";"31,12";"105,0";"9,09";"92,45";"20,64";"7,0";"0,61";"0,67";"3,36";"1,22";"1,36";"29,91";"2,07";"2,75";"9640,54";"107,12";"1219,68";"632,64";"67,97";"309,28";"16,84";"941,93";"84,8";"102,89";"8,91";"90,59";"20,22";"6,86";"3,3";"29,31";"7852,73";"130,88";"1164,23";"627,93";"67,1";"304,41";"16,06";"932,34";"83,16";"85,73";"6,65";"62,92";"12,17";"3562,27";"123,92";"451,82";"275,36";"29,27";"142,91";"7,09";"418,27";"36,36";"34,82";"2,73";"27,55";"5,18";"1,82";"0,73";"10,45";"3949,18";"137,86";"661,82";"325,27";"34,91";"148,27";"8,27";"473,55";"43,18";"47,18";"3,64";"32,64";"6,45";"3,0";"1,36";"18,27";"3717,74";"123,92";"471,54";"287,38";"30,55";"149,15";"7,4";"436,53";"37,95";"36,34";"2,85";"28,75";"5,41";"1,9";"0,76";"10,91";"4135,71";"137,86";"693,08";"340,64";"36,56";"155,28";"8,66";"495,91";"45,22";"49,41";"3,81";"34,18";"6,76";"3,14";"1,43";"19,14";"2,19";"5,04";"30,03"
