"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Peak Velocity";"TOP 3 Peak Velocity";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Explosive Acceleration to Sprint Count P60BIP";"Change of Direction Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP"
"Omar Patarkatsishvili";"O. Patarkatsishvili";"1009032";"1996-02-05";"FC Samgurali Tskaltubo";"4753";"GEO - Erovnuli Liga";"508";"2025/2025";"128";"Central Defender";"99.79";"54.54";"22.52";"32.02";"16";"0";"10172.12";"101.93";"1163.06";"330.38";"31.75";"99.62";"5.19";"430.0";"36.94";"28.48";"30.32";"29.91";"31.8";"102.69";"4.5";"81.5";"9.12";"2.0";"0.67";"0.82";"0.31";"1.76";"null";"22.12";"2.03";"2.94";"9173.93";"101.93";"1048.93";"297.96";"28.63";"89.85";"4.68";"387.8";"33.31";"92.61";"4.06";"73.5";"8.23";"1.8";"0.28";"19.95";"7989.4";"133.16";"1134.7";"332.85";"30.87";"99.9";"4.13";"432.76";"35.0";"82.58";"3.09";"61.26";"6.12";"1.44";"0.28";"22.07";"2948.19";"130.91";"381.31";"75.06";"6.62";"17.12";"0.69";"92.19";"7.31";"24.38";"1.25";"18.12";"2.0";"0.5";"0.06";"4.38";"4314.12";"134.74";"650.12";"227.5";"21.44";"73.69";"3.06";"301.19";"24.5";"50.69";"1.56";"37.56";"3.56";"0.81";"0.19";"15.69";"3927.28";"130.91";"507.95";"99.99";"8.83";"22.81";"0.92";"122.8";"9.74";"32.47";"1.67";"24.14";"2.66";"0.67";"0.08";"5.83";"4042.12";"134.74";"609.14";"213.16";"20.09";"69.04";"2.87";"282.2";"22.96";"47.49";"1.46";"35.19";"3.34";"0.76";"0.18";"14.7"
"Demur Chikhladze";"D. Chikhladze";"1009033";"1996-09-23";"FC Samgurali Tskaltubo";"4753";"GEO - Erovnuli Liga";"508";"2025/2025";"128";"Midfield";"86.99";"47.7";"20.55";"27.15";"17";"0";"10961.24";"126.0";"2117.0";"664.65";"49.94";"99.29";"5.88";"763.94";"55.82";"26.47";"27.84";"28.41";"30.13";"103.76";"2.82";"90.94";"8.24";"1.82";"0.7";"0.77";"0.12";"null";"null";"34.0";"2.04";"2.75";"11340.1";"126.0";"2190.17";"687.62";"51.67";"102.73";"6.09";"790.35";"57.75";"107.35";"2.92";"94.08";"8.52";"1.89";"0.12";"35.18";"10074.2";"167.9";"2451.74";"783.95";"58.45";"116.38";"5.62";"900.33";"64.07";"99.36";"1.92";"78.35";"6.95";"0.96";"0.0";"39.73";"3438.12";"167.3";"828.71";"310.71";"23.35";"49.47";"2.59";"360.18";"25.94";"34.29";"0.76";"24.53";"2.0";"0.41";"0.0";"11.0";"4571.53";"168.36";"1120.59";"312.59";"23.12";"43.06";"1.88";"355.65";"25.0";"44.71";"0.76";"37.76";"3.53";"0.35";"0.0";"20.59";"5019.15";"167.3";"1209.79";"453.59";"34.09";"72.22";"3.78";"525.81";"37.87";"50.06";"1.12";"35.81";"2.92";"0.6";"0.0";"16.06";"5050.68";"168.36";"1238.04";"345.35";"25.54";"47.57";"2.08";"392.92";"27.62";"49.39";"0.84";"41.72";"3.9";"0.39";"0.0";"22.75"
"Luiz Fernando Nascimento da Silva";"Bull";"1009034";"2000-11-10";"FC Samgurali Tskaltubo";"4753";"GEO - Erovnuli Liga";"508";"2025/2025";"128";"Full Back";"81.89";"44.95";"19.52";"25.43";"16";"0";"9425.12";"115.09";"1313.19";"538.94";"46.69";"197.0";"8.5";"735.94";"55.19";"29.29";"30.74";"30.66";"32.13";"95.38";"5.12";"81.19";"12.0";"2.06";"0.62";"0.71";"0.56";"1.52";"null";"26.88";"2.05";"2.68";"10358.33";"115.09";"1443.21";"592.3";"51.31";"216.51";"9.34";"808.8";"60.65";"104.82";"5.63";"89.23";"13.19";"2.27";"0.62";"29.54";"8782.57";"146.38";"1546.03";"659.85";"56.06";"238.42";"9.93";"898.27";"65.99";"93.76";"4.67";"71.66";"9.26";"1.33";"0.33";"33.12";"2908.56";"149.01";"508.88";"219.5";"18.25";"98.62";"3.44";"318.12";"21.69";"27.94";"1.56";"20.31";"2.62";"0.19";"0.0";"7.0";"3671.5";"144.35";"649.44";"274.88";"23.75";"80.0";"4.0";"354.88";"27.75";"42.31";"1.94";"33.38";"4.31";"0.81";"0.25";"17.81";"4470.41";"149.01";"782.13";"337.37";"28.05";"151.59";"5.28";"488.95";"33.33";"42.94";"2.4";"31.22";"4.03";"0.29";"0.0";"10.76";"4330.56";"144.35";"766.02";"324.22";"28.01";"94.36";"4.72";"418.58";"32.73";"49.91";"2.29";"39.37";"5.09";"0.96";"0.29";"21.01"
"Mate Abuladze";"M. Abuladze";"1009037";"2000-07-29";"FC Samgurali Tskaltubo";"4753";"GEO - Erovnuli Liga";"508";"2025/2025";"128";"Central Defender";"95.68";"52.21";"21.52";"30.69";"13";"0";"9632.54";"100.68";"998.69";"303.85";"28.54";"88.08";"4.54";"391.92";"33.08";"27.8";"29.58";"29.54";"32.23";"96.85";"4.23";"78.15";"8.46";"2.23";"0.71";"0.81";"0.85";"1.44";"null";"18.92";"1.96";"3.16";"9060.76";"100.68";"939.41";"285.81";"26.84";"82.85";"4.27";"368.66";"31.11";"91.1";"3.98";"73.51";"7.96";"2.1";"0.8";"17.8";"7854.18";"130.9";"1004.78";"322.58";"29.17";"93.79";"3.62";"416.37";"32.8";"81.86";"3.54";"62.32";"6.19";"1.41";"0.44";"19.89";"2748.0";"127.72";"287.31";"59.92";"5.46";"16.46";"0.54";"76.38";"6.0";"22.69";"1.23";"17.23";"2.15";"0.15";"0.0";"3.46";"4086.31";"133.13";"587.0";"220.77";"19.92";"65.15";"2.62";"285.92";"22.54";"48.54";"1.85";"37.0";"3.23";"1.08";"0.38";"13.85";"3831.68";"127.72";"400.61";"83.55";"7.62";"22.95";"0.75";"106.51";"8.37";"31.64";"1.72";"24.03";"3.0";"0.21";"0.0";"4.83";"3993.97";"133.13";"573.74";"215.78";"19.47";"63.68";"2.56";"279.46";"22.03";"47.44";"1.8";"36.16";"3.16";"1.05";"0.38";"13.53"
"Vinícius Gabriel  Vianna da Silva";"Vinícius Vianna";"1009038";"2003-06-10";"FC Samgurali Tskaltubo";"4753";"GEO - Erovnuli Liga";"508";"2025/2025";"128";"Midfield";"88.55";"48.96";"20.36";"28.6";"19";"0";"10757.26";"121.48";"1926.26";"621.05";"57.37";"150.26";"8.32";"771.32";"65.68";"28.07";"29.8";"30.33";"32.47";"111.42";"5.95";"95.05";"12.74";"3.68";"0.61";"0.63";"0.95";"1.28";"1.31";"49.47";"1.9";"2.54";"10932.87";"121.48";"1957.71";"631.19";"58.3";"152.72";"8.45";"783.91";"66.76";"113.24";"6.04";"96.6";"12.94";"3.74";"0.96";"50.28";"9825.65";"163.76";"2206.42";"722.43";"64.82";"178.07";"8.77";"900.5";"73.59";"105.0";"5.1";"78.43";"10.71";"2.97";"0.58";"57.4";"3127.79";"153.64";"616.84";"174.74";"15.84";"44.32";"2.0";"219.05";"17.84";"32.26";"1.47";"22.68";"2.42";"0.68";"0.11";"10.47";"4890.32";"170.96";"1183.68";"414.79";"37.05";"101.0";"5.16";"515.79";"42.21";"53.42";"2.68";"41.32";"6.32";"1.74";"0.37";"36.37";"4609.2";"153.64";"909.0";"257.5";"23.35";"65.31";"2.95";"322.8";"26.29";"47.54";"2.17";"33.43";"3.57";"1.01";"0.16";"15.43";"5128.92";"170.96";"1241.44";"435.03";"38.86";"105.93";"5.41";"540.95";"44.27";"56.03";"2.82";"43.33";"6.62";"1.82";"0.39";"38.14"
"Luka Khorkheli";"L. Khorkheli";"1009039";"2000-01-31";"FC Samgurali Tskaltubo";"4753";"GEO - Erovnuli Liga";"508";"2025/2025";"128";"Center Forward";"99.06";"53.34";"22.14";"31.2";"8";"0";"10488.38";"105.87";"1329.12";"430.12";"42.5";"99.75";"6.12";"529.88";"48.62";"27.71";"28.94";"29.6";"31.57";"109.88";"6.12";"97.88";"13.38";"4.62";"0.6";"0.73";"1.12";"1.49";"1.49";"38.5";"1.98";"2.94";"9528.67";"105.87";"1207.51";"390.77";"38.61";"90.62";"5.56";"481.39";"44.18";"99.82";"5.56";"88.92";"12.15";"4.2";"1.02";"34.98";"8272.34";"137.87";"1377.29";"456.24";"44.43";"103.2";"5.34";"559.44";"49.77";"87.31";"4.78";"73.53";"9.56";"2.95";"0.7";"40.49";"3217.75";"145.31";"627.62";"253.88";"24.25";"66.12";"3.5";"320.0";"27.75";"41.38";"2.38";"28.25";"4.38";"1.62";"0.62";"20.38";"4136.88";"132.59";"596.88";"151.75";"15.25";"25.62";"1.25";"177.38";"16.5";"36.25";"1.88";"37.12";"4.12";"1.0";"0.0";"15.62";"4359.36";"145.31";"850.3";"343.95";"32.85";"89.59";"4.74";"433.53";"37.6";"56.05";"3.22";"38.27";"5.93";"2.2";"0.85";"27.6";"3977.76";"132.59";"573.92";"145.91";"14.66";"24.64";"1.2";"170.55";"15.87";"34.86";"1.8";"35.7";"3.97";"0.96";"0.0";"15.02"
"Irakli Janjghava";"I. Janjghava";"1009040";"2001-02-01";"FC Samgurali Tskaltubo";"4753";"GEO - Erovnuli Liga";"508";"2025/2025";"128";"Full Back";"98.14";"54.14";"23.45";"30.69";"8";"0";"11030.25";"112.4";"1684.75";"646.88";"56.88";"197.5";"9.75";"844.38";"66.62";"28.38";"29.36";"29.98";"31.3";"112.75";"8.0";"96.5";"16.75";"5.25";"0.66";"0.7";"1.12";"1.37";"1.48";"39.5";"2.09";"2.87";"10115.84";"112.4";"1545.08";"593.25";"52.16";"181.13";"8.94";"774.38";"61.1";"103.4";"7.34";"88.5";"15.36";"4.81";"1.03";"36.23";"8764.45";"146.07";"1671.52";"657.42";"57.49";"205.7";"9.7";"863.12";"67.18";"95.86";"6.09";"71.61";"10.8";"4.02";"0.97";"41.14";"3636.38";"155.04";"782.38";"298.25";"25.88";"72.75";"3.88";"371.0";"29.75";"37.38";"2.75";"28.12";"4.25";"1.5";"0.38";"14.88";"4272.62";"139.22";"726.0";"295.0";"26.0";"112.88";"4.88";"407.88";"30.88";"49.12";"2.75";"36.5";"5.5";"2.12";"0.5";"22.25";"4651.25";"155.04";"1000.73";"381.49";"33.1";"93.05";"4.96";"474.54";"38.05";"47.81";"3.52";"35.97";"5.44";"1.92";"0.48";"19.03";"4176.62";"139.22";"709.69";"288.37";"25.42";"110.34";"4.77";"398.71";"30.18";"48.02";"2.69";"35.68";"5.38";"2.08";"0.49";"21.75"
"Irakli Janjghava";"I. Janjghava";"1009040";"2001-02-01";"FC Samgurali Tskaltubo";"4753";"GEO - Erovnuli Liga";"508";"2025/2025";"128";"Midfield";"72.21";"42.2";"18.22";"23.98";"4";"0";"8759.0";"121.3";"1485.25";"554.25";"41.75";"72.75";"5.25";"627.0";"47.0";"26.12";"26.12";"28.57";"28.77";"93.5";"5.0";"80.5";"13.0";"3.0";"0.7";"null";"0.25";"null";"null";"33.5";"2.19";"2.89";"10917.16";"121.3";"1851.21";"690.81";"52.04";"90.68";"6.54";"781.49";"58.58";"116.54";"6.23";"100.33";"16.2";"3.74";"0.31";"41.75";"9371.66";"156.19";"1994.27";"748.3";"54.74";"99.54";"6.04";"847.83";"60.79";"105.93";"4.98";"79.98";"12.8";"2.84";"0.0";"45.86";"2780.5";"152.6";"554.5";"184.75";"14.25";"27.75";"1.5";"212.5";"15.75";"30.0";"1.5";"21.25";"2.75";"0.25";"0.0";"10.0";"3810.25";"158.93";"848.0";"341.5";"24.25";"42.25";"2.75";"383.75";"27.0";"44.5";"2.0";"35.0";"6.25";"1.75";"0.0";"22.25";"4578.0";"152.6";"912.97";"304.18";"23.46";"45.69";"2.47";"349.87";"25.93";"49.39";"2.47";"34.99";"4.53";"0.41";"0.0";"16.46";"4767.78";"158.93";"1061.11";"427.32";"30.34";"52.87";"3.44";"480.19";"33.79";"55.68";"2.5";"43.8";"7.82";"2.19";"0.0";"27.84"
"Levan Papava";"L. Papava";"1009054";"1993-11-02";"FC Gareji Sagarejo";"4754";"GEO - Erovnuli Liga";"508";"2025/2025";"128";"Center Forward";"84.4";"46.15";"22.1";"24.05";"11";"0";"9446.82";"111.94";"1403.18";"601.91";"53.73";"135.82";"8.64";"737.73";"62.36";"27.8";"28.88";"29.65";"30.7";"101.27";"6.91";"82.82";"17.27";"4.82";"0.66";"0.77";"0.55";"1.5";"null";"40.0";"1.9";"2.82";"10074.16";"111.94";"1496.36";"641.88";"57.3";"144.84";"9.21";"786.72";"66.51";"108.0";"7.37";"88.32";"18.42";"5.14";"0.58";"42.66";"8787.06";"146.45";"1656.33";"722.79";"63.59";"164.65";"9.34";"887.44";"72.93";"97.75";"5.44";"70.45";"13.83";"3.66";"0.35";"48.23";"3139.64";"142.08";"557.73";"256.36";"21.91";"67.18";"3.64";"323.55";"25.55";"37.09";"2.27";"23.18";"4.27";"1.73";"0.18";"14.73";"3618.64";"150.46";"716.18";"299.55";"27.0";"59.45";"3.55";"359.0";"30.55";"38.09";"1.91";"31.0";"6.36";"1.09";"0.09";"22.36";"4262.53";"142.08";"757.2";"348.05";"29.74";"91.21";"4.94";"439.26";"34.68";"50.36";"3.09";"31.47";"5.8";"2.35";"0.25";"19.99";"4513.89";"150.46";"893.37";"373.65";"33.68";"74.16";"4.42";"447.82";"38.1";"47.51";"2.38";"38.67";"7.94";"1.36";"0.11";"27.9"
"Nikoloz Galakhvaridze";"N. Galakhvaridze";"1009055";"1996-10-25";"FC Gareji Sagarejo";"4754";"GEO - Erovnuli Liga";"508";"2025/2025";"128";"Full Back";"97.3";"51.29";"25.62";"25.67";"10";"0";"10668.3";"109.65";"1491.4";"582.7";"53.1";"189.5";"9.9";"772.2";"63.0";"28.85";"29.48";"30.47";"31.33";"114.3";"7.7";"99.4";"17.1";"5.3";"0.65";"0.65";"1.1";"1.64";"null";"36.8";"2.2";"2.69";"9868.41";"109.65";"1379.58";"539.01";"49.12";"175.29";"9.16";"714.3";"58.28";"105.73";"7.12";"91.95";"15.82";"4.9";"1.02";"34.04";"8615.1";"143.59";"1553.85";"627.77";"56.04";"200.05";"9.71";"827.82";"65.75";"96.28";"6.79";"72.3";"11.82";"4.33";"0.82";"39.89";"3547.1";"138.46";"617.7";"230.1";"19.9";"74.8";"3.4";"304.9";"23.3";"35.8";"3.1";"27.6";"4.5";"1.8";"0.4";"10.7";"3816.9";"148.7";"710.5";"306.5";"28.0";"96.2";"4.9";"402.7";"32.9";"46.5";"2.7";"34.2";"5.6";"1.9";"0.3";"23.4";"4153.78";"138.46";"723.35";"269.46";"23.3";"87.59";"3.98";"357.05";"27.29";"41.92";"3.63";"32.32";"5.27";"2.11";"0.47";"12.53";"4461.02";"148.7";"830.4";"358.22";"32.73";"112.43";"5.73";"470.66";"38.45";"54.35";"3.16";"39.97";"6.55";"2.22";"0.35";"27.35"
"Nikoloz Galakhvaridze";"N. Galakhvaridze";"1009055";"1996-10-25";"FC Gareji Sagarejo";"4754";"GEO - Erovnuli Liga";"508";"2025/2025";"128";"Wide Attacker";"94.38";"51.58";"23.33";"28.26";"3";"0";"11117.0";"117.79";"1736.67";"658.0";"59.67";"155.67";"10.33";"813.67";"70.0";"27.47";"27.47";"29.53";"29.53";"114.33";"9.0";"96.33";"22.0";"6.33";"0.69";"0.92";"2.33";"1.7";"null";"50.67";"2.11";"null";"10601.33";"117.79";"1656.11";"627.48";"56.9";"148.45";"9.85";"775.92";"66.75";"109.03";"8.58";"91.86";"20.98";"6.04";"2.23";"48.32";"9212.28";"153.54";"1844.01";"730.08";"65.14";"172.92";"10.08";"903.0";"75.22";"96.93";"6.59";"68.63";"17.45";"4.65";"1.94";"54.28";"3578.67";"153.41";"631.67";"308.33";"28.0";"82.67";"5.0";"391.0";"33.0";"36.67";"2.33";"24.0";"4.67";"1.33";"1.0";"16.33";"4341.33";"153.65";"953.67";"319.33";"28.0";"66.0";"3.67";"385.33";"31.67";"46.67";"3.33";"35.0";"10.33";"2.67";"0.67";"30.33";"4602.24";"153.41";"812.34";"396.52";"36.01";"106.31";"6.43";"502.83";"42.44";"47.15";"3.0";"30.86";"6.0";"1.71";"1.29";"21.01";"4609.36";"153.65";"1012.54";"339.05";"29.73";"70.07";"3.89";"409.12";"33.62";"49.55";"3.54";"37.16";"10.97";"2.83";"0.71";"32.21"
"Tamaz Tsetskhladze";"T. Tsetskhladze";"1009056";"1996-12-08";"FC Gareji Sagarejo";"4754";"GEO - Erovnuli Liga";"508";"2025/2025";"128";"Central Defender";"100.0";"51.69";"26.46";"25.24";"7";"0";"10128.14";"101.28";"1190.43";"348.71";"32.71";"111.86";"6.0";"460.57";"38.71";"28.57";"29.18";"29.9";"31.23";"97.43";"5.43";"77.14";"10.57";"2.71";"0.8";"null";"0.29";"null";"null";"25.0";"2.47";"2.89";"9115.55";"101.28";"1071.41";"313.85";"29.44";"100.67";"5.4";"414.52";"34.84";"87.69";"4.89";"69.43";"9.51";"2.44";"0.26";"22.5";"8039.35";"133.99";"1182.92";"364.79";"32.67";"110.93";"5.47";"475.72";"38.14";"82.41";"3.98";"57.87";"6.96";"1.49";"0.33";"25.2";"3513.71";"132.81";"499.71";"107.0";"9.0";"24.0";"1.14";"131.0";"10.14";"30.14";"1.57";"22.0";"3.0";"0.43";"0.0";"7.57";"3412.57";"135.23";"519.43";"207.29";"19.14";"71.57";"3.57";"278.86";"22.71";"40.86";"1.86";"27.86";"3.0";"0.86";"0.29";"14.14";"3984.23";"132.81";"566.63";"121.33";"10.21";"27.21";"1.3";"148.54";"11.5";"34.18";"1.78";"24.95";"3.4";"0.49";"0.0";"8.59";"4056.84";"135.23";"617.49";"246.42";"22.76";"85.08";"4.25";"331.5";"27.0";"48.57";"2.21";"33.12";"3.57";"1.02";"0.34";"16.81"
"Irakli Kamladze";"I. Kamladze";"1009057";"1997-02-18";"FC Gareji Sagarejo";"4754";"GEO - Erovnuli Liga";"508";"2025/2025";"128";"Central Defender";"93.81";"50.04";"23.62";"26.41";"9";"0";"9181.11";"97.87";"993.56";"317.67";"31.11";"91.11";"4.67";"408.78";"35.78";"28.78";"29.78";"30.17";"31.53";"101.44";"4.67";"82.33";"9.11";"2.11";"0.6";"0.66";"0.33";"null";"null";"22.11";"2.0";"2.66";"8808.47";"97.87";"953.23";"304.77";"29.85";"87.41";"4.48";"392.19";"34.33";"97.33";"4.48";"78.99";"8.74";"2.03";"0.32";"21.21";"7561.48";"126.02";"1020.48";"346.82";"32.91";"98.6";"4.53";"445.42";"37.44";"87.27";"3.86";"67.29";"6.53";"1.33";"0.27";"23.72";"2881.89";"121.99";"341.89";"76.56";"7.89";"20.78";"1.11";"97.33";"9.0";"26.67";"1.22";"21.44";"1.67";"0.44";"0.0";"4.67";"3423.78";"129.63";"509.11";"212.67";"19.56";"61.44";"2.67";"274.11";"22.22";"46.11";"2.0";"34.67";"3.78";"0.67";"0.22";"15.11";"3659.68";"121.99";"434.16";"97.22";"10.02";"26.39";"1.41";"123.6";"11.43";"33.86";"1.55";"27.23";"2.12";"0.56";"0.0";"5.93";"3889.02";"129.63";"578.29";"241.56";"22.21";"69.79";"3.03";"311.36";"25.24";"52.38";"2.27";"39.38";"4.29";"0.76";"0.25";"17.16"
"Bachana Mosashvili";"B. Mosashvili";"1009060";"1996-05-22";"FC Gareji Sagarejo";"4754";"GEO - Erovnuli Liga";"508";"2025/2025";"128";"Full Back";"94.18";"51.96";"25.55";"26.41";"8";"0";"10535.75";"111.87";"1489.38";"621.5";"55.38";"183.38";"10.38";"804.88";"65.75";"29.04";"29.58";"30.82";"31.9";"109.62";"7.38";"92.62";"15.75";"5.25";"0.61";"0.77";"1.88";"1.22";"1.63";"35.88";"1.98";"2.72";"10068.01";"111.87";"1423.25";"593.91";"52.92";"175.23";"9.91";"769.14";"62.83";"104.76";"7.05";"88.51";"15.05";"5.02";"1.79";"34.28";"8568.84";"142.81";"1499.04";"667.89";"57.74";"197.03";"10.39";"864.92";"68.13";"91.8";"6.21";"67.84";"9.96";"4.19";"1.3";"37.67";"3586.5";"140.39";"599.88";"255.75";"24.12";"106.88";"5.12";"362.62";"29.25";"35.25";"2.75";"25.5";"3.62";"1.88";"1.0";"10.5";"3833.88";"145.15";"698.25";"322.62";"25.88";"63.75";"3.88";"386.38";"29.75";"44.25";"2.62";"33.25";"5.0";"1.75";"0.12";"22.12";"4211.84";"140.39";"704.47";"300.34";"28.33";"125.51";"6.02";"425.85";"34.35";"41.4";"3.23";"29.95";"4.26";"2.2";"1.17";"12.33";"4354.61";"145.15";"793.09";"366.45";"29.39";"72.41";"4.4";"438.85";"33.79";"50.26";"2.98";"37.77";"5.68";"1.99";"0.14";"25.13"
"Valeri Olkhovi";"V. Olkhovi";"1009061";"1998-08-18";"FC Gareji Sagarejo";"4754";"GEO - Erovnuli Liga";"508";"2025/2025";"128";"Full Back";"100.13";"51.96";"27.15";"24.81";"3";"0";"11241.33";"112.26";"1640.33";"864.33";"80.33";"276.67";"17.33";"1141.0";"97.67";"30.2";"30.2";"31.83";"31.83";"123.33";"10.0";"103.0";"24.0";"8.0";"0.66";"0.72";"2.0";"null";"null";"45.33";"2.32";"3.0";"10103.73";"112.26";"1474.33";"776.86";"72.2";"248.67";"15.58";"1025.53";"87.78";"110.85";"8.99";"92.58";"21.57";"7.19";"1.8";"40.75";"8915.13";"148.59";"1657.78";"903.37";"81.98";"303.3";"16.94";"1206.67";"98.92";"102.77";"6.93";"72.36";"15.4";"5.77";"1.92";"46.96";"3991.67";"147.02";"730.0";"409.33";"34.0";"146.0";"7.67";"555.33";"41.67";"41.33";"2.67";"29.0";"5.0";"2.33";"1.0";"17.0";"3729.0";"150.3";"705.67";"373.0";"37.0";"116.67";"7.0";"489.67";"44.0";"47.67";"3.33";"33.67";"8.33";"2.67";"0.67";"23.67";"4410.68";"147.02";"806.63";"452.3";"37.57";"161.33";"8.47";"613.63";"46.04";"45.67";"2.95";"32.04";"5.52";"2.58";"1.1";"18.78";"4508.87";"150.3";"853.25";"451.01";"44.74";"141.07";"8.46";"592.07";"53.2";"57.64";"4.03";"40.71";"10.08";"3.22";"0.81";"28.62"
"Luka Tolordava";"L. Tolordava";"1009062";"2001-08-04";"FC Gareji Sagarejo";"4754";"GEO - Erovnuli Liga";"508";"2025/2025";"128";"Midfield";"61.31";"35.58";"16.87";"18.71";"3";"0";"7206.67";"117.54";"1037.33";"301.67";"25.67";"31.33";"1.67";"333.0";"27.33";"25.63";"25.63";"27.87";"27.87";"71.67";"1.0";"61.67";"6.0";"0.33";"null";"null";"0.0";"null";"null";"22.67";"2.28";"3.13";"10578.83";"117.54";"1522.73";"442.82";"37.68";"45.99";"2.45";"488.82";"40.12";"105.2";"1.47";"90.52";"8.81";"0.49";"0.0";"33.27";"9014.89";"150.25";"1632.79";"499.11";"39.91";"49.46";"1.12";"548.57";"41.03";"89.37";"1.69";"69.13";"5.62";"0.56";"0.0";"35.41";"2429.33";"143.98";"385.33";"75.33";"6.0";"4.67";"0.0";"80.0";"6.0";"25.33";"0.33";"17.67";"1.0";"0.33";"0.0";"7.0";"2917.0";"155.9";"583.0";"220.67";"17.67";"24.67";"0.67";"245.33";"18.33";"27.67";"0.67";"23.33";"2.33";"0.0";"0.0";"14.0";"4319.53";"143.98";"685.15";"133.95";"10.67";"8.3";"0.0";"142.25";"10.67";"45.04";"0.59";"31.41";"1.78";"0.59";"0.0";"12.45";"4676.9";"155.9";"934.74";"353.8";"28.33";"39.55";"1.07";"393.35";"29.39";"44.36";"1.07";"37.41";"3.74";"0.0";"0.0";"22.45"
