"Player";"Short Name";"Player ID";"Birthdate";"Team";"Team ID";"Competition";"Competition ID";"Season";"Season ID";"Position Group";"Minutes";"Minutes BIP";"Minutes TIP";"Minutes OTIP";"Count Performances (Physical Check passed)";"Count Performances (Physical Check failed)";"Distance";"M/min";"Running Distance";"HSR Distance";"HSR Count";"Sprint Distance";"Sprint Count";"HI Distance";"HI Count";"PSV-99";"TOP 5 PSV-99";"Medium Acceleration Count";"High Acceleration Count";"Medium Deceleration Count";"High Deceleration Count";"Explosive Acceleration to HSR Count";"TOP 3 Time to HSR";"TOP 3 Time to HSR post-COD";"Explosive Acceleration to Sprint Count";"TOP 3 Time to Sprint";"TOP 3 Time to Sprint post-COD";"Change of Direction Count";"TOP 3 Time to 505 around 90";"TOP 3 Time to 505 around 180";"Distance P90";"M/min P90";"Running Distance P90";"HSR Distance P90";"HSR Count P90";"Sprint Distance P90";"Sprint Count P90";"HI Distance P90";"HI Count P90";"Medium Acceleration Count P90";"High Acceleration Count P90";"Medium Deceleration Count P90";"High Deceleration Count P90";"Explosive Acceleration to HSR Count P90";"Explosive Acceleration to Sprint Count P90";"Change of Direction Count P90";"Distance P60BIP";"M/min BIP P60BIP";"Running Distance P60BIP";"HSR Distance P60BIP";"HSR Count P60BIP";"Sprint Distance P60BIP";"Sprint Count P60BIP";"HI Distance BIP P60BIP";"HI Count BIP P60BIP";"Medium Acceleration Count P60BIP";"High Acceleration Count P60BIP";"Medium Deceleration Count P60BIP";"High Deceleration Count P60BIP";"Distance TIP";"M/min TIP";"Running Distance TIP";"HSR Distance TIP";"HSR Count TIP";"Sprint Distance TIP";"Sprint Count TIP";"HI Distance TIP";"HI Count TIP";"Medium Acceleration Count TIP";"High Acceleration Count TIP";"Medium Deceleration Count TIP";"High Deceleration Count TIP";"Explosive Acceleration to HSR Count TIP";"Explosive Acceleration to Sprint Count TIP";"Change of Direction Count TIP";"Distance OTIP";"M/min OTIP";"Running Distance OTIP";"HSR Distance OTIP";"HSR Count OTIP";"Sprint Distance OTIP";"Sprint Count OTIP";"HI Distance OTIP";"HI Count OTIP";"Medium Acceleration Count OTIP";"High Acceleration Count OTIP";"Medium Deceleration Count OTIP";"High Deceleration Count OTIP";"Explosive Acceleration to HSR Count OTIP";"Explosive Acceleration to Sprint Count OTIP";"Change of Direction Count OTIP";"Distance TIP P30TIP";"M/min TIP P30TIP";"Running Distance TIP P30TIP";"HSR Distance TIP P30TIP";"HSR Count TIP P30TIP";"Sprint Distance TIP P30TIP";"Sprint Count TIP P30TIP";"HI Distance TIP P30TIP";"HI Count TIP P30TIP";"Medium Acceleration Count TIP P30TIP";"High Acceleration Count TIP P30TIP";"Medium Deceleration Count TIP P30TIP";"High Deceleration Count TIP P30TIP";"Explosive Acceleration to HSR Count TIP P30TIP";"Explosive Acceleration to Sprint Count TIP P30TIP";"Change of Direction Count TIP P30TIP";"Distance OTIP P30OTIP";"M/min OTIP P30OTIP";"Running Distance OTIP P30OTIP";"HSR Distance OTIP P30OTIP";"HSR Count OTIP P30OTIP";"Sprint Distance OTIP P30OTIP";"Sprint Count OTIP P30OTIP";"HI Distance OTIP P30OTIP";"HI Count OTIP P30OTIP";"Medium Acceleration Count OTIP P30OTIP";"High Acceleration Count OTIP P30OTIP";"Medium Deceleration Count OTIP P30OTIP";"High Deceleration Count OTIP P30OTIP";"Explosive Acceleration to HSR Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count OTIP P30OTIP";"Change of Direction Count OTIP P30OTIP";"Explosive Acceleration to Sprint Count P60BIP";"Explosive Acceleration to HSR Count P60BIP";"Change of Direction Count P60BIP"
"Rockson Yeboah";"R. Yeboah";"929982";"2004-08-02";"IFK Göteborg";"1480";"SWE - Allsvenskan";"90";"2025/2025";"128";"Central Defender";"65,63";"37,77";"19,91";"17,86";"3";"0";"7275,0";"110,85";"913,0";"364,0";"36,33";"151,0";"8,0";"515,0";"44,33";"30,6";"30,6";"75,33";"2,33";"58,67";"7,67";"1,33";"null";"null";"0,33";"null";"null";"20,0";"2,26";"null";"9976,72";"110,85";"1252,06";"499,18";"49,83";"207,08";"10,97";"706,26";"60,8";"103,31";"3,2";"80,45";"10,51";"1,83";"0,46";"27,43";"8343,87";"139,06";"1269,9";"510,5";"49,78";"224,01";"11,12";"734,51";"60,9";"84,73";"2,12";"60,9";"7,41";"2656,67";"133,43";"357,33";"102,0";"10,0";"29,67";"2,33";"131,67";"12,33";"23,67";"0,33";"17,33";"2,0";"0,33";"0,33";"6,67";"2595,33";"145,35";"442,0";"219,33";"21,33";"111,33";"4,67";"330,67";"26,0";"29,67";"1,0";"21,0";"2,67";"1,0";"0,0";"11,67";"4002,79";"133,43";"538,39";"153,68";"15,07";"44,7";"3,52";"198,38";"18,58";"35,66";"0,5";"26,12";"3,01";"0,5";"0,5";"10,04";"4360,55";"145,35";"742,63";"368,51";"35,84";"187,06";"7,84";"555,57";"43,68";"49,84";"1,68";"35,28";"4,48";"1,68";"0,0";"19,6";"0,53";"2,12";"29,13"
"Filip Öhman";"F. Öhman";"968373";"2008-01-26";"BK Hacken";"523";"SWE - Allsvenskan";"90";"2025/2025";"128";"Full Back";"72,02";"41,56";"22,05";"19,5";"11";"1";"8349,27";"115,94";"1215,45";"528,64";"48,64";"169,18";"9,36";"697,82";"58,0";"29,4";"30,98";"91,91";"5,27";"76,0";"14,73";"4,09";"0,74";"0,8";"1,45";"1,6";"null";"27,45";"2,11";"2,58";"10434,18";"115,94";"1518,97";"660,64";"60,78";"211,43";"11,7";"872,07";"72,48";"114,86";"6,59";"94,98";"18,4";"5,11";"1,82";"34,31";"8745,69";"145,76";"1542,54";"705,12";"62,74";"227,34";"12,08";"932,45";"74,82";"99,76";"5,25";"71,27";"11,68";"3107,0";"140,9";"523,27";"214,45";"18,91";"66,73";"3,55";"281,18";"22,45";"33,18";"1,55";"24,36";"3,73";"0,64";"0,09";"8,91";"2950,27";"151,26";"545,09";"273,91";"24,55";"90,73";"4,82";"364,64";"29,36";"35,91";"2,09";"25,0";"4,36";"1,82";"0,73";"16,55";"4226,92";"140,9";"711,89";"291,75";"25,72";"90,78";"4,82";"382,53";"30,55";"45,14";"2,1";"33,15";"5,07";"0,87";"0,12";"12,12";"4537,82";"151,26";"838,41";"421,3";"37,75";"139,55";"7,41";"560,85";"45,16";"55,23";"3,22";"38,45";"6,71";"2,8";"1,12";"25,45";"1,18";"3,54";"36,75"
"Romeo  Leandersson";"R. Leandersson";"968375";"2008-07-27";"Mjällby AIF";"1486";"SWE - Allsvenskan";"90";"2025/2025";"128";"Midfield";"52,05";"30,37";"16,58";"13,79";"4";"2";"6606,5";"126,93";"1148,75";"370,0";"33,75";"89,25";"5,5";"459,25";"39,25";"27,75";"27,75";"69,25";"2,0";"60,0";"7,25";"1,5";"0,97";"null";"0,0";"null";"null";"27,0";"2,21";"2,86";"11423,34";"126,93";"1986,31";"639,77";"58,36";"154,32";"9,51";"794,09";"67,87";"119,74";"3,46";"103,75";"12,54";"2,59";"0,0";"46,69";"9611,69";"160,19";"2073,37";"679,6";"61,24";"163,97";"9,88";"843,57";"71,12";"94,33";"2,47";"73,1";"8,4";"2516,0";"151,76";"521,25";"132,0";"13,75";"34,0";"2,25";"166,0";"16,0";"26,5";"0,5";"18,0";"2,5";"0,25";"0,0";"9,5";"2349,25";"170,34";"528,25";"212,0";"17,25";"49,0";"2,75";"261,0";"20,0";"21,25";"0,75";"19,0";"1,75";"0,25";"0,0";"15,5";"4552,7";"151,76";"943,2";"238,85";"24,88";"61,52";"4,07";"300,38";"28,95";"47,95";"0,9";"32,57";"4,52";"0,45";"0,0";"17,19";"5110,15";"170,34";"1149,06";"461,15";"37,52";"106,59";"5,98";"567,73";"43,5";"46,22";"1,63";"41,33";"3,81";"0,54";"0,0";"33,72";"0,0";"0,99";"49,39"
"Adrian Svanbäck";"A. Svanbäck";"978620";"2004-06-08";"BK Hacken";"523";"SWE - Allsvenskan";"90";"2025/2025";"128";"Center Forward";"76,53";"45,08";"26,37";"18,72";"6";"1";"9216,83";"120,43";"1456,67";"660,17";"68,5";"288,17";"15,67";"948,33";"84,17";"30,1";"30,6";"100,17";"9,17";"83,5";"19,5";"7,5";"0,62";"0,62";"2,5";"1,22";"null";"40,17";"2,06";"2,79";"10838,61";"120,43";"1712,98";"776,33";"80,55";"338,87";"18,42";"1115,2";"98,98";"117,79";"10,78";"98,19";"22,93";"8,82";"2,94";"47,23";"9105,8";"151,76";"1765,62";"816,49";"84,95";"365,99";"18,41";"1182,48";"103,36";"103,36";"8,21";"78,08";"15,53";"3810,5";"144,52";"690,83";"338,0";"34,17";"150,67";"7,33";"488,67";"41,5";"45,67";"4,0";"31,5";"6,17";"3,33";"1,67";"19,67";"3031,5";"161,97";"635,83";"275,5";"29,67";"124,33";"6,5";"399,83";"36,17";"32,0";"2,17";"27,17";"5,5";"1,67";"0,5";"18,67";"4335,59";"144,52";"786,03";"384,58";"38,87";"171,43";"8,34";"556,01";"47,22";"51,96";"4,55";"35,84";"7,02";"3,79";"1,9";"22,38";"4859,04";"161,97";"1019,15";"441,59";"47,55";"199,29";"10,42";"640,87";"57,97";"51,29";"3,47";"43,54";"8,82";"2,67";"0,8";"29,92";"2,88";"6,65";"51,02"
"Adrian Svanbäck";"A. Svanbäck";"978620";"2004-06-08";"BK Hacken";"523";"SWE - Allsvenskan";"90";"2025/2025";"128";"Wide Attacker";"78,67";"45,04";"24,98";"20,06";"7";"0";"9203,14";"116,99";"1504,29";"753,14";"73,86";"248,14";"16,14";"1001,29";"90,0";"29,31";"29,88";"106,86";"11,57";"87,43";"22,57";"9,43";"0,6";"0,61";"2,86";"1,14";"1,17";"46,86";"1,88";"2,81";"10529,02";"116,99";"1721,0";"861,65";"84,5";"283,89";"18,47";"1145,54";"102,97";"122,25";"13,24";"100,02";"25,82";"10,79";"3,27";"53,61";"8914,93";"148,58";"1816,18";"936,54";"89,64";"308,31";"19,41";"1244,85";"109,05";"113,81";"10,66";"79,74";"17,89";"3469,57";"138,9";"663,43";"348,29";"33,14";"124,0";"7,86";"472,29";"41,0";"44,43";"5,29";"30,29";"5,71";"4,14";"1,57";"20,43";"3222,29";"160,64";"699,86";"354,71";"34,14";"107,43";"6,71";"462,14";"40,86";"41,0";"2,71";"29,57";"7,71";"2,29";"0,86";"23,71";"4167,06";"138,9";"796,8";"418,3";"39,81";"148,93";"9,44";"567,23";"49,24";"53,36";"6,35";"36,37";"6,86";"4,98";"1,89";"24,54";"4819,09";"160,64";"1046,67";"530,49";"51,06";"160,66";"10,04";"691,16";"61,1";"61,32";"4,06";"44,23";"11,54";"3,42";"1,28";"35,47";"3,24";"8,56";"58,81"
"Elias Barsoum";"E. Barsoum";"978630";"2002-07-19";"Degerfors IF";"1736";"SWE - Allsvenskan";"90";"2025/2025";"128";"Midfield";"78,17";"42,79";"20,13";"22,66";"10";"0";"9501,3";"121,54";"1650,2";"636,6";"57,3";"194,3";"10,5";"830,9";"67,8";"28,94";"30,02";"109,6";"5,5";"97,2";"14,9";"4,0";"0,64";"0,71";"1,4";"1,31";"1,52";"37,9";"2,01";"2,66";"10938,96";"121,54";"1899,9";"732,93";"65,97";"223,7";"12,09";"956,63";"78,06";"126,18";"6,33";"111,91";"17,15";"4,61";"1,61";"43,63";"9673,38";"161,22";"2092,42";"827,54";"75,15";"248,88";"12,2";"1076,42";"87,35";"113,29";"5,05";"88,9";"11,78";"3300,7";"164,0";"728,2";"331,0";"30,7";"107,3";"5,7";"438,3";"36,4";"40,4";"2,1";"28,2";"4,3";"1,8";"0,4";"15,5";"3598,3";"158,76";"764,1";"259,2";"22,9";"70,2";"3,0";"329,4";"25,9";"40,4";"1,5";"35,2";"4,1";"0,8";"0,2";"20,2";"4919,89";"164,0";"1085,43";"493,38";"45,76";"159,94";"8,5";"653,31";"54,26";"60,22";"3,13";"42,03";"6,41";"2,68";"0,6";"23,1";"4762,81";"158,76";"1011,38";"343,08";"30,31";"92,92";"3,97";"436,0";"34,28";"53,47";"1,99";"46,59";"5,43";"1,06";"0,26";"26,74";"0,84";"3,65";"50,06"
"Elias Barsoum";"E. Barsoum";"978630";"2002-07-19";"Degerfors IF";"1736";"SWE - Allsvenskan";"90";"2025/2025";"128";"Wide Attacker";"67,97";"36,93";"14,71";"22,23";"9";"2";"8180,89";"120,35";"1317,11";"622,67";"60,22";"222,11";"11,67";"844,78";"71,89";"29,47";"30,44";"92,56";"5,67";"78,78";"17,0";"3,89";"0,59";"0,6";"1,22";"1,28";"1,51";"40,11";"2,0";"2,61";"10831,78";"120,35";"1743,9";"824,43";"79,74";"294,08";"15,45";"1118,51";"95,18";"122,55";"7,5";"104,3";"22,51";"5,15";"1,62";"53,11";"9402,53";"156,71";"1907,22";"931,95";"87,55";"341,7";"17,15";"1273,65";"104,69";"111,37";"6,86";"84,66";"16,25";"2351,67";"159,9";"463,22";"272,33";"24,89";"128,22";"6,11";"400,56";"31,0";"28,89";"2,11";"19,33";"3,56";"1,67";"0,78";"13,56";"3436,11";"154,6";"710,78";"301,33";"29,0";"82,11";"4,44";"383,44";"33,44";"39,67";"2,11";"32,78";"6,44";"1,11";"0,22";"24,33";"4796,9";"159,9";"944,88";"555,5";"50,77";"261,55";"12,47";"817,05";"63,23";"58,93";"4,31";"39,44";"7,25";"3,4";"1,59";"27,65";"4637,98";"154,6";"959,39";"406,73";"39,14";"110,83";"6,0";"517,56";"45,14";"53,54";"2,85";"44,24";"8,7";"1,5";"0,3";"32,84";"1,62";"4,51";"61,55"
"Mamadouba Diaby";"M. Diaby";"979477";"1997-02-16";"Degerfors IF";"1736";"SWE - Allsvenskan";"90";"2025/2025";"128";"Full Back";"82,05";"44,04";"20,19";"23,86";"15";"2";"8970,13";"109,32";"1308,13";"525,53";"45,93";"159,47";"7,87";"685,0";"53,8";"28,65";"30,74";"98,8";"6,6";"81,8";"15,87";"4,67";"0,62";"0,63";"1,33";"1,23";"1,6";"27,07";"1,98";"2,65";"9839,14";"109,32";"1434,86";"576,45";"50,38";"174,92";"8,63";"751,36";"59,01";"108,37";"7,24";"89,72";"17,4";"5,12";"1,46";"29,69";"8416,98";"140,28";"1535,49";"655,08";"55,85";"201,44";"8,99";"856,52";"64,85";"98,09";"6,08";"69,84";"11,99";"2803,2";"138,87";"526,8";"221,0";"17,67";"70,73";"2,8";"291,73";"20,47";"30,2";"2,13";"20,53";"3,73";"1,33";"0,47";"7,6";"3375,33";"141,48";"600,33";"259,87";"23,33";"77,13";"3,8";"337,0";"27,13";"41,8";"2,33";"30,73";"5,07";"1,73";"0,4";"17,27";"4166,15";"138,87";"782,94";"328,45";"26,26";"105,12";"4,16";"433,58";"30,42";"44,88";"3,17";"30,52";"5,55";"1,98";"0,69";"11,3";"4244,32";"141,48";"754,89";"326,77";"29,34";"96,99";"4,78";"423,76";"34,12";"52,56";"2,93";"38,65";"6,37";"2,18";"0,5";"21,71";"1,18";"4,18";"33,88"
"Bernardo Gil Coutinho Morgado";"Bernardo Morgado";"979478";"1998-03-24";"Degerfors IF";"1736";"SWE - Allsvenskan";"90";"2025/2025";"128";"Central Defender";"81,19";"44,29";"18,22";"26,07";"6";"1";"8452,0";"104,1";"926,0";"305,67";"31,33";"112,67";"7,0";"418,33";"38,33";"29,4";"30,0";"91,33";"3,83";"74,67";"8,83";"2,67";"0,71";"0,88";"1,0";"1,48";"null";"23,67";"2,23";"3,08";"9368,62";"104,1";"1026,42";"338,82";"34,73";"124,89";"7,76";"463,7";"42,49";"101,24";"4,25";"82,76";"9,79";"2,96";"1,11";"26,23";"7954,77";"132,58";"1045,34";"363,5";"37,25";"140,21";"7,9";"503,71";"45,16";"85,12";"3,39";"64,57";"6,77";"2249,83";"123,47";"255,33";"56,17";"6,17";"16,5";"1,0";"72,67";"7,17";"18,33";"0,83";"14,33";"1,83";"0,17";"0,0";"3,33";"3622,33";"138,95";"516,33";"212,17";"21,33";"87,0";"4,83";"299,17";"26,17";"44,5";"1,67";"33,33";"3,17";"1,0";"0,5";"18,33";"3703,99";"123,47";"420,37";"92,47";"10,15";"27,16";"1,65";"119,63";"11,8";"30,18";"1,37";"23,6";"3,02";"0,27";"0,0";"5,49";"4168,48";"138,95";"594,18";"244,16";"24,55";"100,12";"5,56";"344,27";"30,11";"51,21";"1,92";"38,36";"3,64";"1,15";"0,58";"21,1";"0,68";"1,58";"29,35"
"Elias Pihlström";"E. Pihlström";"979481";"2006-08-31";"Degerfors IF";"1736";"SWE - Allsvenskan";"90";"2025/2025";"128";"Center Forward";"69,47";"39,74";"15,17";"24,57";"4";"0";"8301,0";"119,49";"1219,75";"542,75";"55,5";"203,5";"12,25";"746,25";"67,75";"29,27";"29,27";"84,75";"6,25";"71,75";"12,0";"4,0";"0,7";"null";"1,5";"1,35";"null";"39,0";"1,94";"2,79";"10754,01";"119,49";"1580,2";"703,14";"71,9";"263,64";"15,87";"966,77";"87,77";"109,79";"8,1";"92,95";"15,55";"5,18";"1,94";"50,52";"8980,18";"149,67";"1628,44";"740,23";"75,12";"280,84";"15,48";"1021,08";"90,59";"93,99";"6,79";"69,08";"12,46";"2409,25";"158,81";"476,5";"303,0";"30,5";"132,5";"7,75";"435,5";"38,25";"29,75";"2,75";"18,0";"3,75";"2,0";"1,25";"18,25";"3538,25";"144,03";"602,0";"187,25";"19,25";"53,5";"2,5";"240,75";"21,75";"32,5";"1,75";"27,75";"4,5";"1,25";"0,0";"18,25";"4764,24";"158,81";"942,27";"599,18";"60,31";"262,02";"15,33";"861,19";"75,64";"58,83";"5,44";"35,59";"7,42";"3,95";"2,47";"36,09";"4320,79";"144,03";"735,14";"228,66";"23,51";"65,33";"3,05";"294,0";"26,56";"39,69";"2,14";"33,89";"5,5";"1,53";"0,0";"22,29";"1,89";"4,91";"55,11"
"Elias Pihlström";"E. Pihlström";"979481";"2006-08-31";"Degerfors IF";"1736";"SWE - Allsvenskan";"90";"2025/2025";"128";"Wide Attacker";"36,33";"17,26";"8,52";"8,74";"3";"2";"4003,0";"110,17";"593,33";"262,67";"24,0";"92,67";"5,33";"355,33";"29,33";"28,27";"28,27";"37,67";"3,67";"32,33";"6,33";"2,0";"null";"null";"1,0";"null";"null";"19,33";"2,18";"2,93";"9915,69";"110,17";"1469,72";"650,64";"59,45";"229,54";"13,21";"880,18";"72,66";"93,3";"9,08";"80,09";"15,69";"4,95";"2,48";"47,89";"9023,75";"150,4";"1758,87";"790,22";"73,0";"256,07";"15,06";"1046,28";"88,06";"86,9";"5,79";"63,73";"10,43";"1340,0";"157,34";"297,0";"145,67";"12,33";"48,67";"3,0";"194,33";"15,33";"14,0";"1,0";"8,0";"1,67";"0,67";"0,33";"9,0";"1256,0";"143,63";"209,0";"81,67";"8,67";"25,0";"1,33";"106,67";"10,0";"11,0";"0,67";"10,33";"1,33";"0,67";"0,0";"8,33";"4720,16";"157,34";"1046,18";"513,11";"43,44";"171,43";"10,57";"684,54";"54,01";"49,32";"3,52";"28,18";"5,87";"2,35";"1,17";"31,7";"4309,02";"143,63";"717,03";"280,18";"29,73";"85,77";"4,57";"365,95";"34,31";"37,74";"2,29";"35,45";"4,57";"2,29";"0,0";"28,59";"1,16";"4,63";"60,25"
"Love Arrhov";"L. Arrhov";"998188";"2008-05-17";"IF Brommapojkarna";"2941";"SWE - Allsvenskan";"90";"2025/2025";"128";"Center Forward";"92,18";"48,91";"18,43";"30,48";"3";"0";"11357,67";"123,21";"1934,33";"779,33";"79,67";"237,67";"14,67";"1017,0";"94,33";"28,5";"28,5";"131,33";"8,33";"105,0";"18,33";"7,0";"0,78";"0,87";"1,0";"2,0";"null";"68,0";"2,09";"2,99";"11088,66";"123,21";"1888,52";"760,88";"77,78";"232,04";"14,32";"992,91";"92,1";"128,22";"8,14";"102,51";"17,9";"6,83";"0,98";"66,39";"9691,87";"161,53";"2097,68";"871,38";"88,32";"274,78";"15,95";"1146,16";"104,27";"120,22";"7,36";"83,83";"13,9";"3198,0";"173,54";"720,33";"345,33";"33,67";"125,0";"7,33";"470,33";"41,0";"42,0";"3,33";"26,33";"3,67";"3,0";"1,0";"26,0";"4702,67";"154,27";"989,67";"365,0";"38,33";"99,0";"5,67";"464,0";"44,0";"56,0";"2,67";"42,0";"7,67";"2,33";"0,0";"38,67";"5206,27";"173,54";"1172,69";"562,19";"54,81";"203,5";"11,94";"765,69";"66,75";"68,38";"5,43";"42,87";"5,97";"4,88";"1,63";"42,33";"4628,1";"154,27";"973,97";"359,21";"37,73";"97,43";"5,58";"456,64";"43,3";"55,11";"2,62";"41,33";"7,55";"2,3";"0,0";"38,05";"1,23";"6,54";"79,33"
"Love Arrhov";"L. Arrhov";"998188";"2008-05-17";"IF Brommapojkarna";"2941";"SWE - Allsvenskan";"90";"2025/2025";"128";"Midfield";"94,05";"54,69";"26,55";"28,14";"8";"1";"12085,88";"128,51";"2245,38";"806,12";"70,75";"196,88";"11,75";"1003,0";"82,5";"27,95";"28,76";"136,5";"4,25";"117,0";"16,25";"2,38";"0,73";"0,75";"0,75";"1,58";"null";"61,25";"1,93";"2,76";"11565,69";"128,51";"2148,73";"771,43";"67,7";"188,4";"11,24";"959,83";"78,95";"130,62";"4,07";"111,96";"15,55";"2,27";"0,72";"58,61";"9894,89";"164,91";"2258,25";"846,41";"72,68";"204,88";"11,38";"1051,3";"84,07";"112,18";"3,43";"85,3";"11,11";"4397,25";"165,62";"1025,0";"387,12";"34,0";"105,5";"5,88";"492,62";"39,88";"49,38";"1,62";"35,12";"4,12";"1,0";"0,38";"23,12";"4621,88";"164,25";"1033,38";"384,38";"32,25";"81,25";"4,5";"465,62";"36,75";"52,88";"1,5";"42,62";"6,0";"0,75";"0,25";"35,0";"4968,64";"165,62";"1158,19";"437,43";"38,42";"119,21";"6,64";"556,64";"45,06";"55,79";"1,84";"39,69";"4,66";"1,13";"0,42";"26,13";"4927,45";"164,25";"1101,7";"409,79";"34,38";"86,62";"4,8";"496,41";"39,18";"56,37";"1,6";"45,44";"6,4";"0,8";"0,27";"37,31";"0,69";"1,92";"63,77"
"Love Arrhov";"L. Arrhov";"998188";"2008-05-17";"IF Brommapojkarna";"2941";"SWE - Allsvenskan";"90";"2025/2025";"128";"Wide Attacker";"60,34";"35,79";"16,65";"19,14";"4";"0";"7488,75";"124,11";"1325,0";"544,25";"47,75";"110,75";"7,5";"655,0";"55,25";"27,45";"27,45";"98,5";"3,75";"82,5";"14,25";"2,0";"0,97";"null";"0,5";"null";"null";"45,5";"2,09";"2,95";"11170,29";"124,11";"1976,38";"811,81";"71,22";"165,2";"11,19";"977,0";"82,41";"146,92";"5,59";"123,06";"21,26";"2,98";"0,75";"67,87";"9256,3";"154,27";"2022,35";"843,31";"73,35";"166,4";"10,9";"1009,71";"84,25";"125,32";"4,19";"94,73";"15,09";"2678,25";"160,9";"588,25";"275,75";"22,75";"63,25";"4,0";"339,0";"26,75";"33,5";"1,25";"24,75";"2,25";"0,75";"0,25";"20,75";"2842,75";"148,51";"618,0";"227,25";"21,0";"36,0";"2,5";"263,25";"23,5";"41,25";"1,25";"31,75";"6,75";"0,5";"0,0";"20,75";"4826,88";"160,9";"1060,18";"496,97";"41,0";"113,99";"7,21";"610,96";"48,21";"60,38";"2,25";"44,61";"4,06";"1,35";"0,45";"37,4";"4455,33";"148,51";"968,57";"356,16";"32,91";"56,42";"3,92";"412,58";"36,83";"64,65";"1,96";"49,76";"10,58";"0,78";"0,0";"32,52";"0,42";"2,1";"69,58"
"Axel Brönner";"A. Brönner";"998192";"2008-04-04";"IFK Norrköping";"1484";"SWE - Allsvenskan";"90";"2025/2025";"128";"Midfield";"57,05";"28,81";"13,99";"14,82";"9";"0";"6932,33";"121,51";"1321,44";"314,67";"25,78";"51,78";"2,89";"366,44";"28,67";"26,52";"27,64";"70,67";"3,11";"66,22";"7,22";"2,11";"0,73";"0,86";"0,22";"null";"null";"22,11";"2,08";"2,87";"10935,49";"121,51";"2084,53";"496,37";"40,66";"81,68";"4,56";"578,05";"45,22";"111,47";"4,91";"104,46";"11,39";"3,33";"0,35";"34,88";"9956,81";"165,95";"2492,79";"620,59";"49,75";"102,97";"4,17";"723,56";"53,91";"102,04";"3,7";"83,53";"9,26";"2236,44";"159,81";"524,11";"88,22";"7,56";"11,11";"0,44";"99,33";"8,0";"20,56";"1,11";"16,56";"1,67";"0,44";"0,0";"7,44";"2544,67";"171,74";"672,89";"209,78";"16,33";"38,33";"1,56";"248,11";"17,89";"28,44";"0,67";"23,56";"2,78";"0,44";"0,0";"13,11";"4794,28";"159,81";"1123,54";"189,12";"16,2";"23,82";"0,95";"212,94";"17,15";"44,07";"2,38";"35,49";"3,57";"0,95";"0,0";"15,96";"5152,31";"171,74";"1362,43";"424,75";"33,07";"77,62";"3,15";"502,36";"36,22";"57,59";"1,35";"47,69";"5,62";"0,9";"0,0";"26,55";"0,0";"1,85";"42,81"
"Harry Hilvenius";"H. Hilvenius";"998236";"2007-10-06";"BK Hacken";"523";"SWE - Allsvenskan";"90";"2025/2025";"128";"Central Defender";"85,02";"49,71";"28,5";"21,21";"6";"0";"9523,5";"112,01";"1235,17";"437,83";"43,0";"172,5";"9,0";"610,33";"52,0";"30,7";"31,26";"104,17";"6,5";"79,17";"11,17";"4,67";"0,66";"0,93";"1,5";"1,42";"null";"27,67";"2,13";"2,94";"10081,07";"112,01";"1307,48";"463,47";"45,52";"182,6";"9,53";"646,07";"55,04";"110,27";"6,88";"83,8";"11,82";"4,94";"1,59";"29,29";"8491,86";"141,53";"1318,42";"490,84";"46,67";"197,94";"9,45";"688,78";"56,12";"90,52";"5,43";"66,79";"7,24";"3882,17";"136,2";"546,5";"104,0";"10,0";"26,17";"1,83";"130,17";"11,83";"33,67";"1,5";"25,83";"2,17";"0,67";"0,17";"8,83";"3153,5";"148,69";"545,83";"302,67";"28,67";"137,83";"6,0";"440,5";"34,67";"41,33";"3,0";"29,5";"3,83";"2,5";"0,83";"16,33";"4086,09";"136,2";"575,21";"109,46";"10,53";"27,54";"1,93";"137,0";"12,45";"35,44";"1,58";"27,19";"2,28";"0,7";"0,18";"9,3";"4460,75";"148,69";"772,1";"428,13";"40,55";"194,97";"8,49";"623,1";"49,04";"58,47";"4,24";"41,73";"5,42";"3,54";"1,18";"23,1";"1,21";"3,82";"30,38"
"Harry Hilvenius";"H. Hilvenius";"998236";"2007-10-06";"BK Hacken";"523";"SWE - Allsvenskan";"90";"2025/2025";"128";"Full Back";"65,25";"37,45";"18,03";"19,43";"4";"0";"7993,75";"122,52";"1147,5";"505,25";"52,5";"243,25";"13,0";"748,5";"65,5";"30,9";"30,9";"85,0";"5,25";"65,75";"15,5";"4,5";"0,71";"null";"3,0";"1,2";"null";"29,5";"2,65";"2,79";"11026,57";"122,52";"1582,86";"696,94";"72,42";"335,54";"17,93";"1032,48";"90,35";"117,25";"7,24";"90,7";"21,38";"6,21";"4,14";"40,69";"9230,88";"153,85";"1602,76";"742,51";"76,09";"361,64";"17,62";"1104,15";"93,71";"94,92";"5,21";"65,68";"13,22";"2726,5";"151,23";"463,75";"170,0";"18,0";"85,75";"4,5";"255,75";"22,5";"26,25";"1,5";"16,75";"3,5";"1,25";"0,75";"7,25";"3035,75";"156,28";"536,75";"293,5";"29,5";"140,0";"6,5";"433,5";"36,0";"33,0";"1,75";"24,25";"4,75";"1,25";"1,0";"20,25";"4536,82";"151,23";"771,67";"282,87";"29,95";"142,69";"7,49";"425,56";"37,44";"43,68";"2,5";"27,87";"5,82";"2,08";"1,25";"12,06";"4688,42";"156,28";"828,96";"453,28";"45,56";"216,22";"10,04";"669,5";"55,6";"50,97";"2,7";"37,45";"7,34";"1,93";"1,54";"31,27";"2,8";"4,0";"44,05"
